,2011-06-30,2011-12-31,2012-06-30,2012-12-31,2013-03-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
EffectOfExchangeRateOnCashAndCashEquivalents,,,,-2000000.000,,,-2000000.000,,,,-7000000.000,,,,-5000000.000,,,,-10000000.000,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,,,,,0.350,,0.350,0.350
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,,,,,,,8000000.000,,,,17000000.000,
GainLossOnDispositionOfAssets,,,,,,,,,,,,,,,,19000000.000,,,,
GainsLossesOnExtinguishmentOfDebt,,,,-83000000.000,,-2000000.000,,,-141000000.000,,,,,,,,,,-32000000.000,
GoodwillAcquiredDuringPeriod,,,,,,,7000000.000,,,,2000000.000,,,,,,,,2000000.000,
GoodwillOtherChanges,,,,-4000000.000,,,-2000000.000,,,,14000000.000,,,,7000000.000,,,,,
GoodwillOtherIncreaseDecrease,,,,,,,,,,,,,,,,,,,-17000000.000,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,,,,,,,,,0.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,-39000000.000,,25000000.000,27000000.000,-3000000.000,-8000000.000,41000000.000,23000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-31000000.000,,-43000000.000,-90000000.000,4000000.000,-43000000.000,-44000000.000,-62000000.000,-200000000.000,-23000000.000,-32000000.000,13000000.000,,,,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,-7000000.000,,24000000.000,20000000.000
IncomeLossFromEquityMethodInvestments,,,,,,,,,,,0.000,1000000.000,,,,,,,,
IncomeTaxExpenseBenefit,15000000.000,,-11000000.000,-11000000.000,,19000000.000,-8000000.000,-3000000.000,-16000000.000,1000000.000,9000000.000,-6000000.000,4000000.000,6000000.000,-3000000.000,15000000.000,4000000.000,-5000000.000,17000000.000,3000000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,,,,,,,,,,,,,,,0.000,,0.000,0.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,,,,,,,,,,,,,,,,,0.000,
IncomeTaxesPaidNet,,,,5000000.000,,,3000000.000,5000000.000,6000000.000,8000000.000,,7000000.000,10000000.000,,6000000.000,7000000.000,15000000.000,13000000.000,9000000.000,13000000.000
IncreaseDecreaseDueFromAffiliates,,,,,,,,,,,0.000,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,-53000000.000,,,-79000000.000,,,,-47000000.000,,,,-11000000.000,,,,-12000000.000,
IncreaseDecreaseInAccountsReceivable,,,,23000000.000,,,56000000.000,,,,67000000.000,,,,63000000.000,,,,65000000.000,
IncreaseDecreaseInDeferredRevenue,,,,,,,,,,,39000000.000,,,,1000000.000,,,,-1000000.000,
IncreaseDecreaseInInterestPayableNet,,,,-49000000.000,,,17000000.000,,,,-12000000.000,,,,-11000000.000,,,,-10000000.000,
IncreaseDecreaseInInventories,,,,-1000000.000,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,-3000000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,,,,-5000000.000,,,13000000.000,,,,-30000000.000,,,,-15000000.000,,,,-15000000.000,
IncreaseDecreaseInPrepaidRoyalties,,,,,,,35000000.000,,,,7000000.000,,,,16000000.000,,,,-1000000.000,
IncreaseDecreaseInRoyaltiesPayable,,,,32000000.000,,,56000000.000,,,,46000000.000,,,,58000000.000,,,,112000000.000,
InterestExpense,47000000.000,,56000000.000,53000000.000,49000000.000,47000000.000,55000000.000,54000000.000,,,,,,,,,,,,
InterestIncomeExpenseNonoperatingNet,,,,,,,-55000000.000,-54000000.000,-48000000.000,-46000000.000,-46000000.000,-45000000.000,-45000000.000,-45000000.000,-45000000.000,-43000000.000,-43000000.000,-42000000.000,-40000000.000,-36000000.000
InterestPaid,,,,100000000.000,,,68000000.000,33000000.000,70000000.000,33000000.000,56000000.000,31000000.000,53000000.000,31000000.000,54000000.000,34000000.000,48000000.000,45000000.000,47000000.000,17000000.000
LitigationSettlementAmount,,,,,,,11500000.000,,,,,,,,,,,,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,,1000000.000,,,1000000.000,,,,1000000.000,,,,3000000.000,,,,1000000.000,
NetCashProvidedByUsedInFinancingActivities,,,,-86000000.000,,,54000000.000,,,,-3000000.000,,,,-6000000.000,,,,-38000000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,-86000000.000,,,54000000.000,,,,-3000000.000,,,,-6000000.000,,,,-38000000.000,
NetCashProvidedByUsedInInvestingActivities,,,,-15000000.000,,,-26000000.000,,,,-37000000.000,,,,-18000000.000,,,,-12000000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,-15000000.000,,,-26000000.000,,,,-37000000.000,,,,-18000000.000,,,,-12000000.000,
NetCashProvidedByUsedInOperatingActivities,,,,-10000000.000,,,-52000000.000,,,,35000000.000,,,,61000000.000,,,,156000000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,-10000000.000,,,-52000000.000,,,,35000000.000,,,,61000000.000,,,,156000000.000,
NetIncomeLoss,-46000000.000,,-32000000.000,-80000000.000,2000000.000,-63000000.000,-37000000.000,-60000000.000,-185000000.000,-26000000.000,-42000000.000,18000000.000,-44000000.000,-23000000.000,27000000.000,11000000.000,-9000000.000,-4000000.000,22000000.000,19000000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,1000000.000,2000000.000,1000000.000,1000000.000,1000000.000,1000000.000,2000000.000,1000000.000,1000000.000,1000000.000,0.000,1000000.000,1000000.000,2000000.000,1000000.000,2000000.000,1000000.000
OperatingIncomeLoss,10000000.000,,7000000.000,51000000.000,57000000.000,8000000.000,15000000.000,-5000000.000,-15000000.000,24000000.000,23000000.000,44000000.000,23000000.000,37000000.000,62000000.000,52000000.000,45000000.000,55000000.000,94000000.000,78000000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,-14000000.000,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,,,,,,,,,,,-23400000.000,,,,-38900000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,2000000.000,-14000000.000,4000000.000,-8000000.000,2000000.000,4000000.000,-39000000.000,-34000000.000,-56000000.000,41000000.000,-10000000.000,-24000000.000,-12000000.000,5000000.000,-13000000.000,-37000000.000,24000000.000
OtherComprehensiveIncomeLossNetOfTax,,,,2000000.000,-14000000.000,2000000.000,-8000000.000,2000000.000,4000000.000,-45000000.000,-34000000.000,-56000000.000,41000000.000,-10000000.000,-25000000.000,-13000000.000,6000000.000,-19000000.000,-39000000.000,25000000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,,,,1000000.000,2000000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,,-2000000.000,,,,,,,,,-1000000.000,-1000000.000,1000000.000,,-2000000.000,1000000.000
OtherNonoperatingIncomeExpense,6000000.000,,6000000.000,-5000000.000,-4000000.000,-2000000.000,-4000000.000,-3000000.000,4000000.000,-1000000.000,-9000000.000,14000000.000,-17000000.000,-9000000.000,8000000.000,-1000000.000,-5000000.000,16000000.000,19000000.000,-19000000.000
PaymentsForAdvanceToAffiliate,,,,,,,,,,,0.000,,,,,,,,,
PaymentsForRestructuring,,,,,,,11000000.000,,,,9000000.000,,,,,,,,,
PaymentsOfDebtIssuanceCosts,,,,,,,,,,,,,,,,,,,12000000.000,
PaymentsOfFinancingCosts,,,,30000000.000,,,,,,,,,,,,,,,27000000.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,4000000.000,,,,8000000.000,,,,1000000.000,,,,3000000.000,
PaymentsToAcquireIntangibleAssets,,,,8000000.000,,,10000000.000,,,,5000000.000,,,,7000000.000,,,,1000000.000,
PaymentsToAcquireProductiveAssets,,,,7000000.000,,,12000000.000,,,,24000000.000,,,,10000000.000,,,,8000000.000,
PaymentsToMinorityShareholders,,,,,,,1000000.000,,,,0.000,,,,3000000.000,,,,,
ProceedsFromIncomeTaxRefunds,,,,,,,,,,,,,,,0.000,0.000,0.000,,,3000000.000
ProceedsFromIssuanceOfSeniorLongTermDebt,,,,,,,,,,,,,,,,,,,22000000.000,
ProceedsFromLinesOfCredit,,,,31000000.000,,,155000000.000,,,,100000000.000,,,,,,,,,
ProceedsFromPaymentsToMinorityShareholders,,,,,,,,,,,,,,,-3000000.000,,,,,
ProfitLoss,-46000000.000,-26000000.000,-32000000.000,-79000000.000,4000000.000,-62000000.000,-36000000.000,-59000000.000,-184000000.000,-24000000.000,-41000000.000,19000000.000,-43000000.000,-23000000.000,28000000.000,12000000.000,,,,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,,0.000,,,,,,,,,
RecognitionOfDeferredRevenue,,,,55000000.000,,,60000000.000,,,,,,,,,,,,,
RepaymentsOfLinesOfCredit,,,,,,,100000000.000,,,,100000000.000,,,,,,,,,
RepaymentsOfLongTermDebt,,,,,,,,,,,3000000.000,,,,3000000.000,,,,,
RestructuringAndRelatedCostCostIncurredToDate,,,,,,,29000000.000,,,,,,,,,,,,,
RestructuringAndRelatedCostIncurredCost,,,,,,,7000000.000,17000000.000,18000000.000,8000000.000,1000000.000,1000000.000,,,,,,,,
RestructuringCharges,,,,,,,85000000.000,,,,77000000.000,,,,,,,,,
Revenues,686000000.000,,654000000.000,769000000.000,675000000.000,663000000.000,815000000.000,653000000.000,788000000.000,771000000.000,829000000.000,677000000.000,710000000.000,750000000.000,849000000.000,745000000.000,811000000.000,841000000.000,917000000.000,825000000.000
SalesRevenueNet,686000000.000,,654000000.000,769000000.000,675000000.000,663000000.000,815000000.000,653000000.000,788000000.000,771000000.000,829000000.000,677000000.000,710000000.000,750000000.000,849000000.000,745000000.000,811000000.000,841000000.000,917000000.000,825000000.000
SellingGeneralAndAdministrativeExpense,242000000.000,,244000000.000,262000000.000,242000000.000,236000000.000,293000000.000,273000000.000,319000000.000,287000000.000,296000000.000,252000000.000,251000000.000,274000000.000,276000000.000,256000000.000,255000000.000,295000000.000,276000000.000,282000000.000
ShareBasedCompensation,,,,,,,3000000.000,,,,0.000,,,,1000000.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodIntrinsicValue,,,,,107.130,,107.130,107.130,,,,,,,,,,,,
StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,,,,,55.000,,55.000,55.000,,,,,,,,,,,,
UnrealizedGainLossOnForeignCurrencyDerivativesNetBeforeTax,,,,,,,,,,,,,,,,,,,,-1000000.000
WeightedAverageNumberOfDilutedSharesOutstanding,151800000.000,,,,,,,,,,,,,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,151800000.000,,,,,,,,,,,,,,,,,,,
