,2011-10-29,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AccountsPayableCurrent,243594000.000,153436000.000,212938000.000,219826000.000,118350000.000,117923000.000,244752000.000,265067000.000,171026000.000,237777000.000,248782000.000,176307000.000,222893000.000,271021000.000,270951000.000,154241000.000,166954000.000,269371000.000,247282000.000,170751000.000,175588000.000
AccountsReceivableNetCurrent,61393000.000,47733000.000,45709000.000,61006000.000,48214000.000,44193000.000,50188000.000,64235000.000,53746000.000,54142000.000,71796000.000,55263000.000,60498000.000,58385000.000,82136000.000,47265000.000,52813000.000,46469000.000,55109000.000,43525000.000,54314000.000
AccrualForEnvironmentalLossContingencies,,12500000.000,12300000.000,11800000.000,11900000.000,11900000.000,11900000.000,,11900000.000,11900000.000,11900000.000,14100000.000,14100000.000,14100000.000,14500000.000,14500000.000,,14300000.000,3900000.000,4400000.000,4200000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,19531000.000,22745000.000,23436000.000,22962000.000,27004000.000,21726000.000,22855000.000,19710000.000,18295000.000,22359000.000,21501000.000,33965000.000,24972000.000,24289000.000,22702000.000,24508000.000,17554000.000,22415000.000,19828000.000,23101000.000,18400000.000
AccruedIncomeTaxesCurrent,4663000.000,14518000.000,2778000.000,2415000.000,2096000.000,6772000.000,43000.000,4099000.000,8516000.000,55000.000,6121000.000,12921000.000,8753000.000,58000.000,3792000.000,16349000.000,11640000.000,4288000.000,2956000.000,7568000.000,8746000.000
AccruedLiabilitiesForUnredeeemedGiftCards,,9200000.000,9400000.000,9700000.000,13100000.000,11800000.000,11200000.000,11100000.000,13100000.000,12600000.000,12700000.000,15800000.000,14700000.000,14100000.000,13800000.000,16900000.000,15800000.000,15000000.000,14500000.000,17700000.000,16200000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,339313000.000,361959000.000,372150000.000,384804000.000,381587000.000,393200000.000,396589000.000,409871000.000,435474000.000,443822000.000,455680000.000,466037000.000,478308000.000,493268000.000,506339000.000,505581000.000,518924000.000,527678000.000,515427000.000,521440000.000,533082000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,1300000.000,2900000.000,200000.000,1900000.000,4300000.000,7400000.000,1800000.000,3800000.000,3700000.000,3200000.000,16300000.000,12300000.000,13000000.000,14600000.000,28700000.000,20100000.000,33500000.000,44800000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-24715000.000,-28647000.000,-32825000.000,-29669000.000,-28241000.000,-29561000.000,-31804000.000,-25251000.000,-12940000.000,-12500000.000,-18820000.000,-40576000.000,-36218000.000,-36157000.000,-37055000.000,-42613000.000,-33862000.000,-47105000.000,-58260000.000,-51292000.000,-48947000.000
AdditionalPaidInCapital,145152000.000,158629000.000,164032000.000,167332000.000,170360000.000,174623000.000,181196000.000,184608000.000,196166000.000,201692000.000,205485000.000,208888000.000,212776000.000,216155000.000,220379000.000,224004000.000,227372000.000,230372000.000,234184000.000,237677000.000,241023000.000
