,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2014-03-31
AmortizationOfDebtDiscountPremium,,,,,44177.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,27357.000,,19051.000
DerivativeLossOnDerivative,,,,,3493854.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,-0.060
GeneralAndAdministrativeExpense,5749.000,8273.000,9941.000,21438.000,115021.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-5749.000,-8273.000,-9941.000,-21438.000,
IncreaseDecreaseInAccountsPayable,,,5797.000,,-3928.000
IncreaseDecreaseInAccountsReceivable,,,,,-18000.000
IncreaseDecreaseInAccruedLiabilities,,,1117.000,,
IncreaseDecreaseInDeferredRevenue,,,,,37500.000
IncreaseDecreaseInDerivativeLiabilities,,,,,3493854.000
IncreaseDecreaseInDueToOfficersAndStockholdersCurrent,,,,,20000.000
InterestExpense,,,1116.000,1701.000,
InvestmentIncomeNet,,,,,44177.000
NetCashProvidedByUsedInContinuingOperations,,,-4143.000,,
NetCashProvidedByUsedInFinancingActivities,,,31500.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,31500.000,,
NetCashProvidedByUsedInOperatingActivities,,,,,19051.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,19051.000
NetIncomeLoss,-5749.000,-8273.000,,-23139.000,-3650552.000
OperatingIncomeLoss,,,,,-112521.000
ProceedsFromNotesPayable,,,11500.000,,
ProceedsFromRelatedPartyDebt,,,20000.000,,
ProfitLoss,-5749.000,-8273.000,-11057.000,,
Revenues,,,,,2500.000
SalesRevenueNet,,,,,2500.000
ShareBasedCompensation,,,,,60000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,65110838.000
