,2011-09-30,2011-12-31,2012-06-30,2012-09-30,2012-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,2046.000,,
ExplorationExpenseMining,,,,,3000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.010,-0.010,-2.310,-2.570,-3.100
IncomeTaxesPaid,,,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,68500.000,,
InterestExpense,1712.000,1890.000,,,7503.000
InterestPaid,,,0.000,,
NetCashProvidedByUsedInFinancingActivities,,,14306.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,14306.000,,
NetCashProvidedByUsedInOperatingActivities,,,-12260.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-12260.000,,
NetIncomeLoss,-98749.000,-86507.000,-80760.000,-89788.000,-108404.000
OfficersCompensation,4000.000,,,,
OtherGeneralAndAdministrativeExpense,1308.000,617.000,3500.000,1573.000,1261.000
ProceedsFromNotesPayable,,,17000.000,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,312.000,,
ProceedsFromRepaymentsOfShortTermDebt,,,-3006.000,,
ProfessionalFees,82179.000,81000.000,77260.000,80715.000,78340.000
ProfitLoss,,,-80760.000,,
