,2011-02-28,2011-05-31,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableCurrent,516000000.000,552000000.000,548000000.000,576000000.000,517000000.000,532000000.000,561000000.000,549000000.000,570000000.000,627000000.000,601000000.000,639000000.000,554000000.000,627000000.000,610000000.000,626000000.000,594000000.000,578000000.000,627000000.000,619000000.000,667000000.000,704000000.000,713000000.000,669000000.000,690000000.000
AccruedLiabilitiesCurrent,1121000000.000,1137000000.000,1084000000.000,1123000000.000,1020000000.000,1009000000.000,970000000.000,845000000.000,798000000.000,857000000.000,929000000.000,932000000.000,1084000000.000,1136000000.000,1191000000.000,1276000000.000,1198000000.000,1349000000.000,1683000000.000,1632000000.000,1653000000.000,1738000000.000,1740000000.000,1766000000.000,1807000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,10150000000.000,,,,11064000000.000,,,,12219000000.000,,,,13056000000.000,,,13902000000.000,,,,15095000000.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,-17000000.000,,,,-13000000.000,,,,-7000000.000,,,,-5000000.000,,,-3000000.000,,,,-3000000.000,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,27000000.000,,,,29000000.000,,,,31000000.000,,,,-9000000.000,,,-65000000.000,,,,-65000000.000,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,96000000.000,,,,125000000.000,,,,97000000.000,,,,90000000.000,,,82000000.000,,,,120000000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-123000000.000,,,,-98000000.000,,,,234000000.000,,,,-512000000.000,,,-1591000000.000,,,,-2266000000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,141000000.000,542000000.000,585000000.000,-209000000.000,-67000000.000,-521000000.000,-434000000.000,-207000000.000,-399000000.000,-473000000.000,-251000000.000,161000000.000,273000000.000,243000000.000,-28000000.000,-616000000.000,-1339000000.000,-1378000000.000,-1741000000.000,-1943000000.000,-1648000000.000,-2012000000.000,-2454000000.000,-2440000000.000,-2154000000.000
AdditionalPaidInCapital,8148000000.000,8155000000.000,8167000000.000,8180000000.000,8196000000.000,8205000000.000,8218000000.000,8252000000.000,8277000000.000,8284000000.000,8312000000.000,8325000000.000,8333000000.000,8345000000.000,8369000000.000,8384000000.000,8398000000.000,8505000000.000,8562000000.000,8592000000.000,8605000000.000,8618000000.000,8632000000.000,8660000000.000,8673000000.000
Assets,37965000000.000,39763000000.000,40026000000.000,38637000000.000,38963000000.000,39462000000.000,39082000000.000,39161000000.000,38675000000.000,39979000000.000,40393000000.000,40104000000.000,39905000000.000,40526000000.000,39997000000.000,39532000000.000,38714000000.000,38797000000.000,39237000000.000,38446000000.000,39851000000.000,39332000000.000,38936000000.000,38703000000.000,40451000000.000
