,2011-06-30
AmortizationOfIntangibleAssets,56000000.000
CostOfGoodsSoldDepreciation,11000000.000
CostOfRevenue,378000000.000
CostsAndExpenses,676000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-24000000.000
IncomeTaxExpenseBenefit,15000000.000
InterestExpense,40000000.000
NetIncomeLoss,-39000000.000
NetIncomeLossAttributableToNoncontrollingInterest,0.000
OperatingIncomeLoss,10000000.000
OtherNonoperatingIncomeExpense,6000000.000
ProfitLoss,-39000000.000
Revenues,686000000.000
SalesRevenueNet,686000000.000
SellingGeneralAndAdministrativeExpense,242000000.000
