,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AssetManagementCosts,1087604.000,666918.000,555153.000,429281.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-5865395.000,18009050.000,-14565812.000,-3191198.000,4732107.000,
CashPeriodIncreaseDecrease,,,,,,-6392360.000
DepreciationAmortizationAndAccretionNet,-92578.000,-50739.000,-35277.000,-19747.000,-12584.000,-117783.000
DistributedEarnings,,,0.000,0.000,0.000,0.000
DividendIncomeOperating,,,,,,2018.000
EarningsPerShareBasic,,,,,-2.350,-0.950
FloorBrokerageExchangeAndClearanceFees,73742.000,60362.000,45810.000,34419.000,9388.000,10890.000
GainLossOnInvestments,1081071.000,1456394.000,-581009.000,-6862592.000,-3555266.000,-1259739.000
GainLossOnSaleOfDebtInvestments,3928.000,388.000,,,,
GainLossOnSaleOfDerivatives,2591888.000,2122931.000,-656883.000,-5821553.000,,
GainLossOnSaleOfInvestments,,,,,-4150031.000,-1763453.000
GainLossOnSaleOfSecuritiesNet,3928.000,388.000,2105.000,700.000,,
IncreaseDecreaseInAccountsPayable,-29990.000,-6706.000,-20075.000,5250.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,-18031.000,-6220.000
IncreaseDecreaseInAccruedLiabilities,-2966.000,-1963.000,2349.000,,,
IncreaseDecreaseInDividendsReceivable,,,,,,452.000
IncreaseDecreaseInPayablesToBrokerDealers,,,,2802.000,-1428.000,627.000
InterestAndDividendIncomeOperating,,,,,,119801.000
InterestExpense,,,,,1012.000,761.000
InterestIncomeOperating,92578.000,50716.000,34379.000,19726.000,12584.000,117783.000
InterestPaid,,,,,1012.000,761.000
InvestmentIncomeNet,-1068768.000,-676564.000,-566584.000,-443974.000,,
MarketableSecuritiesRealizedGainLoss,,,,,-415.000,1262.000
MarketableSecuritiesUnrealizedGainLoss,,,,,2525.000,-4331.000
NetCashProvidedByUsedInFinancingActivities,-49329196.000,-10435418.000,-26324321.000,-14930744.000,3947066.000,-8657609.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-49329196.000,-10435418.000,-26324321.000,-14930744.000,3947066.000,-8657609.000
NetCashProvidedByUsedInOperatingActivities,43463801.000,28444468.000,11758509.000,11739546.000,785041.000,2265249.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,43463801.000,28444468.000,11758509.000,11739546.000,785041.000,2265249.000
NetIncomeLoss,,779830.000,-1147593.000,-7306566.000,-3868229.000,-1460793.000
OperatingExpenses,1161346.000,727280.000,600963.000,463700.000,325547.000,322011.000
OperatingIncomeLoss,,,,,-312963.000,-201054.000
PaymentsForProceedsFromInvestments,,,,,,1502575.000
PaymentsForPurchaseOfSecuritiesOperatingActivities,,,,,165980133.000,153852506.000
PaymentsForRepurchaseOfCommonStock,178464890.000,64358994.000,31782127.000,40014869.000,30926933.000,26000737.000
PaymentsToAcquireMarketableSecurities,587931895.000,283940373.000,267963255.000,223982840.000,,
ProceedsFromIssuanceOfCommonStock,129135694.000,53923576.000,5457806.000,25084125.000,34873999.000,17343128.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,629998110.000,310997882.000,280998234.000,241999608.000,,
ProceedsFromSaleOfSecuritiesOperatingActivities,,,,,171498561.000,159492191.000
ProfessionalFees,,,,,315147.000,310360.000
ProfitLoss,12303.000,779830.000,-1147593.000,,,
RealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,,,,,-4150446.000,-1762191.000
RealizedInvestmentGainsLosses,2595816.000,2123319.000,-654778.000,-5820853.000,,
StockIssuedDuringPeriodSharesNewIssues,,2000000.000,,,,
StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,,-400000.000,,,,
StockIssuedDuringPeriodValueNewIssues,,53923576.000,5457806.000,25084125.000,34873999.000,17343128.000
StockRedeemedOrCalledDuringPeriodShares,,2400000.000,,,,
StockRedeemedOrCalledDuringPeriodValue,,64358994.000,31782127.000,40014869.000,35228697.000,21698973.000
StockholdersEquityPeriodIncreaseDecrease,,-10435481.000,-26324321.000,-22237310.000,-4222927.000,-5816638.000
UnrealizedGainLossOnDerivatives,-1505576.000,-671666.000,74936.000,-1040296.000,,
UnrealizedGainLossOnInvestments,-1514745.000,-666925.000,73769.000,-1041739.000,592655.000,506783.000
UnrealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,,,,,595180.000,502452.000
UnrealizedGainLossOnSecurities,-9169.000,4741.000,-1167.000,-1443.000,,
UnrealizedGainOnSecurities,,69306.000,,,,
UnrealizedLossOnSecurities,,90960.000,,,,
