,2017-03-31
AllocatedShareBasedCompensationExpense,400000.000
AmortizationOfFinancingCostsAndDiscounts,1976000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-12484000.000
ComprehensiveIncomeNetOfTax,-22009000.000
CostOfGoodsSold,299335000.000
DeferredIncomeTaxesAndTaxCredits,-4514000.000
EarningsPerShareBasicAndDiluted,-0.350
EffectOfExchangeRateOnCashAndCashEquivalents,354000.000
EffectiveIncomeTaxRateContinuingOperations,0.372
EquityMethodInvestmentDividendsOrDistributions,2250000.000
EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss,11175000.000
EquityMethodInvestmentSummarizedFinancialInformationIncomeLossFromContinuingOperationsBeforeExtraordinaryItems,6635000.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,6586000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,34172000.000
ForeignCurrencyTransactionGainLossUnrealized,2008000.000
GainLossOnSaleOfPropertyPlantEquipment,-774000.000
GrossProfit,38967000.000
IncomeLossFromContinuingOperations,-22543000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-35907000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.350
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.000
IncomeLossFromEquityMethodInvestments,3171000.000
IncomeTaxExpenseBenefit,-13364000.000
IncomeTaxesPaid,925000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,2408000.000
IncreaseDecreaseInAccountsReceivableRelatedParties,5972000.000
IncreaseDecreaseInInventories,38305000.000
IncreaseDecreaseInOtherOperatingAssets,1354000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-2214000.000
IncreaseDecreaseInReceivables,42066000.000
InterestExpense,13542000.000
InterestPaid,12738000.000
NetCashProvidedByUsedInFinancingActivities,117368000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,117368000.000
NetCashProvidedByUsedInInvestingActivities,-52423000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-52423000.000
NetCashProvidedByUsedInOperatingActivities,-77783000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-77783000.000
NetIncomeLoss,-22543000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,-496000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,1030000.000
OtherNoncashIncomeExpense,-458000.000
OtherOperatingIncomeExpenseNet,2007000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,35346000.000
PaymentsToAcquirePropertyPlantAndEquipment,17077000.000
ProceedsFromDerivativeInstrumentFinancingActivities,0.000
ProceedsFromLinesOfCredit,134000000.000
ProceedsFromPaymentsForOtherFinancingActivities,-7000.000
ProvisionForDoubtfulAccounts,1677000.000
RecognitionOfDeferredRevenue,-589000.000
RepaymentsOfLinesOfCredit,14000000.000
RepaymentsOfLongTermDebt,2625000.000
SalesRevenueGoodsNet,338302000.000
SellingGeneralAndAdministrativeExpense,65301000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,63789474.000
