,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrent,,,,,,,1795573.000,947010.000,936893.000,,1999685.000,3802795.000,4744492.000,,6122387.000,2969813.000,2306974.000,,,,,,,
AccountsPayableRelatedPartiesCurrent,1193310.000,109101.000,,,,,,,,,,,,,,,,,,,,,,
AccountsPayableTradeCurrent,1555560.000,2704707.000,1852178.000,1955302.000,803026.000,2085882.000,,,,1300727.000,,,,7047544.000,,,,3913714.000,2056012.000,2579995.000,2459148.000,4878210.000,2363114.000,2291939.000
AccountsReceivableNetCurrent,6511345.000,1378220.000,347843.000,1345583.000,859061.000,1784761.000,2050160.000,1427195.000,3005121.000,749426.000,6048278.000,6432790.000,6801999.000,4055981.000,831409.000,4464674.000,1189060.000,5671181.000,4747017.000,1194256.000,5950507.000,4607202.000,3972895.000,359729.000
AccruedLiabilitiesCurrent,395995.000,421306.000,593008.000,525400.000,394853.000,382953.000,510143.000,512425.000,399623.000,389608.000,400092.000,428547.000,364115.000,215616.000,261071.000,314803.000,267174.000,187750.000,254435.000,344994.000,262125.000,397407.000,449709.000,562715.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,22202689.000,23565525.000,24968410.000,26385190.000,27816137.000,29222617.000,30264852.000,29122170.000,30125670.000,31335218.000,32426840.000,33522295.000,34553750.000,35609106.000,36732862.000,37866690.000,,40164668.000,,,,44908193.000,,
AdditionalPaidInCapital,,,,,,,,,6900000.000,,,,,,,,,,,,,,,
Assets,111858775.000,104133924.000,98302014.000,96308435.000,94123187.000,66581019.000,65604676.000,59780979.000,60753533.000,60793917.000,65021137.000,69140665.000,66700095.000,66122250.000,63468791.000,64891375.000,65297439.000,66696384.000,65382603.000,60699360.000,64651121.000,63771046.000,62870565.000,63317169.000
AssetsCurrent,22245294.000,14237942.000,9267110.000,7107196.000,6816982.000,7538782.000,7387285.000,6321470.000,7949022.000,7849244.000,12566651.000,17623997.000,14667256.000,10896702.000,8565363.000,10510927.000,11027586.000,12892432.000,12230133.000,7858168.000,12450251.000,12613582.000,12502552.000,13957263.000
AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment,1322488.000,1303037.000,1069325.000,1083531.000,1074439.000,942951.000,942317.000,931153.000,1178737.000,1274401.000,1243083.000,1204219.000,882337.000,857550.000,848013.000,841938.000,832401.000,819402.000,809865.000,800328.000,790791.000,781254.000,771717.000,762180.000
BankOverdrafts,,,,,,,,,,,,,,,3425828.000,,2642126.000,1836682.000,5341768.000,998233.000,1489447.000,1866683.000,636678.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,2133300.000,,,,1006650.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,4479298.000,7140573.000,2567102.000,1336702.000,1683127.000,653361.000,749178.000,888616.000,1022764.000,543238.000,1198185.000,6255760.000,1151791.000,662128.000,624399.000,631711.000,1812687.000,1126283.000,1166542.000,951047.000,1213185.000,1297644.000,1110551.000,7204428.000
CommonStockSharesAuthorized,,,,,,80000000.000,,,,80000000.000,,,,,,,,80000000.000,,,,,,
CommonStockSharesIssued,37208074.000,,38622107.000,38622107.000,38622107.000,38622107.000,38622107.000,38622107.000,,64812107.000,,,,64812107.000,,,,64812107.000,,,,,,
CommonStockSharesOutstanding,37208074.000,37208074.000,38622107.000,38622107.000,38622107.000,38622107.000,38622107.000,38622107.000,,64812107.000,,,,64812107.000,,,,64812107.000,,,,,,
CommonUnitAuthorized,,,,,,,,,,,80000000.000,80000000.000,80000000.000,,80000000.000,80000000.000,80000000.000,,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000
CommonUnitIssued,,,,,,,,,,,64812107.000,64812107.000,77932107.000,,77932107.000,77932107.000,77932107.000,,77932107.000,77932107.000,77932107.000,77932107.000,77932107.000,77932107.000
CommonUnitOutstanding,,,,,,,,,,,64812107.000,64812107.000,77932107.000,,77932107.000,77932107.000,77932107.000,,77932107.000,77932107.000,77932107.000,77932107.000,77932107.000,77932107.000
ConstructionInProgressGross,2534380.000,4132965.000,81850.000,,,645486.000,,11036.000,,1394191.000,29496.000,218488.000,2464033.000,6559517.000,386881.000,904315.000,,1148578.000,,,,315631.000,,
ConvertibleSubordinatedDebt,,,,,,,,,,,,,,0.000,,,,,,,,,,
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,,0.300,,0.300,0.300,,,,,,,,,,,
DebtInstrumentFeeAmount,,,,,,,,,,,,,,2500.000,,,,,,,,,,
DerivativeAssets,,,,,,,,,,,,,,437500.000,,,,677149.000,,,,,,
DerivativeAssetsCurrent,50250.000,,,,,,,,,,,64188.000,,437500.000,357700.000,0.000,1072650.000,677149.000,126238.000,63437.000,890998.000,662338.000,447005.000,210593.000
DerivativeFairValueOfDerivativeAsset,,,,,,,,,,,,,,437500.000,,,,677149.000,,,,,,
DerivativeFairValueOfDerivativeLiability,,,,,,,,,,,26138.000,64188.000,85487.000,,357700.000,,,,,,,,,
DerivativeLiabilities,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,
DerivativeLiabilitiesCurrent,,,269185.000,148250.000,,,,,,,26138.000,,85487.000,,,79213.000,0.000,,,67075.000,750150.000,,6081.000,
EnergyMarketingContractLiabilitiesCurrent,384202.000,,,,,,,,,,,,,,,,,,,,,,,
InventoryFinishedGoodsNetOfReserves,,,,,,,,,,3324166.000,993187.000,1182175.000,2604999.000,1072646.000,2789446.000,1865809.000,3064542.000,1829311.000,2652533.000,2385915.000,1405146.000,2713716.000,3806512.000,3072668.000
InventoryNet,9604645.000,3764616.000,4012776.000,2597362.000,2781102.000,3588572.000,3183994.000,2426922.000,2303157.000,5604309.000,4046683.000,4233102.000,6201340.000,5187267.000,6146471.000,4821817.000,6472521.000,5259346.000,5492522.000,4961084.000,4019976.000,5864545.000,6764127.000,5648021.000
InventoryRawMaterialsNetOfReserves,,,,,520629.000,521865.000,494464.000,269065.000,285490.000,632790.000,1364368.000,1127198.000,1770298.000,2462754.000,1692412.000,1228685.000,1546830.000,1800320.000,1279422.000,876594.000,807545.000,1434854.000,1289879.000,770268.000
InventorySuppliesNetOfReserves,,,,,834277.000,922384.000,955057.000,932257.000,933367.000,801725.000,877852.000,977438.000,1121217.000,860377.000,860377.000,1008233.000,1117787.000,935871.000,865368.000,911230.000,918144.000,1019962.000,955898.000,1073015.000
InventoryWorkInProcessNetOfReserves,,,,,1342337.000,1149214.000,1244290.000,1225600.000,1084300.000,845628.000,811276.000,946291.000,704826.000,791490.000,804236.000,719090.000,743362.000,693844.000,695199.000,787345.000,889141.000,696013.000,711838.000,732070.000
