,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-19215.000,61949.000,-16677.000,-45109.000,-154.000
ComprehensiveIncomeNetOfTax,-26232.000,-79154.000,-31003.000,-78958.000,-44145.000
CostOfRevenue,541610.000,566300.000,545631.000,0.000,0.000
Depreciation,986.000,957.000,892.000,142.000,0.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,,
EffectOfExchangeRateOnCashAndCashEquivalents,133.000,-2424.000,-4851.000,-3214.000,0.000
ForeignCurrencyTransactionGainLossBeforeTax,3616.000,-14440.000,-27389.000,6932.000,1977.000
GrossProfit,343951.000,317295.000,298925.000,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-30898.000,-65636.000,-47237.000,-15313.000,-44145.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,-15313.000,-44145.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,0.000
IncomeLossFromContinuingOperationsPerDilutedShare,,,,0.000,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,-78316.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,0.000,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaid,0.000,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-60119.000,109138.000,-62459.000,-8555.000,7188.000
IncreaseDecreaseInAccountsReceivable,-17075.000,68358.000,-43842.000,62693.000,0.000
IncreaseDecreaseInDueFromRelatedParties,,,-52850.000,-11925.000,-36803.000
IncreaseDecreaseInInventories,1457.000,-32750.000,5659.000,-236.000,0.000
IncreaseDecreaseInOtherReceivables,15495.000,9605.000,,,
IncreaseDecreaseInPrepaidExpense,0.000,,5151.000,-2915.000,0.000
InterestExpense,15904.000,16456.000,16068.000,167.000,153.000
InterestPaid,12945.000,13723.000,12527.000,5542.000,0.000
InvestmentIncomeInterest,15493.000,9564.000,0.000,,
NetCashProvidedByUsedInFinancingActivities,44188.000,18277.000,11096.000,107764.000,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,44188.000,18277.000,11096.000,107764.000,0.000
NetCashProvidedByUsedInInvestingActivities,26372.000,46850.000,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,26372.000,46850.000,0.000,,
NetCashProvidedByUsedInOperatingActivities,-89908.000,-754.000,-22922.000,-149659.000,-154.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-89908.000,-754.000,-22922.000,-149659.000,-154.000
NetIncomeLoss,-30898.000,-65636.000,-47237.000,-93629.000,-44145.000
OperatingExpenses,393958.000,378055.000,318773.000,22245.000,46122.000
OperatingIncomeLoss,-50007.000,-60760.000,-19848.000,-22245.000,-46122.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,4666.000,-13518.000,16234.000,14671.000,0.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,4666.000,-13518.000,16234.000,14671.000,
PaymentsToFundLongtermLoansToRelatedParties,41155.000,29616.000,0.000,,
ProceedsFromIssuanceOfCommonStock,,22500.000,0.000,,
ProceedsFromLinesOfCredit,35866.000,-7389.000,20303.000,76148.000,0.000
ProceedsFromRelatedPartyDebt,67527.000,76466.000,0.000,,
ProceedsFromRepaymentsOfBankOverdrafts,8322.000,3166.000,-9207.000,31616.000,0.000
ProvisionForDoubtfulAccounts,0.000,,,,
Revenues,885561.000,883595.000,844556.000,0.000,0.000
SalesRevenueNet,885561.000,883595.000,844556.000,0.000,0.000
SellingAndMarketingExpense,378054.000,361599.000,302705.000,22078.000,45969.000
StockIssuedDuringPeriodValueNewIssues,,22500.000,,,
WeightedAverageNumberOfDilutedSharesOutstanding,35000001.000,271037378.000,34760008.000,34760008.000,34760008.000
