,2011-09-30
CostOfServices,8968000.000
CostsAndExpenses,42164000.000
DepreciationDepletionAndAmortization,6747000.000
FuelCosts,6981000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-481000.000
IncomeTaxExpenseBenefit,4357000.000
InterestIncomeExpenseNonoperatingNet,-10503000.000
LaborAndRelatedExpense,10782000.000
LeaseAndRentalExpense,2780000.000
NetIncomeLoss,-4838000.000
OperatingIncomeLoss,10030000.000
OtherCostAndExpenseOperating,5893000.000
OtherNonoperatingIncomeExpense,-8000.000
SalesRevenueServicesNet,52194000.000
