,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,821413000.000,768997000.000,796041000.000,832125000.000,814173000.000,852256000.000,810963000.000,889557000.000,886434000.000,958952000.000,926768000.000,953449000.000,954902000.000,1038187000.000,1083987000.000,1113062000.000,1101143000.000,1096081000.000,1102616000.000,1033697000.000,1147384000.000,1169241000.000,1183125000.000,,1282540000.000
AccountsPayableCurrent,,,,228043000.000,,,,247033000.000,,,,276911000.000,,,,336447000.000,,,,366238000.000,,,,439672000.000,
AccountsReceivableNetCurrent,940803000.000,913742000.000,945193000.000,969802000.000,1116634000.000,1019929000.000,1042535000.000,1067197000.000,1149402000.000,1149477000.000,1166514000.000,1116961000.000,1212594000.000,1186012000.000,1239478000.000,1282735000.000,1383964000.000,1360973000.000,1328300000.000,1302429000.000,1374737000.000,1344916000.000,1315827000.000,1439553000.000,1447802000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,49829000.000,,,,59473000.000,,,,112119000.000,,,,60255000.000,,,,68199000.000,
AccruedIncomeTaxesCurrent,,,,45359000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1640993000.000,1698776000.000,1757976000.000,1818180000.000,1881538000.000,1875492000.000,1924833000.000,1986110000.000,2051441000.000,2116414000.000,2185175000.000,2249733000.000,2321221000.000,2386484000.000,2456116000.000,2532341000.000,2610630000.000,2685730000.000,2739822000.000,2694591000.000,2774740000.000,2819773000.000,2900273000.000,2983481000.000,3073869000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-28460000.000,,,,-24527000.000,,,,-14170000.000,,,,-3247000.000,,,,-776000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-22715000.000,,,,-19627000.000,,,,-10640000.000,,,,-19554000.000,,,,-18194000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,,,,,,,,-2431000.000,,,,-4159000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-51175000.000,,,,-44154000.000,,,,-24810000.000,,,,-25232000.000,,,,-23129000.000,,,,-25417000.000,
AdvancesToAffiliate,,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,253000000.000,,,,311000000.000,,,,395000000.000,,,,325000000.000,,,,399000000.000,,,,410000000.000,
Assets,7613074000.000,7565753000.000,7605931000.000,7665245000.000,7783281000.000,7758648000.000,7781066000.000,8200843000.000,8316508000.000,8317253000.000,8351743000.000,8311723000.000,8431385000.000,8548072000.000,8961592000.000,8974443000.000,9084355000.000,9078559000.000,9206878000.000,9634113000.000,9565009000.000,9540930000.000,9673639000.000,10317802000.000,10448259000.000
AssetsCurrent,1401184000.000,1368106000.000,1371949000.000,1364905000.000,1463145000.000,1456446000.000,1488424000.000,1407496000.000,1501351000.000,1483980000.000,1503280000.000,1432329000.000,1543113000.000,1529881000.000,1622094000.000,1615138000.000,1717237000.000,1708959000.000,1696554000.000,1718304000.000,1635438000.000,1606753000.000,1587899000.000,1681371000.000,1732074000.000
AssetsHeldForSaleCurrent,113426000.000,111334000.000,92939000.000,48916000.000,0.000,84365000.000,107071000.000,25431000.000,20742000.000,0.000,0.000,0.000,,,,,,,,,,,,,
AssetsNoncurrent,,,,3012360000.000,,,,,,,,,,,,,,,,,,,,,
BuildingsAndImprovementsGross,,,,3244117000.000,,,,3366146000.000,,,,3593055000.000,,,,3948501000.000,,,,4181576000.000,,,,4676752000.000,
