,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,196000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,,-170000.000,465000.000,,143000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-199000.000,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,,494000.000,1142000.000,,455000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,,-664000.000,-677000.000,,-312000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,,-50000.000,,53000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,,,,,,,34000.000,,33000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansNetOfTax,,,,,,,,677000.000,,312000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansTax,,,,,,,,451000.000,,194000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,,,-204000.000,415000.000,,196000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,,,,,136000.000,276000.000,,3000.000
OtherOperatingIncome,,14000.000,,,,,,,,713000.000
PaymentsForProceedsFromOtherInvestingActivities,,-120000.000,,,,,,,,-38000.000
PaymentsOfDebtIssuanceCosts,,,,,,1364000.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,1278000.000,,,,1961000.000,,,,1755000.000
ProceedsFromIssuanceOfCommonStock,,,,,,248000.000,,,,110000.000
ProceedsFromIssuanceOfLongTermDebt,,,,,,60000000.000,,,,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,-259000.000
RepaymentsOfLongTermDebtAndCapitalSecurities,,20000.000,,,,66129000.000,,,,1501000.000
SalesRevenueGoodsNet,51917000.000,51282000.000,54960000.000,57623000.000,21762000.000,36318000.000,50044000.000,69519000.000,59204000.000,51513000.000
ShareBasedCompensation,,217000.000,,,,253000.000,,,,373000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,0.000,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,0.490,,,,0.520
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,0.006,,,,0.015
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,,,,503000.000,,,,1560000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,,5.410,,,,19.280
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,,,,,1070000.000,,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,,,,,671000.000,,,,2000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,,,,,,,,,24000.000
WeightedAverageNumberOfDilutedSharesOutstanding,7525000.000,7621000.000,7634000.000,7661000.000,-15253000.000,7876000.000,8039000.000,8132000.000,-15946000.000,8224000.000
WeightedAverageNumberOfSharesIssuedBasic,,,,7556000.000,,7670000.000,7732000.000,7816000.000,-15446000.000,7890000.000
WeightedAverageNumberOfSharesOutstandingBasic,7525000.000,7540000.000,7548000.000,7556000.000,-15090000.000,7670000.000,7732000.000,7816000.000,-15446000.000,7890000.000
