,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,168108.000,64742.000,143600.000,87468.000,101694.000,154626.000,103588.000,348683.000,419518.000,1289210.000,1228077.000,1053748.000,504786.000,606246.000,256408.000,280918.000,415554.000,1712458.000,1098000.000,1150000.000,1543000.000,1587000.000,2521000.000,3486000.000,2870000.000
AccountsReceivableNet,,,,,,,,,,,,,,,,,0.000,,,,,,,,
AccountsReceivableNetCurrent,59132.000,51.000,48.000,4550.000,,47796.000,,0.000,,,,11409.000,0.000,0.000,0.000,0.000,0.000,1042637.000,932000.000,334000.000,727000.000,317000.000,767000.000,1087000.000,1014000.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,5190266.000,5305000.000,780000.000,676000.000,680000.000,855000.000,1101000.000,1225000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1596874.000,1715349.000,1849314.000,1977241.000,2104107.000,2230224.000,2356182.000,2531917.000,2750788.000,3071386.000,3760789.000,4769453.000,6272171.000,7755099.000,9303673.000,10867375.000,12433638.000,14163511.000,4226000.000,4013000.000,4296000.000,4566000.000,4815000.000,5032000.000,5237000.000
AdditionalPaidInCapital,68599610.000,69405424.000,69985477.000,70589438.000,71205057.000,71824143.000,84705401.000,85669802.000,89069799.000,131767395.000,134066617.000,135720308.000,136548827.000,137536965.000,138542974.000,139512274.000,140514977.000,153376797.000,158640000.000,168243000.000,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,,,,170382000.000,181584000.000,181954000.000,182558000.000,192455000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,,,,,,,,,0.000
Assets,12041998.000,10929824.000,9715639.000,8388306.000,6972766.000,5606426.000,16395526.000,14714789.000,19407242.000,63280947.000,60220774.000,55291857.000,49383568.000,44406817.000,39444359.000,34912258.000,30365674.000,33329622.000,25978000.000,26548000.000,17886000.000,22523000.000,16571000.000,10380000.000,14022000.000
AssetsCurrent,11287765.000,9587898.000,8494754.000,7221213.000,5918468.000,4678245.000,15581802.000,13160692.000,15707956.000,53408680.000,46631201.000,39380983.000,34364740.000,30502687.000,26919116.000,23785994.000,20756932.000,23202269.000,17176000.000,19064000.000,11761000.000,17834000.000,13257000.000,8404000.000,12727000.000
AvailableForSaleSecuritiesDebtSecuritiesCurrent,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,,,,,,,,,,83000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,,,,,,,,,,,31000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,,,,,,,,,,,,3000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,,,,,,,,,,,42000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,,,,,,,,,,,42000.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,,,,,,,,,,,,,,,35000.000
