,2011-03-27,2011-06-26,2011-09-25,2011-12-25,2012-04-01,2012-07-01,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-19,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2015-12-27,2016-03-27,2016-06-26
AccountsPayableCurrent,153900000.000,158100000.000,140300000.000,132500000.000,125300000.000,137500000.000,117700000.000,115700000.000,108900000.000,112100000.000,102000000.000,95800000.000,106100000.000,125600000.000,110800000.000,106200000.000,107800000.000,117800000.000,121500000.000,110600000.000,93300000.000,99300000.000
AccountsReceivableNetCurrent,152600000.000,162400000.000,148700000.000,142900000.000,166600000.000,148000000.000,162500000.000,136700000.000,164900000.000,153900000.000,172600000.000,127400000.000,158700000.000,148600000.000,142300000.000,124000000.000,161900000.000,154200000.000,157900000.000,132600000.000,152100000.000,149200000.000
AccruedLiabilitiesCurrent,108900000.000,132100000.000,149300000.000,125700000.000,87700000.000,93900000.000,82900000.000,89200000.000,75400000.000,79300000.000,93200000.000,88000000.000,73000000.000,84700000.000,107400000.000,129600000.000,107400000.000,112800000.000,112300000.000,115600000.000,79900000.000,93100000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,1522400000.000,1531500000.000,1524500000.000,1534400000.000,1538700000.000,1551400000.000,1573400000.000,1604300000.000,1630200000.000,1652600000.000,1661200000.000,1682700000.000,1703100000.000,1715600000.000,1744100000.000,1757200000.000,1761700000.000,1478100000.000,1471400000.000,1484600000.000,1426700000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-5100000.000,-4500000.000,-14400000.000,-12400000.000,-12000000.000,-14800000.000,-9400000.000,5100000.000,300000.000,-2200000.000,2500000.000,3100000.000,1000000.000,-700000.000,-2800000.000,-10300000.000,-13100000.000,-13600000.000,-19200000.000,-15500000.000,-12300000.000,-10100000.000
AcquiredFiniteLivedIntangibleAssetAmount,,15400000.000,15400000.000,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,1453700000.000,1471700000.000,1476500000.000,1481900000.000,1479900000.000,1487400000.000,1494600000.000,1498500000.000,1497300000.000,1505000000.000,1511600000.000,1517800000.000,1519400000.000,1528800000.000,1536400000.000,1542500000.000,1540700000.000,1550500000.000,1554500000.000,1560600000.000,1557800000.000,1565300000.000
AllowanceForDoubtfulAccountsReceivableCurrent,25500000.000,29800000.000,27700000.000,24000000.000,23500000.000,25700000.000,26300000.000,21100000.000,23400000.000,22800000.000,24300000.000,25300000.000,24300000.000,29700000.000,33900000.000,32000000.000,30100000.000,33300000.000,38900000.000,36200000.000,42500000.000,47000000.000
Assets,1904800000.000,1961300000.000,1970000000.000,1936900000.000,1892000000.000,1917100000.000,1926200000.000,1883900000.000,1840400000.000,1840800000.000,1809200000.000,1796000000.000,1759900000.000,1747400000.000,1747300000.000,1692100000.000,1629900000.000,1629900000.000,1590500000.000,1585900000.000,1549600000.000,1584600000.000
AssetsCurrent,866900000.000,907300000.000,899600000.000,853000000.000,820300000.000,835100000.000,842000000.000,832000000.000,807900000.000,827000000.000,812200000.000,824600000.000,743700000.000,750800000.000,782000000.000,785300000.000,755100000.000,776200000.000,765700000.000,766900000.000,744400000.000,790300000.000
AssetsHeldForSalePropertyPlantAndEquipment,,,,,,,,,,,,,,3200000.000,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,,,,,,2900000.000,
AuctionRateSecuritiesNoncurrent,,,,,,,49500000.000,,,,,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,2200000.000,2100000.000,2000000.000,2000000.000,2000000.000,2000000.000,1800000.000,1900000.000
AvailableForSaleSecurities,,,,,,,,,,2500000.000,2500000.000,2300000.000,2100000.000,2400000.000,2400000.000,2300000.000,2200000.000,2200000.000,2200000.000,2200000.000,2000000.000,2100000.000
AvailableForSaleSecuritiesCurrent,,,,,,,,,,,,,,,200000.000,100000.000,200000.000,200000.000,200000.000,200000.000,100000.000,100000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,,,,,,,,,,,,,,700000.000,600000.000,900000.000
