,2011-12-31
AmortizationOfDebtDiscountPremium,1610000.000
AmortizationOfDeferredLoanOriginationFeesNet,114000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,5291000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,85000.000
BusinessDevelopment,183000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,36238000.000
DeferredIncomeTaxExpenseBenefit,-715000.000
DepreciationAndAmortization,1336000.000
DividendsPreferredStock,2610000.000
EarningsPerShareBasicAndDiluted,-1.290
FeesAndCommissionsDepositorAccounts,892000.000
FeesAndCommissionsOther,610000.000
ForeclosedRealEstateExpense,612000.000
GainLossOnSaleOfSecuritiesNet,85000.000
GainsLossesOnSalesOfOtherRealEstate,-137000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-17841000.000
IncomeTaxExpenseBenefit,-690000.000
IncreaseDecreaseInAccruedInterestReceivableNet,-644000.000
IncreaseDecreaseInDeposits,-102025000.000
IncreaseDecreaseInOtherAccruedLiabilities,-841000.000
IncreaseDecreaseInOutstandingChecksOperatingActivities,419000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-1893000.000
InformationTechnologyAndDataProcessing,1375000.000
InterestAndDividendIncomeOperating,32701000.000
InterestAndDividendIncomeSecuritiesAvailableForSale,3905000.000
InterestAndFeeIncomeLoansAndLeases,28540000.000
InterestExpense,12118000.000
InterestExpenseDemandDepositAccounts,350000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,2893000.000
InterestExpenseMoneyMarketDeposits,1683000.000
InterestExpenseSavingsDeposits,39000.000
InterestExpenseTimeDeposits,7153000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,4621000.000
InterestIncomeExpenseNet,20583000.000
InterestPaid,12322000.000
LaborAndRelatedExpense,10596000.000
MarketingExpense,56000.000
MortgageLoansOnRealEstateForeclosures,4884000.000
NetCashProvidedByUsedInFinancingActivities,-96735000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-96735000.000
NetCashProvidedByUsedInInvestingActivities,127260000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,127260000.000
NetCashProvidedByUsedInOperatingActivities,5713000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,5713000.000
NetIncomeLoss,-17151000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-19761000.000
NoninterestExpense,24871000.000
NoninterestIncome,2409000.000
NoninterestIncomeOther,822000.000
OccupancyCosts,4620000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-11860000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,5291000.000
OtherInterestAndDividendIncome,256000.000
OtherNoninterestExpense,1074000.000
PaymentsForProceedsFromFederalHomeLoanBankStock,-1352000.000
PaymentsToAcquireBuildings,498000.000
ProceedsFromIssuanceOfRedeemablePreferredStock,5250000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,32706000.000
ProceedsFromRepaymentsOfDebt,90891000.000
ProceedsFromSaleOfForeclosedAssets,2377000.000
ProceedsFromWarrantExercises,40000.000
ProfessionalFees,984000.000
ProvisionForLoanAndLeaseLosses,15962000.000
SuppliesExpense,270000.000
