,2011-06-30
CostOfGoodsSold,154379000.000
CostOfServices,40760000.000
DepreciationAndAmortization,4420000.000
GeneralAndAdministrativeExpense,5328000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-30784000.000
IncomeTaxExpenseBenefit,-12587000.000
InterestExpense,3918000.000
InvestmentIncomeInterest,2018000.000
NetIncomeLoss,-18197000.000
NetIncomeLossAllocatedToGeneralPartners,-88000.000
NetIncomeLossAllocatedToLimitedPartners,-18109000.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,-0.270
OperatingCostsAndExpenses,53828000.000
OperatingIncomeLoss,-28266000.000
OtherDepreciationAndAmortization,618000.000
Revenues,246772000.000
SalesRevenueGoodsNet,198450000.000
SalesRevenueNet,246772000.000
SalesRevenueServicesNet,48322000.000
WeightedAverageLimitedPartnershipUnitsOutstanding,67078000.000
