,2012-06-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-3827.000
ComprehensiveIncomeNetOfTax,-569523.000
CostsAndExpenses,74352.000
DebtConversionConvertedInstrumentAmount1,1875000.000
EarningsPerShareBasicAndDiluted,-0.001
EffectOfExchangeRateOnCashAndCashEquivalents,3827.000
ForeignCurrencyTransactionGainLossBeforeTax,3827.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-573350.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,113972.000
InterestIncomeExpenseNet,-498998.000
NetCashProvidedByUsedInFinancingActivities,7676.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,7676.000
NetCashProvidedByUsedInOperatingActivities,-11503.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-11503.000
NetIncomeLoss,-573350.000
OperatingIncomeLoss,-74352.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,3827.000
ProceedsFromRelatedPartyDebt,7676.000
SellingGeneralAndAdministrativeExpense,74352.000
