,2011-03-25,2011-06-17,2011-09-09,2012-06-15,2012-09-07,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,6000000.000,,,,6000000.000,,,,2000000.000,,,,1000000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,30000000.000,30000000.000,,,,31000000.000,,,,,,,
AssetImpairmentCharges,,3000000.000,,,,,,,,,,6000000.000,,,,,,,,,,,
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,-59000000.000,69000000.000,-32000000.000,,-28000000.000,,120000000.000,2000000.000,,77000000.000,159000000.000,145000000.000,370000000.000,,226000000.000,85000000.000,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,-59000000.000,66000000.000,-32000000.000,,-28000000.000,,122000000.000,18000000.000,,186000000.000,159000000.000,145000000.000,261000000.000,,226000000.000,85000000.000,,,,,,,
BusinessAcquisitionsProFormaRevenue,940000000.000,1311000000.000,1142000000.000,,1217000000.000,,1424000000.000,1223000000.000,,1309000000.000,1431000000.000,1295000000.000,1327000000.000,,1478000000.000,1287000000.000,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,1000000.000,,,6000000.000,,1000000.000,,,1000000.000,,,,,1000000.000,,,,,,,,
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,4000000.000,7000000.000,,1000000.000,,1000000.000,1000000.000,,200000.000,1000000.000,,,,-1000000.000,-5000000.000,,,,,,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,55000000.000,72000000.000,,8000000.000,,2000000.000,7000000.000,,1000000.000,2000000.000,3000000.000,33000000.000,,5000000.000,18000000.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,-469000000.000,,,,-199000000.000,,,,13000000.000,,,,,
ComprehensiveIncomeNetOfTax,,,,,,,,,,186000000.000,160000000.000,109000000.000,236000000.000,61000000.000,215000000.000,50000000.000,177000000.000,195000000.000,370000000.000,99000000.000,123000000.000,164000000.000,209000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,6000000.000,4000000.000,1000000.000,4000000.000,6000000.000,4000000.000,,,2000000.000,4000000.000,1000000.000,1000000.000,2000000.000,4000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,192000000.000,164000000.000,110000000.000,240000000.000,67000000.000,219000000.000,50000000.000,178000000.000,197000000.000,374000000.000,100000000.000,124000000.000,166000000.000,213000000.000
