,2011-12-31,2012-12-31
AdvertisingExpense,,102000000.000
AffiliateCosts,,599000000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,78000000.000
AmortizationOfDebtDiscountPremium,,-84000000.000
AmortizationOfIntangibleAssets,,1426000000.000
AssetRetirementObligationAccretionExpense,,4000000.000
AssetRetirementObligationLiabilitiesSettled,,1000000.000
AssetRetirementObligationRevisionOfEstimate,,-6000000.000
CapitalLeasesIncomeStatementAmortizationExpense,,93000000.000
ComprehensiveIncomeNetOfTax,,-64000000.000
CostOfGoodsAndServicesSold,,4814000000.000
CurrentFederalTaxExpenseBenefit,,22000000.000
CurrentIncomeTaxExpenseBenefit,,22000000.000
DeferredFederalIncomeTaxExpenseBenefit,,155000000.000
DeferredIncomeTaxExpenseBenefit,,174000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,19000000.000
DefinedBenefitPlanActualReturnOnPlanAssets,,1079000000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,617000000.000
Depreciation,,1522000000.000
DepreciationAndAmortization,,2948000000.000
EffectiveIncomeTaxRateContinuingOperations,,0.389
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,0.008
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment,,0.002
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.005
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.025
FairValueInputsDiscountRate,,0.060
GainsLossesOnExtinguishmentOfDebt,,-23000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,504000000.000
IncomeTaxExpenseBenefit,,196000000.000
IncomeTaxesPaidNet,,2000000.000
IncreaseDecreaseInAccountsPayable,,-112000000.000
IncreaseDecreaseInAccountsReceivable,,52000000.000
IncreaseDecreaseInAccruedTaxesPayable,,-12000000.000
IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,,85000000.000
IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,,90000000.000
IncreaseDecreaseInOtherOperatingCapitalNet,,-5000000.000
InterestCostsCapitalized,,26000000.000
InterestExpense,,611000000.000
InterestExpenseDebt,,637000000.000
InterestExpenseRelatedParty,,144000000.000
InterestPaidCapitalized,,26000000.000
InterestPaidNet,,836000000.000
NetCashProvidedByUsedInContinuingOperations,,39000000.000
NetCashProvidedByUsedInFinancingActivities,,-1553000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-1553000000.000
NetCashProvidedByUsedInInvestingActivities,,-1214000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-1214000000.000
NetCashProvidedByUsedInOperatingActivities,,2806000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,2806000000.000
NetIncomeLoss,,308000000.000
NonoperatingIncomeExpense,,-774000000.000
OperatingExpenses,,10078000000.000
OperatingIncomeLoss,,1278000000.000
OtherComprehensiveIncomeLossNetOfTax,,-372000000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,-372000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,233000000.000
OtherNonoperatingIncomeExpense,,4000000.000
PaymentsForProceedsFromOtherLoansAndLeases,,-242000000.000
PaymentsOfDebtExtinguishmentCosts,,200000000.000
PaymentsOfDividends,,750000000.000
PaymentsToAcquireProductiveAssets,,1589000000.000
ProceedsFromIssuanceOfLongTermDebt,,896000000.000
ProceedsFromRepaymentsOfNotesPayable,,2023000000.000
ProceedsFromRepaymentsOfRelatedPartyDebt,,-187000000.000
ProvisionForDoubtfulAccounts,,94000000.000
RepaymentsOfLongTermDebt,,3335000000.000
RevenueFromRelatedParties,,467000000.000
Revenues,,11356000000.000
RevenuesFromExternalCustomers,,10889000000.000
SalesRevenueNet,,11356000000.000
SellingGeneralAndAdministrativeExpense,,1717000000.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,34000000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,4000000.000
ValuationAllowancesAndReservesReservesOfBusinessesAcquired,,110000000.000
