,2011-09-30,2011-12-31,2012-04-30,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31
LiabilitiesAndStockholdersEquity,7239349.000,6505026.000,,5532801.000,5405118.000,6206661.000,9969684.000,12415012.000,14446976.000,16317105.000,17139357.000,
LiabilitiesCurrent,2438000.000,2432873.000,,1972402.000,2086947.000,2254292.000,4256128.000,4583735.000,4885998.000,4383186.000,4668095.000,
LiabilitiesNoncurrent,,,,,,1496137.000,3531377.000,3611710.000,4874499.000,5632040.000,7114038.000,
LoansPayable,,,,265671.000,473133.000,456095.000,421633.000,404207.000,386651.000,368962.000,351141.000,
LoansPayableCurrent,,,,37058.000,68926.000,69444.000,70492.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,26828.000,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,,,,37244.000,,71022.000,71022.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,68926.000,69444.000,70492.000,71022.000,73182.000,73182.000,73182.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFour,,,,40746.000,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree,,,,39544.000,,75408.000,75408.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwo,,,,38376.000,,73182.000,73182.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,80065.000,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,75408.000,,,77702.000,80065.000,80065.000,80065.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,73182.000,,,75408.000,77702.000,77702.000,77702.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,71022.000,,,73182.000,75408.000,75408.000,75408.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,6100.000,,51888.000,17425.000,,53466.000,35777.000,17955.000,
LongTermLoansPayable,,,,228613.000,404207.000,386651.000,351141.000,,,,,
LongTermNotesPayable,,,,,,875246.000,2054461.000,2146780.000,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,935115.000,,1197380.000,1125871.000,1074078.000,1061571.000,1003231.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,180990.000,,242344.000,261982.000,372935.000,372935.000,372935.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,180990.000,,30165.000,30165.000,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,180990.000,,180990.000,180990.000,30165.000,30165.000,30165.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,180990.000,,279799.000,279799.000,180990.000,180990.000,180990.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,180990.000,,372935.000,372935.000,279799.000,279340.000,279340.000,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,91147.000,,210189.000,198141.000,139802.000,
OperatingLossCarryforwards,,,,40550549.000,40939073.000,,,,,,,
OtherInventoriesSpareParts,,,,,37406.000,48405.000,22786.000,17954.000,6245.000,,,
PrepaidExpenseAndOtherAssetsCurrent,235542.000,295211.000,,162928.000,133438.000,296220.000,473767.000,750835.000,860054.000,657162.000,692096.000,
PrepaidRent,,,,,,,,,56282.000,17941.000,17041.000,
ProductWarrantyAccrualClassifiedCurrent,,,,,,,1717019.000,1723769.000,1788274.000,1841263.000,1741314.000,
PropertyPlantAndEquipmentGross,,,,5035920.000,4118344.000,4160302.000,4776311.000,4868349.000,5402646.000,5340907.000,5434620.000,
PropertyPlantAndEquipmentNet,1334882.000,1271989.000,,1005913.000,1382653.000,1254043.000,1581400.000,1574181.000,1990862.000,1838184.000,1829714.000,
RedeemableNoncontrollingInterestEquityFairValue,453900.000,453900.000,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-52296080.000,-52753926.000,,-53556420.000,-54510378.000,-55141063.000,-55363600.000,-53666665.000,-53245443.000,-51914925.000,-52888163.000,
SecuredDebtCurrent,,,,,,,,71022.000,70966.000,70666.000,72094.000,
SecuredLongTermDebt,,,,,,,,333185.000,315685.000,298296.000,279047.000,
StockholdersEquity,4801349.000,4072153.000,,3331786.000,2913964.000,2456232.000,2182179.000,4219567.000,4686479.000,6301879.000,5357224.000,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,4801349.000,4072153.000,,3331786.000,2913964.000,2456232.000,2182179.000,4219567.000,4686479.000,6301879.000,5357224.000,
UnrecognizedTaxBenefits,,,,,,,,10519997.000,,,,
