,2011-09-30
AccountsPayable,390261.000
AccountsReceivableNet,489042.000
AccruedIncomeTaxesPayable,38377.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,265986.000
AdditionalPaidInCapital,1214141.000
Assets,3647064.000
AssetsCurrent,1124140.000
AssetsNoncurrent,2522924.000
CashAndCashEquivalentsAtCarryingValue,451663.000
CommonStockValue,1500.000
CustomerDepositsCurrent,445020.000
Deposits,16402.000
IntangibleAssetsCurrent,36190.000
InventoryNet,86244.000
Liabilities,1132996.000
LiabilitiesAndStockholdersEquity,3647064.000
LiabilitiesCurrent,1132996.000
LongTermDebt,932336.000
OtherAccountsPayableAndAccruedLiabilities,259338.000
OtherReceivables,97221.000
PropertyPlantAndEquipmentNet,1537996.000
RetainedEarningsAppropriated,793190.000
StockholdersEquity,2514068.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2514068.000
ValuationAllowancesAndReservesBalance,239261.000
