,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,4020.000,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,128586.000,136927.000,223281.000,240530.000,223855.000,228828.000,220144.000,260129.000,313154.000,458310.000,574903.000,698105.000,747211.000,803711.000,712796.000,807213.000,811883.000,684582.000,723462.000,831577.000,839500.000,901602.000
AccountsReceivableNetCurrent,,4975.000,6875.000,,,1496.000,3051.000,2003.000,7066.000,,,6074.000,5698.000,19296.000,41237.000,56513.000,8613.000,5403.000,33184.000,65335.000,99085.000,134171.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,78100.000,87650.000,97185.000,106757.000,116323.000,125889.000,-135471.000,-145328.000,155150.000,-164990.000,-174771.000,-184471.000,194018.000,203562.000,-211359.000,-250755.000,229942.000,239141.000,249511.000
AdditionalPaidInCapital,1448180.000,1658758.000,1839895.000,3623232.000,3672092.000,3997011.000,4395840.000,5990623.000,6114518.000,6114518.000,6149318.000,7010026.000,7018502.000,7018502.000,7018502.000,7876967.000,7897357.000,8066125.000,8235092.000,9440282.000,9561753.000,9641034.000
Assets,561283.000,465214.000,468151.000,459699.000,480193.000,489923.000,494693.000,569032.000,459104.000,566832.000,567220.000,540094.000,539887.000,515316.000,532439.000,533643.000,476992.000,485343.000,528998.000,591921.000,621039.000,744280.000
AssetsCurrent,125392.000,21390.000,16010.000,4039.000,30114.000,31118.000,35366.000,117935.000,10449.000,104270.000,104404.000,81795.000,85494.000,56054.000,80572.000,73322.000,12464.000,25865.000,70747.000,127284.000,158028.000,265658.000
AssetsNet,,,,,,,,,,,,250182.000,,,,211314.000,,,,182701.000,,
CapitalLeaseObligations,49460.000,,,,,,,,,-9873.000,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,16584.000,16584.000,17718.000,20239.000,20239.000,19093.000,19092.000,20239.000,20239.000,21267.000,16147.000,10898.000,5517.000,0.000,0.000,0.000,,,,,,
CapitalLeaseObligationsNoncurrent,,46796.000,37635.000,10901.000,5291.000,22946.000,18350.000,10901.000,6070.000,0.000,0.000,0.000,0.000,,,,,,,,,
CapitalLeasedAssetsGross,,,,,,,,,,,,88000.000,88000.000,,,88000.000,,,,88000.000,,
CapitalLeasesFutureMinimumPaymentsDue,,,,56100.000,50490.000,44880.000,39270.000,33660.000,28010.000,22440.000,16830.000,,,,,,,,,91168.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,16830.000,11220.000,5610.000,22440.000,22440.000,11220.000,5610.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,11220.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInRollingYearThree,,,,,,,,,,,,,,,,,,,,13024.000,,
CapitalLeasesFutureMinimumPaymentsDueInRollingYearTwo,,,,,,,,,,,,,,,,,,,,39072.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,22440.000,11220.000,11220.000,11220.000,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,22440.000,22440.000,22440.000,22440.000,11220.000,5610.000,11220.000,11220.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,6639.000,5975.000,2841.000,1828.000,2520.000,1701.000,-1173.000,-683.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments,,,,49461.000,44515.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsNextRollingTwelveMonths,,,,,,,,,,,,,,,,,,,,39072.000,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,42038.000,37442.000,31140.000,26309.000,21267.000,16147.000,,,,,,,,,,,
CapitalizedComputerSoftwareGross,,,,,,,,,,123000.000,,,123000.000,123000.000,123000.000,,123000.000,123000.000,123000.000,,123000.000,123000.000
Cash,107330.000,,,,,,,,,,,,,,14710.000,,3851.000,20462.000,37313.000,,34247.000,101542.000
CashAndCashEquivalentsAtCarryingValue,107330.000,6903.000,2063.000,4039.000,30114.000,25912.000,31355.000,115932.000,3383.000,45500.000,31759.000,21471.000,37171.000,5508.000,14710.000,9059.000,3851.000,20462.000,37313.000,37251.000,34247.000,101542.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,250.000,250.000,,,,,,,,,,,,,,,
