,2016-06-30,2016-09-30
EarningsPerShareBasicAndDiluted,-0.010,-0.040
GeneralAndAdministrativeExpense,115299.000,123700.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,-998476.000,
IncomeTaxExpenseBenefit,,0.000
InterestExpense,384082.000,1820835.000
OperatingExpenses,614394.000,1160992.000
OperatingIncomeLoss,-614394.000,-1160992.000
OtherExpenses,384082.000,1820835.000
ProfessionalFees,206427.000,756363.000
ProfitLoss,-998476.000,-2981827.000
SalariesAndWages,292668.000,280929.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,82977921.000,84993246.000
