,2016-12-31
AssetRetirementObligationAccretionExpense,214000.000
AssetRetirementObligationLiabilitiesIncurred,365000.000
AssetRetirementObligationRevisionOfEstimate,1224000.000
CapitalExpendituresIncurredButNotYetPaid,3900000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,30809000.000
CostsAndExpenses,48087000.000
CurrentIncomeTaxExpenseBenefit,15450000.000
DeferredIncomeTaxExpenseBenefit,12838000.000
DeferredIncomeTaxesAndTaxCredits,28288000.000
DepreciationDepletionAndAmortization,9066000.000
DirectOperatingCosts,29107000.000
EffectiveIncomeTaxRateContinuingOperations,0.249
GeneralAndAdministrativeExpense,9914000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,113790000.000
IncomeTaxExpenseBenefit,28288000.000
IncreaseDecreaseInAccountsPayable,-104000.000
IncreaseDecreaseInAccountsReceivableRelatedParties,4637000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-68000.000
InterestCostsCapitalized,800000.000
InterestExpense,3373000.000
InvestmentIncomeNet,4526000.000
NetCashProvidedByUsedInFinancingActivities,-49505000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-49505000.000
NetCashProvidedByUsedInInvestingActivities,-38137000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-38137000.000
NetCashProvidedByUsedInOperatingActivities,118451000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,118451000.000
NonoperatingIncomeExpense,1153000.000
OperatingIncomeLoss,112637000.000
OtherNoncashIncomeExpense,-268000.000
PaymentsOfCapitalDistribution,296820000.000
PaymentsOfDebtIssuanceCosts,1920000.000
PaymentsOfDividendsMinorityInterest,10057000.000
PaymentsToAcquireInvestments,147000.000
PaymentsToAcquireProductiveAssets,32584000.000
PaymentsToAcquirePropertyPlantAndEquipment,41115000.000
ProceedsFromContributionsFromParent,1036000.000
ProceedsFromMinorityShareholders,325000.000
ProceedsFromSaleMaturityAndCollectionsOfInvestments,1275000.000
ProfitLoss,85502000.000
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,6984000.000
RepaymentsOfLongTermCapitalLeaseObligations,214000.000
RevenueFromRelatedParties,160724000.000
