,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,1473000.000,,,,1952000.000,,,,2562000.000,,,,2586000.000,,,,5446000.000,
AccountsPayableTradeCurrent,928000.000,903000.000,824000.000,769000.000,877000.000,951000.000,901000.000,1546000.000,1062000.000,879000.000,988000.000,552000.000,1076000.000,487000.000,742000.000,1431000.000,1322000.000,1341000.000,503000.000,618000.000,137000.000,2800000.000
AccruedLiabilitiesAndOtherLiabilities,,,,,410000.000,,,,446000.000,,,,1001000.000,,,,1052000.000,,,,796000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,601000.000,,,,777000.000,,,,1001000.000,,,,1157000.000,,,,1425000.000,
AdditionalPaidInCapitalCommonStock,52172000.000,52501000.000,52751000.000,65403000.000,66509000.000,96797000.000,97419000.000,98443000.000,100126000.000,102654000.000,104599000.000,106252000.000,129797000.000,132956000.000,136133000.000,140845000.000,188476000.000,190876000.000,212354000.000,214381000.000,215008000.000,216259000.000
Assets,9701000.000,6862000.000,5201000.000,10336000.000,7707000.000,33659000.000,31493000.000,28320000.000,23087000.000,20251000.000,18051000.000,15873000.000,34280000.000,27412000.000,24756000.000,19590000.000,54258000.000,45161000.000,55304000.000,48330000.000,40561000.000,30532000.000
AssetsCurrent,8868000.000,6117000.000,4400000.000,9618000.000,6970000.000,33035000.000,30797000.000,27800000.000,22592000.000,19773000.000,17426000.000,15217000.000,33603000.000,26762000.000,24116000.000,18820000.000,53811000.000,44679000.000,54781000.000,47846000.000,40173000.000,30185000.000
AssetsNoncurrent,,,,,,,,,,,625000.000,656000.000,677000.000,650000.000,640000.000,770000.000,447000.000,482000.000,523000.000,484000.000,388000.000,347000.000
CashAndCashEquivalentsAtCarryingValue,7570000.000,4995000.000,2593000.000,8999000.000,6431000.000,32463000.000,28979000.000,26791000.000,22390000.000,19141000.000,16429000.000,14706000.000,33288000.000,25159000.000,22012000.000,17725000.000,53064000.000,43892000.000,53686000.000,47257000.000,39838000.000,29203000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,8.340,,,,,,,,,,,,,,,,,,
