,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdditionsToNoncurrentAssets,2556000000.000,3153000000.000,,,,
AdjustmentForAmortization,,186000000.000,222000000.000,228000000.000,59000000.000,80000000.000
AllocatedShareBasedCompensationExpense,,47000000.000,50000000.000,,,
AmortizationOfRegulatoryAsset,0.000,,,,,
AssetRetirementObligationAccretionExpense,-33000000.000,-36000000.000,-38000000.000,48000000.000,19000000.000,24000000.000
AssetRetirementObligationForeignCurrencyTranslation,,1000000.000,1000000.000,-2000000.000,-2000000.000,
AssetRetirementObligationForeignCurrencyTranslationGainLoss,,,,,,9000000.000
AssetRetirementObligationLiabilitiesIncurred,14000000.000,9000000.000,6000000.000,14000000.000,5000000.000,0.000
AssetRetirementObligationLiabilitiesSettled,18000000.000,22000000.000,15000000.000,13000000.000,7000000.000,29000000.000
AssetRetirementObligationRevisionOfEstimate,5000000.000,31000000.000,123000000.000,9000000.000,235000000.000,-84000000.000
AvailableForSaleSecuritiesGrossRealizedGains,28000000.000,29000000.000,17000000.000,23000000.000,,
AvailableForSaleSecuritiesGrossRealizedLosses,16000000.000,21000000.000,7000000.000,10000000.000,,
BankruptcyClaimsAmountOfClaimsFiled,,375000000.000,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,281000000.000
CapitalizedComputerSoftwareAmortization,39000000.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,277000000.000,-301000000.000,201000000.000,649000000.000,,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,-546000000.000,0.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,-149000000.000,0.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,343000000.000,0.000
CommonStockDividendsPerShareDeclared,1.400,1.440,1.470,1.490,1.500,1.520
ComprehensiveIncomeNetOfTax,1186000000.000,374000000.000,1505000000.000,1028000000.000,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,17000000.000,5000000.000,1000000.000,0.000,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,1203000000.000,379000000.000,1506000000.000,1028000000.000,252000000.000,852000000.000
CurrentFederalTaxExpenseBenefit,54000000.000,,-75000000.000,43000000.000,-26000000.000,-14000000.000
CurrentForeignTaxExpenseBenefit,73000000.000,121000000.000,181000000.000,152000000.000,89000000.000,80000000.000
CurrentIncomeTaxExpenseBenefit,107000000.000,119000000.000,107000000.000,225000000.000,88000000.000,87000000.000
CurrentStateAndLocalTaxExpenseBenefit,-20000000.000,-2000000.000,1000000.000,30000000.000,25000000.000,21000000.000
DeferredFederalIncomeTaxExpenseBenefit,558000000.000,553000000.000,73000000.000,345000000.000,699000000.000,385000000.000
DeferredForeignIncomeTaxExpenseBenefit,-23000000.000,35000000.000,-53000000.000,96000000.000,41000000.000,86000000.000
DeferredIncomeTaxExpenseBenefit,662000000.000,691000000.000,65000000.000,577000000.000,808000000.000,560000000.000
DeferredIncomeTaxesAndTaxCredits,582000000.000,424000000.000,72000000.000,640000000.000,428000000.000,560000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,127000000.000,103000000.000,45000000.000,136000000.000,68000000.000,89000000.000
Depreciation,,,,,883000000.000,926000000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,2000000.000,-4000000.000,1000000.000,109000000.000,-30000000.000,0.000
EarningsPerShareBasic,2.710,2.610,1.850,2.640,1.010,2.800
EarningsPerShareDiluted,2.700,2.600,1.760,2.610,1.010,2.790
EffectOfExchangeRateOnCashAndCashEquivalents,-45000000.000,10000000.000,8000000.000,-8000000.000,-10000000.000,-28000000.000
EffectiveIncomeTaxRateContinuingOperations,0.314,0.262,0.138,0.330,0.225,0.254
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350,0.350,0.350
ElectricalDistributionRevenue,4674000000.000,4519000000.000,,,,
EmployeeStockOwnershipPlanESOPCompensationExpense,8000000.000,,,,,
EmployeeStockOwnershipPlanESOPSharesContributedToESOP,301319.000,279945.000,275000.000,,,
FairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInEarnings,-65000000.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetAndLiabilityGainLossIncludedInOtherComprehensiveIncomeLoss,-12000000.000,,,,,
FederalIncomeTaxExpenseBenefitContinuingOperations,572000000.000,348000000.000,24000000.000,389000000.000,273000000.000,393000000.000
