,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
ClearanceFees,,,,,,46.000
ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure,,54632696.000,24711870.000,12990214.000,23025005.000,12403596.000
CustodyFees,165650.000,127291.000,85695.000,61226.000,50353.000,40333.000
FloorBrokerage,,,,,,13188941.000
FloorBrokerageExchangeAndClearanceFees,,,,,,13188987.000
ForeignCurrencyTransactionGainLossRealized,-52568.000,32225.000,-279960.000,71870.000,-580900.000,-300159.000
ForeignCurrencyTransactionGainLossUnrealized,-192987.000,35618.000,24611.000,-253319.000,166256.000,-67379.000
GainLossOnInvestments,,,,,,34647535.000
GainLossOnSaleOfDerivatives,,,,,,34149842.000
GeneralAndAdministrativeExpense,2158133.000,1968723.000,1692114.000,1239830.000,1140008.000,1192572.000
InvestmentIncomeInterest,2072015.000,870824.000,640996.000,289332.000,477084.000,941571.000
NetIncomeLoss,-89899904.000,-63806173.000,-39903554.000,31780714.000,5709484.000,20932576.000
OperatingExpenses,57730451.000,40699596.000,26300358.000,17054873.000,14324410.000,14104948.000
OperatingIncomeLoss,,,,,,-13163377.000
PartnersCapitalAccountContributions,,,,,,27650352.000
PartnersCapitalAccountRedemptions,,,,,,34815738.000
ProfessionalFees,,,,,,460718.000
SellingGeneralAndAdministrativeExpense,,,,,15142230.000,14882610.000
TradingActivityGainsAndLossesNet,,-24062017.000,-13935810.000,48869635.000,,
TradingGainsLosses,,,,,20369574.000,34955054.000
UnrealizedGainLossOnDerivatives,-25425124.000,-6846541.000,2167110.000,-5408170.000,2370350.000,
UnrealizedGainLossOnDerivativesAndCommodityContracts,,,,,,805212.000
UnrealizedGainLossOnSecurities,,,,,,60019.000
