,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,,23084000000.000,22384000000.000,21296000000.000,23257000000.000,23568000000.000
AccountsPayableCurrentAndNoncurrent,19984000000.000,19424000000.000,18924000000.000,17724000000.000,19638000000.000,19661000000.000,20793000000.000,19308000000.000,20600000000.000,20961000000.000,21640000000.000,19531000000.000,22209000000.000,22062000000.000,21155000000.000,20035000000.000,22366000000.000,21844000000.000,22386000000.000,20272000000.000,22072000000.000,,,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,724000000.000,,,,712000000.000,,,,671000000.000,,,,,,
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,,,,,,,10728000000.000,10029000000.000,11102000000.000,10685000000.000,10159000000.000
AccountsReceivableRelatedParties,,,,,,,,,,,,953000000.000,,,,1056000000.000,,,,870000000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,0.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-181000000.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,17170000000.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-1383000000.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-13684000000.000,-13236000000.000,-14269000000.000,-18734000000.000,-18314000000.000,-18928000000.000,-18541000000.000,-22854000000.000,-22533000000.000,-21837000000.000,-21509000000.000,-18231000000.000,-18190000000.000,-18107000000.000,-18165000000.000,-20032000000.000,-20406000000.000,-20260000000.000,-20442000000.000,-6257000000.000,-6046000000.000,-5976000000.000,-6046000000.000,-7013000000.000,-6929000000.000,-6716000000.000
AdditionalPaidInCapitalCommonStock,20723000000.000,20762000000.000,20819000000.000,20905000000.000,20884000000.000,20920000000.000,20931000000.000,20976000000.000,21094000000.000,21219000000.000,21378000000.000,21422000000.000,21547000000.000,21605000000.000,21680000000.000,21089000000.000,21273000000.000,21317000000.000,21354000000.000,21421000000.000,21454000000.000,21546000000.000,21598000000.000,21630000000.000,21637000000.000,21735000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,,,,,,366000000.000,359000000.000,392000000.000,401000000.000,416000000.000
AssetRetirementObligation,,,,266000000.000,,,,267000000.000,,,,246000000.000,,,,228000000.000,,,,216000000.000,,,,186000000.000,,
Assets,167391000000.000,168086000000.000,162740000000.000,178348000000.000,182075000000.000,181236000000.000,184680000000.000,190554000000.000,193010000000.000,196210000000.000,201071000000.000,202026000000.000,207082000000.000,210945000000.000,208835000000.000,208527000000.000,212374000000.000,216045000000.000,219431000000.000,224925000000.000,237288000000.000,239678000000.000,234963000000.000,237951000000.000,244094000000.000,247469000000.000
AssetsCurrent,,,,,,,,,,,,,,,,,,,,,,110767000000.000,103515000000.000,108461000000.000,113228000000.000,113539000000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,419000000.000,502000000.000,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,,,,,82000000.000,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,,,,,,,,,,,,,,,,,,,,-12000000.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,21318000000.000,17472000000.000,16460000000.000,17148000000.000,15244000000.000,15101000000.000,13539000000.000,15659000000.000,13820000000.000,13362000000.000,14752000000.000,14468000000.000,12983000000.000,11573000000.000,13320000000.000,10757000000.000,12368000000.000,12897000000.000,14686000000.000,14272000000.000,15917000000.000,17063000000.000,13340000000.000,15905000000.000,17823000000.000,16223000000.000
