,2011-12-31
AmortizationOfDebtDiscountPremium,958000.000
AmortizationOfFinancingCosts,3373000.000
AmortizationOfIntangibleAssets,2324000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,3469000.000
CostOfGoodsSold,687524000.000
DefinedContributionPlanCostRecognized,2738000.000
Depreciation,46292000.000
EffectOfExchangeRateOnCashAndCashEquivalents,-7000.000
ForeignCurrencyTransactionGainLossBeforeTax,-1136000.000
ForeignCurrencyTransactionGainLossUnrealized,-1143000.000
GainLossOnSaleOfPropertyPlantEquipment,-209000.000
GainLossRelatedToLitigationSettlement,23229000.000
GrossProfit,169805000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1535000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-2112000.000
IncomeTaxExpenseBenefit,577000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-569000.000
IncreaseDecreaseInInventories,-7463000.000
IncreaseDecreaseInOtherCurrentAssets,-14484000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-3920000.000
IncreaseDecreaseInOutstandingChecksFinancingActivities,4749000.000
IncreaseDecreaseInPensionPlanObligations,-12004000.000
IncreaseDecreaseInReceivables,-2004000.000
InterestExpense,61330000.000
InterestExpenseLesseeAssetsUnderCapitalLease,7000.000
InvestmentIncomeInterest,355000.000
LitigationSettlementExpense,3122000.000
NetCashProvidedByUsedInFinancingActivities,-52768000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-52768000.000
NetCashProvidedByUsedInInvestingActivities,-12467000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-12467000.000
NetCashProvidedByUsedInOperatingActivities,68711000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,68711000.000
NetIncomeLoss,-2112000.000
OperatingIncomeLoss,36109000.000
OtherNonoperatingIncome,1238000.000
PaymentsForRepurchaseOfCommonStock,12351000.000
PaymentsToAcquirePropertyPlantAndEquipment,15847000.000
ProceedsFromIssuanceOfCommonStock,2875000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,6000.000
RepaymentsOfLongTermCapitalLeaseObligations,47000.000
RepaymentsOfLongTermDebt,1203000.000
RepaymentsOfSubordinatedDebt,17491000.000
Revenues,857329000.000
SalesRevenueNet,857329000.000
SellingGeneralAndAdministrativeExpense,130574000.000
UnusualOrInfrequentItemInsuranceProceeds,-1374000.000
