,2011-12-25
AmortizationOfFinancingCosts,21048.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-838352.000
CostOfGoodsAndServicesSold,39952210.000
DeferredIncomeTaxExpenseBenefit,73099.000
DepreciationDepletionAndAmortization,518757.000
EarningsPerShareBasicAndDiluted,0.410
GainLossOnSaleOfPropertyPlantEquipment,0.000
GeneralAndAdministrativeExpense,2242090.000
GrossProfit,4535307.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2021976.000
IncomeTaxExpenseBenefit,736054.000
IncomeTaxesPaid,373400.000
IncreaseDecreaseInAccountsPayable,1575191.000
IncreaseDecreaseInAccountsReceivable,-445811.000
IncreaseDecreaseInAccruedLiabilities,273236.000
IncreaseDecreaseInAssetsHeldForSale,132939.000
IncreaseDecreaseInContractReceivablesNet,739306.000
IncreaseDecreaseInDeferredRevenue,172697.000
IncreaseDecreaseInIncomeTaxesReceivable,-161356.000
IncreaseDecreaseInInventories,1487.000
IncreaseDecreaseInNotesPayableCurrent,0.000
IncreaseDecreaseInOtherNoncurrentLiabilities,-110515.000
IncreaseDecreaseInOtherReceivables,-51903.000
IncreaseDecreaseInPrepaidExpense,66109.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,1406.000
InterestAndOtherIncome,4926.000
InterestExpenseRelatedParty,276167.000
InterestPaid,217801.000
NetCashProvidedByUsedInFinancingActivities,-3872342.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-3872342.000
NetCashProvidedByUsedInInvestingActivities,-488875.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-488875.000
NetCashProvidedByUsedInOperatingActivities,3522865.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,3522865.000
NetIncomeLoss,1285922.000
NonoperatingIncomeExpense,-271241.000
OperatingIncomeLoss,2293217.000
PaymentsToAcquirePropertyPlantAndEquipment,488875.000
ProceedsFromIssuanceOfMediumTermNotes,964286.000
ProceedsFromLinesOfCredit,17156024.000
ProceedsFromSaleOfShortTermInvestments,0.000
ProvisionForDoubtfulAccounts,-1800.000
RepaymentsOfConvertibleDebt,4875000.000
RepaymentsOfLinesOfCredit,17156024.000
RepaymentsOfNotesPayable,-49123.000
SalesRevenueServicesNet,44487517.000
ShareBasedCompensation,32081.000
StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,0.000
StockIssuedDuringPeriodValueShareBasedCompensation,32081.000
