,2011-09-30
ContractsRevenue,29292.000
CostOfRevenue,442145.000
EarningsPerShareBasic,0.000
GainsLossesOnExtinguishmentOfDebt,0.000
GeneralAndAdministrativeExpense,653863.000
GrossProfit,-4345.000
InterestExpense,-8371.000
InvestmentIncomeInterest,0.000
InvestmentIncomeNetAmortizationOfDiscountAndPremium,0.000
NetIncomeLoss,-1010365.000
NetIncomeLossAttributableToNoncontrollingInterest,-41050.000
NonoperatingIncomeExpense,-5236.000
OperatingExpenses,1000784.000
OperatingIncomeLoss,-1005129.000
OtherSalesRevenueNet,408508.000
Revenues,437800.000
SalesRevenueNet,437800.000
SellingExpense,346921.000
WeightedAverageNumberOfSharesOutstandingBasic,215676355.000
