,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-30,2016-12-31
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,209589.000,-214756.000,243994.000,104288.000,684726.000,583514.000
BusinessCombinationAcquisitionRelatedCosts,,60574.000,19945.000,71151.000,0.000,
BusinessCombinationIntegrationRelatedCosts,0.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,820796.000,452439.000,516352.000,-957593.000,69654.000,-86088.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,1918798.000,0.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,22716.000,0.000,
ConcentrationRiskPercentage1,,,0.570,0.760,0.690,0.690
ContributionOfProperty,,,,1056788.000,0.000,
CostsAndExpensesRelatedParty,214992.000,205244.000,191267.000,204959.000,200881.000,171796.000
Depreciation,471628.000,,,,,
DepreciationAndAmortization,,466088.000,449131.000,493566.000,565388.000,565388.000
DepreciationAndAmortizationDiscontinuedOperations,,5934.000,61690.000,0.000,,
DepreciationNonproduction,433993.000,448272.000,409525.000,442329.000,497259.000,497260.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,1067335.000,676070.000,180454.000,0.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,500410.000,1156855.000,825191.000,639281.000,0.000,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,9052.000,5134.000,0.000,,
DisposalGroupIncludingDiscontinuedOperationRentalIncome,,104506.000,215945.000,22716.000,0.000,
DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsDeclared,,,1388631.000,1233784.000,1232537.000,1234824.000
DistributionMadeToMemberOrLimitedPartnerCashDistributionsDeclared,-1237114.000,1903786.000,,,,
EntityWideRevenueMajorCustomerAmount,,793735.000,,,,
EntityWideRevenueMajorCustomerPercentage,,0.580,,,,
EquityMethodInvestmentDividendsOrDistributions,,,,-23075.000,,
EquityMethodInvestmentRealizedGainLossOnDisposal,,,,413036.000,,
GainLossOnSaleOfProperties,279963.000,1067335.000,676070.000,180454.000,0.000,
IncomeLossAttributableToParent,1107082.000,,,,,
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerOutstandingLimitedPartnershipUnit,43.460,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,606672.000,262749.000,204057.000,172836.000,499899.000,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnit,24.090,,,,,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,6.890,20.010,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnit,19.370,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnitBasic,,,,25.070,0.000,
IncomeLossFromEquityMethodInvestments,,,,23075.000,,
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,,436111.000,0.000,
IncomeLossFromOperationsBeforeExtraordinaryItemsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,31.960,20.010,24.630
IncreaseDecreaseInAccountsAndOtherReceivables,0.000,,,,,
IncreaseDecreaseInAccountsPayableRelatedParties,16570.000,60634.000,61804.000,-78847.000,15442.000,-28210.000
IncreaseDecreaseInDeferredRevenue,1354.000,-30048.000,0.000,,562.000,0.000
IncreaseDecreaseInReceivables,,-7819.000,-3319.000,0.000,,
InvestmentIncomeInterest,98218.000,102032.000,69076.000,6436.000,3964.000,3790.000
NetCashProvidedByUsedInFinancingActivities,-1246149.000,-1624123.000,-1549404.000,-1417796.000,-1382369.000,-1329320.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-1246149.000,-1624123.000,-1549404.000,-1417796.000,-1382369.000,-1329320.000
NetCashProvidedByUsedInInvestingActivities,750274.000,871714.000,792514.000,-456202.000,267398.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,750274.000,871714.000,792514.000,-456202.000,267398.000,
NetCashProvidedByUsedInOperatingActivities,1316671.000,1204848.000,1273242.000,916405.000,1184625.000,1192406.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1316671.000,1204848.000,1273242.000,916405.000,1184625.000,1192406.000
NetIncomeLossAllocatedToGeneralPartners,45428.000,52222.000,35127.000,33875.000,14997.000,18267.000
