,2011-06-30,2011-09-30,2012-03-31,2012-06-30
AmortizationOfDebtDiscountPremium,,,24501.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,3713.000,
CostOfGoodsSold,15819.000,14031.000,34415.000,53357.000
Depreciation,,,26704.000,
EarningsPerShareBasicAndDiluted,-0.230,-0.120,-0.110,-0.060
GainLossOnDerivativeInstrumentsNetPretax,,,94238.000,4794.000
GeneralAndAdministrativeExpense,50524.000,123582.000,164178.000,101542.000
GrossProfit,45175.000,44237.000,122049.000,83451.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-723057.000,-569085.000,-719980.000,-621672.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,311001.000,
IncreaseDecreaseInAccountsReceivable,,,27880.000,
IncreaseDecreaseInInventories,,,42187.000,
IncreaseDecreaseInOtherCurrentAssets,,,0.000,
IncreaseDecreaseInOtherDeferredLiability,,,0.000,
IncreaseDecreaseInPrepaidExpense,,,-84324.000,
InterestExpenseDebt,-53842.000,45067.000,70435.000,51130.000
InterestPaid,,,2261.000,
NetCashProvidedByUsedInFinancingActivities,,,181476.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,181476.000,
NetCashProvidedByUsedInInvestingActivities,,,-5505.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-5505.000,
NetCashProvidedByUsedInOperatingActivities,,,-172258.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-172258.000,
OfficersCompensation,332430.000,180747.000,58504.000,51870.000
OperatingIncomeLoss,-669215.000,-524018.000,-544417.000,-525366.000
OtherDepreciationAndAmortization,,,14333.000,
OtherNonoperatingExpense,,,104366.000,49970.000
PaymentsToAcquirePropertyPlantAndEquipment,,,5505.000,
ProceedsFromConvertibleDebt,,,90500.000,
ProceedsFromIssuanceOfOtherLongTermDebt,,,0.000,
ProceedsFromRelatedPartyDebt,,,0.000,
ProceedsFromRepaymentsOfNotesPayable,,,27500.000,
ProfitLoss,-723057.000,-569085.000,-719980.000,-621672.000
ProvisionForDoubtfulAccounts,,,13694.000,
RepaymentsOfConvertibleDebt,,,2215.000,
RepaymentsOfLongTermCapitalLeaseObligations,,,9309.000,
RepaymentsOfOtherLongTermDebt,,,0.000,
Revenues,60994.000,58268.000,156464.000,136808.000
SalariesAndWages,293511.000,232099.000,419938.000,381577.000
SalesRevenueNet,60994.000,58268.000,156464.000,136808.000
SellingExpense,37925.000,31827.000,23846.000,73828.000
SellingGeneralAndAdministrativeExpense,714390.000,568255.000,666466.000,608817.000
ShareBasedCompensation,,,142470.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,9815231.000
