,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,92452.000,80485.000,67859.000,93896.000,77093.000,62651.000,138008.000,132821.000,622974.000,16334.000,14197.000,13751.000,13479.000,13942.000,6278.000,4824.000,6651.000,6041.000,4326.000,4955.000,5645.000,5719.000,5588.000,5596.000
AccountsReceivableNetCurrent,490211.000,459941.000,405641.000,437565.000,287179.000,282678.000,397981.000,359159.000,243597.000,149876.000,161599.000,147844.000,86476.000,128822.000,59470.000,58460.000,83874.000,101269.000,53932.000,77084.000,70318.000,67789.000,58187.000,89257.000
AccruedEnvironmentalLossContingenciesCurrent,,,,,46000.000,32000.000,97000.000,94000.000,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,
AccruedRoyaltiesCurrentAndNoncurrent,,,,,,,,,316000.000,,,,,,,,,,,,,,,
AssetRetirementObligation,,,,,,,1265694.000,1286030.000,991539.000,1007856.000,1024462.000,1041363.000,1058564.000,1076072.000,1673982.000,1704754.000,1736126.000,1768110.000,2191433.000,2232525.000,2274423.000,2280553.000,2529429.000,2347070.000
AssetRetirementObligationCurrent,,,,,,,,,,,,,,,,,219350.000,223399.000,345000.000,345000.000,360000.000,360000.000,977500.000,747500.000
AssetRetirementObligationsNoncurrent,930243.000,943398.000,1187708.000,1206712.000,1226041.000,1245699.000,1265694.000,975506.000,991539.000,1007856.000,1024462.000,1041363.000,1058564.000,1076072.000,1673982.000,1704754.000,1516776.000,1544711.000,1846433.000,1887525.000,1914423.000,1920553.000,1551929.000,1599570.000
Assets,34372631.000,34142362.000,34201927.000,33745025.000,31778258.000,29987079.000,28369608.000,26874370.000,24709947.000,16008449.000,5773310.000,5653923.000,5534411.000,5611408.000,5729273.000,2265125.000,2268592.000,2241430.000,1074141.000,1056966.000,1038939.000,944842.000,1244846.000,1201983.000
AssetsCurrent,4465812.000,4991712.000,5337377.000,5597843.000,4382199.000,3866467.000,3853246.000,2901881.000,8999431.000,652517.000,568764.000,694054.000,663827.000,618812.000,249489.000,133305.000,166831.000,156008.000,124223.000,137511.000,155036.000,109416.000,128764.000,148855.000
AssetsHeldForSalePropertyPlantAndEquipment,0.000,0.000,0.000,,,,,7886315.000,,,,,,,,,,,,,,,,
AssetsNoncurrent,29906819.000,29150650.000,28864550.000,28147182.000,,,,,,,,,,,,,,,,,,,,
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,,,,31815932.000,,,,7452634.000,,,,7893923.000,,,,571528.000,,,,779728.000,
CapitalizedCostsOilAndGasProducingActivitiesGross,,,,,,,56225234.000,,,,12521325.000,,,,13373707.000,,,,1521446.000,,,,1895810.000,
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,,,,24409302.000,,,,5068691.000,,,,5479784.000,,,,949918.000,,,,1116082.000,
CashAndCashEquivalentsAtCarryingValue,1672783.000,1722783.000,1822783.000,1597783.000,917783.000,254746.000,102746.000,352724.000,8424294.000,352702.000,352687.000,488532.000,488532.000,430226.000,136226.000,12588.000,12528.000,12410.000,12445.000,12445.000,12339.000,11937.000,11215.000,10194.000
CashFDICInsuredAmount,,,,,,,,,,,250000.000,,,,250000.000,,,,250000.000,,,,250000.000,
DerivativeAssetsCurrent,1995940.000,2417825.000,3070411.000,3473568.000,3010749.000,2639867.000,2716225.000,1695579.000,0.000,0.000,0.000,,,,,,,,,,,,,
DerivativeAssetsLiabilitiesAtFairValueNet,,,,,,,,,,0.000,,,,,,,,,,,,,,
DerivativeAssetsNoncurrent,2286128.000,2207052.000,2368239.000,2014096.000,1270480.000,566748.000,0.000,,,,,,,,,,,,,,,,,
DerivativeInstrumentsInHedgesAtFairValueNet,,,,,0.000,0.000,,0.000,,,,,,,,,,,,,,,,
DerivativeLiabilitiesCurrent,1601950.000,1400719.000,1345134.000,1292976.000,1293801.000,1256615.000,1234943.000,909888.000,0.000,0.000,0.000,,,,,,,,,,,,,
DerivativeLiabilitiesNoncurrent,1647762.000,1448913.000,1173778.000,873717.000,589180.000,294765.000,0.000,,,,,,,,,,,,,,,,,
DueFromAffiliateCurrent,257039.000,324424.000,0.000,34536.000,121290.000,632122.000,581958.000,451771.000,298372.000,88077.000,0.000,,19042.000,,,,,,,,,,,
DueToAffiliateCurrent,,,8352.000,0.000,0.000,0.000,0.000,,,,666.000,53681.000,0.000,182407.000,98886.000,79638.000,98439.000,105419.000,135480.000,168589.000,145315.000,174469.000,322249.000,445804.000
FairValueNetAssetLiability,,,,,,,,,,,,,,,,,,1000000.000,479000.000,,,,479000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows,,,,,,,,,,,,,,,,,,,,,,,2490900000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows,,,,,,,,,,,,,,,,,,,,,,,-2259200000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts,,,,,,,,,,,,,,,,,,,,,,,1707000000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows,,,,,,,,,,,,,,,,,,,,,,,-704100000.000,
GeneralPartnersCapitalAccount,6201069.000,6263459.000,6319052.000,6266744.000,5643079.000,5101105.000,4584442.000,4145870.000,3609279.000,608163.000,-3184439.000,-3254316.000,-3284937.000,-3330588.000,-3474466.000,-4759927.000,-4777884.000,-4802125.000,-5401139.000,-5435181.000,-5448997.000,-5496895.000,-5532608.000,-5526714.000
InventoryNet,49839.000,66739.000,38542.000,54391.000,45198.000,57054.000,54336.000,42648.000,33168.000,61862.000,54478.000,57678.000,69777.000,59764.000,53793.000,62257.000,70429.000,42329.000,57846.000,47982.000,72379.000,29690.000,59362.000,49404.000
Liabilities,4272407.000,3873515.000,3782831.000,3467301.000,3186115.000,2859730.000,2638645.000,2328739.000,1614513.000,1024190.000,1039325.000,1108795.000,1072043.000,1272421.000,1779146.000,1789216.000,1841216.000,1879570.000,2331239.000,2406069.000,2425383.000,2460741.000,2857266.000,2798470.000
LiabilitiesAndStockholdersEquity,34372631.000,34142362.000,34201927.000,33745025.000,31778258.000,29987079.000,28369608.000,26874370.000,24709947.000,16008449.000,5773310.000,5653923.000,5534411.000,5611408.000,5729273.000,2265125.000,2268592.000,2241430.000,1074141.000,1056966.000,1038939.000,944842.000,1244846.000,1201983.000
LiabilitiesCurrent,1694402.000,1481204.000,1421345.000,1386872.000,1370894.000,1319266.000,1372951.000,1042709.000,622974.000,16334.000,14863.000,67432.000,13479.000,196349.000,105164.000,84462.000,324440.000,334859.000,484806.000,518544.000,510960.000,540188.000,1305337.000,1198900.000
LiabilitiesOfAssetsHeldForSale,,,,,,,,310524.000,,,,,,,,,,,,,,,,
LimitedPartnersCapitalAccount,23899155.000,24005388.000,24100044.000,24010980.000,22949064.000,22026244.000,21146521.000,20399761.000,19486155.000,14376096.000,7918424.000,7799444.000,7747305.000,7669575.000,7424593.000,5235836.000,5205260.000,5163985.000,4144041.000,4086078.000,4062553.000,3980996.000,3920188.000,3930227.000
LimitedPartnersCapitalAccountUnitsIssued,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030
LimitedPartnersCapitalAccountUnitsOutstanding,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030,4497.030
OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAndAmortization,27267639.000,27974669.000,28690196.000,29431384.000,30139264.000,30897635.000,31815932.000,24138290.000,24521382.000,24882899.000,7452634.000,7563502.000,7665618.000,7771657.000,7893923.000,1907579.000,1937638.000,1983936.000,571528.000,626199.000,678312.000,735460.000,779728.000,827806.000
OilAndGasPropertySuccessfulEffortMethodGross,54849511.000,54867324.000,55123493.000,55490230.000,56179129.000,56355163.000,56225234.000,40109209.000,40109209.000,40109209.000,12521325.000,12521325.000,12536202.000,12764253.000,13373707.000,4039399.000,4039399.000,4069358.000,1521446.000,1545654.000,1562215.000,1570886.000,1895810.000,1880934.000
OilAndGasPropertySuccessfulEffortMethodNet,27581872.000,26892655.000,26433297.000,26058846.000,26039865.000,25457528.000,24409302.000,15970919.000,15587827.000,15226310.000,5068691.000,4957823.000,4870584.000,4992596.000,5479784.000,2131820.000,2101761.000,2085422.000,949918.000,919455.000,883903.000,835426.000,1116082.000,1053128.000
OtherAssetsNoncurrent,38819.000,50943.000,63014.000,74240.000,85714.000,96336.000,107060.000,115255.000,122689.000,129622.000,135855.000,2046.000,0.000,0.000,0.000,,,,,,,,,
PartnersCapital,30100224.000,30268847.000,30419096.000,30277724.000,28592143.000,27127349.000,25730963.000,24545631.000,23095434.000,14984259.000,4733985.000,4545128.000,4462368.000,4338987.000,3950127.000,475909.000,427376.000,361860.000,-1257098.000,-1349103.000,-1386444.000,-1515899.000,-1612420.000,-1596487.000
PropertyPlantAndEquipmentSalvageValue,,,,,,,,,,,,,,,,,,1100000.000,471000.000,,,,471000.000,
RelatedPartyTransactionDueFromToRelatedParty,,,,,121290.000,632122.000,581958.000,451771.000,298372.000,88077.000,-666.000,-53681.000,19042.000,-182407.000,-98886.000,-79638.000,-98439.000,-105419.000,-135480.000,-168589.000,-145315.000,-174469.000,-322249.000,-445804.000
StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,,,,,,,,,,,,,,,,,,,,,,,-1555100000.000,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,30100224.000,30268847.000,30419096.000,30277724.000,28592143.000,27127349.000,25730963.000,24545631.000,23095434.000,14984259.000,4733985.000,4545128.000,4462368.000,4338987.000,3950127.000,475909.000,427376.000,361860.000,-1257098.000,-1349103.000,-1386444.000,-1515899.000,-1612420.000,-1596487.000
