,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionOfDiscount,-335677.000,,,,,
AssetManagementCosts,5895201.000,4637997.000,3500487.000,2835654.000,2121828.000,1860871.000
CashAndCashEquivalentsPeriodIncreaseDecrease,612591975.000,-596868868.000,102206973.000,-29984525.000,-10993067.000,-61861792.000
DerivativeGainLossOnDerivativeNet,,,-53539832.000,-12125640.000,-67922804.000,3416739.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,-55222884.000,,,,
DerivativeInstrumentsGainRecognizedInIncome,36755383.000,,,,,
FloorBrokerage,1300472.000,377195.000,823644.000,667213.000,499254.000,437850.000
GainLossOnInvestments,-66905929.000,-22718144.000,-45104484.000,-35320782.000,-49361047.000,10687283.000
GainLossOnSaleOfInvestments,,,,,3500.000,
GainLossOnSaleOfSecuritiesNet,451.000,1429.000,-10376.000,,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,-8316.000
IncreaseDecreaseInAccruedLiabilities,717847.000,-666087.000,-387139.000,-87513.000,-85599.000,
IncreaseDecreaseInBrokerDealerRelatedReceivablesPayablesNet,,,,,,-144426.000
InterestIncomeOperating,335677.000,331044.000,189643.000,44304.000,45979.000,476315.000
InvestmentIncomeNet,-6859996.000,-4684148.000,-4134488.000,-3458563.000,-2575103.000,-1822406.000
NetCashProvidedByUsedInFinancingActivities,120560886.000,-79147624.000,-109704266.000,-14315105.000,9556541.000,-13722807.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,120560886.000,-79147624.000,-109704266.000,-14315105.000,9556541.000,-13722807.000
NetCashProvidedByUsedInOperatingActivities,492031089.000,-517721244.000,211911239.000,-15669420.000,-20549608.000,-48138985.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,492031089.000,-517721244.000,211911239.000,-15669420.000,-20549608.000,-48138985.000
NetIncomeLoss,-73765925.000,,-49238972.000,-38779345.000,-51936150.000,8864877.000
OperatingExpenses,7195673.000,5015192.000,4324131.000,3502867.000,2621082.000,2298721.000
PartnersCapitalAccountContributions,383075174.000,101149075.000,25704701.000,43387949.000,45167597.000,18731395.000
PartnersCapitalAccountRedemptions,-262514288.000,-180296699.000,131081245.000,57703054.000,35611056.000,32454202.000
PaymentsForPurchaseOfSecuritiesOperatingActivities,1594743929.000,2089638671.000,1484819380.000,778448400.000,649921623.000,759393113.000
ProceedsFromIssuanceOfCommonLimitedPartnersUnits,383075174.000,101149075.000,25704701.000,43387949.000,45167597.000,18731395.000
ProceedsFromSaleOfSecuritiesOperatingActivities,2054999635.000,1629991694.000,1754981721.000,778495000.000,700001500.000,710000000.000
UnrealizedGainLossOnDerivatives,-103641471.000,32487331.000,8459270.000,-23193888.000,18543109.000,7281252.000
UnrealizedGainLossOnInvestments,-103661763.000,32503311.000,8445724.000,-23195142.000,18558257.000,-10708.000
UnrealizedGainLossOnSecurities,-20292.000,15980.000,-13546.000,-1254.000,15148.000,7270544.000
