,2011-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,33000.000
AllocatedShareBasedCompensationExpense,53000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,5000.000
CostOfRevenue,1611000.000
CostsAndExpenses,12843000.000
DeferredIncomeTaxExpenseBenefit,1144000.000
DepreciationAndAmortization,1571000.000
DepreciationDepletionAndAmortization,254000.000
EarningsPerShareBasic,-0.370
EarningsPerShareDiluted,-0.370
FiniteLivedIntangibleAssetsAmortizationExpense,1317000.000
GeneralAndAdministrativeExpense,2484000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-8511000.000
IncomeTaxExpenseBenefit,1151000.000
IncomeTaxesPaid,5000.000
IncreaseDecreaseInAccountsPayable,-307000.000
IncreaseDecreaseInAccountsReceivable,-377000.000
IncreaseDecreaseInAccruedLiabilities,-149000.000
IncreaseDecreaseInDeferredRevenue,8000.000
IncreaseDecreaseInOtherOperatingAssets,-20000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-53000.000
InterestExpense,107000.000
InterestPaid,111000.000
NetCashProvidedByUsedInFinancingActivities,-116000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-116000.000
NetCashProvidedByUsedInInvestingActivities,360000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,360000.000
NetCashProvidedByUsedInOperatingActivities,-239000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-239000.000
NetIncomeLoss,-9662000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-9701000.000
OperatingIncomeLoss,-8410000.000
OtherNonoperatingIncome,6000.000
PaymentsToAcquirePropertyPlantAndEquipment,45000.000
PreferredStockDividendsAndOtherAdjustments,39000.000
ProceedsFromNotesPayable,125000.000
ProceedsFromRepaymentsOfLinesOfCredit,-106000.000
ProceedsFromSaleOfIntangibleAssets,400000.000
ProceedsFromSaleOfMachineryAndEquipment,5000.000
ProceedsFromStockOptionsExercised,5000.000
RepaymentsOfNotesPayable,140000.000
Revenues,4433000.000
SalesRevenueNet,4433000.000
SellingAndMarketingExpense,524000.000
StockIssuedDuringPeriodValueStockOptionsExercised,5000.000
WeightedAverageNumberOfDilutedSharesOutstanding,25931361.000
WeightedAverageNumberOfSharesOutstandingBasic,25931361.000
