,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-03,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,,,,,,,,,,,3958654.000,3369592.000,4417156.000,5326692.000,6175904.000,8857768.000,8310435.000,7725316.000,,7968513.000,5555550.000
AccountsPayableAndAccruedLiabilitiesCurrent,2511330.000,2862330.000,2560504.000,2278187.000,3783733.000,4142838.000,4932648.000,2616571.000,2116545.000,2311418.000,3218697.000,3309897.000,3150729.000,2621606.000,2006977.000,3358724.000,3419558.000,2751876.000,,4674106.000,2295436.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,3783733.000,4142838.000,4932648.000,2616571.000,2116545.000,2311418.000,3218697.000,3309897.000,3150729.000,2621606.000,2006977.000,3358724.000,3419557.000,2751874.000,,4674106.000,2295436.000
AccountsPayableCurrent,,,,,,,,,,,,,,1878073.000,1268492.000,574657.000,2978565.000,2248971.000,,3005539.000,1399049.000
AccountsPayableCurrentAndNoncurrent,,,,,377995.000,375101.000,185244.000,1383247.000,872942.000,716648.000,1805744.000,1901519.000,1865641.000,,,,,,,,
AccountsReceivableGross,,,,,,,,,3759423.000,3077158.000,3996654.000,3399592.000,4447156.000,5356692.000,6205904.000,8887768.000,8340435.000,7755316.000,,7998513.000,5580550.000
AccountsReceivableNetCurrent,801210.000,1352028.000,798004.000,2183789.000,2473159.000,2526253.000,6423670.000,3656130.000,3711423.000,3029158.000,3958654.000,3369592.000,4417156.000,5326692.000,6175904.000,8857768.000,8310435.000,7308559.000,,7968513.000,5555550.000
AccruedAdvertisingCurrentAndNoncurrent,,,,,302618.000,364832.000,322159.000,216012.000,234183.000,243927.000,128192.000,58912.000,101893.000,,,,,,,,
AccruedBonusesCurrentAndNoncurrent,,,,,275816.000,406981.000,735250.000,199489.000,182816.000,44848.000,28125.000,,,,,,,,,,
AccruedExchangeFeeRebateCurrent,,,,,,,,,,,,,,126545.000,122400.000,159227.000,230164.000,260143.000,,540265.000,407326.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,397083.000,449754.000,567475.000,472135.000,453129.000,574944.000,562644.000,503986.000,537301.000,374656.000,490301.000,647928.000,135828.000,167760.000,,530079.000,414061.000
AccruedProfessionalFeesCurrent,,,,,,,,,56847.000,112958.000,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,450585.000,484082.000,416672.000,453405.000,491337.000,528258.000,529917.000,567201.000,609765.000,647837.000,605260.000,630632.000,609505.000,704013.000,734669.000,767047.000,228912.000,269311.000,,357204.000,407734.000
AdditionalPaidInCapital,18359260.000,18397187.000,18538563.000,18722058.000,18748457.000,18832174.000,18920811.000,19018608.000,19092835.000,19152388.000,19272264.000,19380489.000,20202032.000,20477544.000,20686013.000,20776012.000,20895120.000,21101185.000,,21282588.000,21491424.000
AdvancesOnInventoryPurchases,994457.000,661158.000,467063.000,584848.000,981989.000,1363624.000,716273.000,572017.000,787023.000,1221751.000,1080931.000,1024612.000,1325644.000,278973.000,151664.000,171593.000,108597.000,108597.000,,108597.000,108597.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,-38000.000,-30000.000,-30000.000,-30000.000,-30000.000,-30000.000,-30000.000,-30000.000,,30000.000,30000.000
AllowanceForDoubtfulAccountsReceivableCurrent,110000.000,110000.000,37000.000,37000.000,44000.000,44000.000,48000.000,48000.000,48000.000,48000.000,38000.000,30000.000,30000.000,30000.000,30000.000,30000.000,30000.000,30000.000,,30000.000,30000.000
Assets,7877342.000,9952403.000,9965432.000,8897996.000,10005071.000,12185120.000,15623192.000,13875338.000,14558331.000,14133494.000,12846495.000,12765117.000,14179967.000,17876814.000,17235093.000,18915588.000,21438958.000,20407718.000,,18794182.000,16120942.000
AssetsCurrent,7455472.000,9507028.000,9503132.000,8445441.000,9560713.000,11757577.000,15224783.000,13464228.000,14144003.000,13755630.000,11724252.000,11629308.000,12929860.000,15768291.000,15102549.000,17002474.000,19015439.000,17532715.000,,17685732.000,14715650.000
AssetsNoncurrent,125842.000,138257.000,142766.000,142615.000,142542.000,143855.000,142372.000,143294.000,142898.000,147868.000,946245.000,959148.000,956759.000,1802765.000,1798585.000,1575201.000,2022021.000,2476563.000,,687320.000,971237.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,21950.000,21950.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,106291.000,106291.000,21950.000,21950.000,21950.000,,1295.000,1295.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,191748.000,191748.000,122159.000,122159.000,122159.000,,23504.000,23504.000
CashAndCashEquivalentsAtCarryingValue,1011050.000,853307.000,1060125.000,853935.000,1066470.000,1116879.000,721589.000,504663.000,228653.000,289307.000,1006783.000,762287.000,276888.000,291606.000,276968.000,276981.000,276988.000,464467.000,,299904.000,290311.000
CashFDICInsuredAmount,,,,,250000.000,250000.000,250000.000,250000.000,,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,,,,,,
CommitmentsAndContingencies,,,,,,,,,-200000.000,-200000.000,200000.000,,,,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,3020187.000,,,,,3020187.000,3020187.000,,,,,,
CommonStockOtherSharesOutstanding,,,,,,,,,43146.000,43146.000,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.010,0.001,,0.001,0.001
CommonStockSharesAuthorized,172744750.000,172744750.000,172744750.000,172744750.000,172744750.000,172744750.000,172744750.000,172744750.000,172744750.000,172744750.000,172744750.000,172744750.000,172744750.000,172744750.000,172744750.000,172744750.000,172744750.000,172744750.000,,172744750.000,172744750.000
CommonStockSharesIssued,73505890.000,73505890.000,74550754.000,76354001.000,76354001.000,76397149.000,76447587.000,76704275.000,76704275.000,76704275.000,76704275.000,77607346.000,80808629.000,81648562.000,82937309.000,82937309.000,83098600.000,84000454.000,,84500454.000,85646354.000
CommonStockSharesOutstanding,73505890.000,73505890.000,74550754.000,76354001.000,76354001.000,76397149.000,76447587.000,76704275.000,76704275.000,76704275.000,76704275.000,77607346.000,80808629.000,81648562.000,82937309.000,82937309.000,,84000454.000,,84500454.000,85646354.000
CommonStockValue,73506.000,73506.000,74551.000,76317.000,76317.000,76397.000,76448.000,76704.000,76704.000,76704.000,76704.000,77607.000,80809.000,81649.000,82937.000,82937.000,83099.000,84000.000,,84500.000,85646.000
CustomerDepositsCurrent,,,,,1357481.000,1417342.000,1730899.000,270688.000,298475.000,656051.000,618992.000,770480.000,570894.000,,,,,,,,
DeferredCreditsAndOtherLiabilities,,,,,,,,,,,,,,,,-305192.000,,,,-311991.000,
DeferredIncomeTaxAssetsNet,,,,,,,,,,,,,,,,,,,,,-26292.000
DeferredIncomeTaxLiabilities,,,,,-390070.000,396042.000,391642.000,313632.000,318979.000,331252.000,313732.000,321044.000,,,,,,,,,
DeferredIncomeTaxesAndOtherAssetsCurrent,,,,,,,,,,,274000.000,274000.000,274000.000,,,,,,,,
DeferredIncomeTaxesAndOtherAssetsNoncurrent,,,,,,,,,,,798000.000,798000.000,798000.000,1649000.000,1649000.000,1428000.000,1832000.000,1832000.000,,,
DeferredIncomeTaxesAndOtherLiabilitiesNoncurrent,,,,,,,,,,,,,,1649000.000,1649000.000,,,,,,
DeferredTaxAssetsCharitableContributionCarryforwards,,,,,3458.000,4828.000,,4847.000,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,390070.000,,,,,,,,,,,2170150.000,,,,352893.000,
DeferredTaxAssetsInventory,,,,,,184212.000,265180.000,265180.000,265180.000,265180.000,241875.000,234678.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,0.000,0.000,857500.000,857500.000,857500.000,857500.000,1072000.000,1072000.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,857500.000,857500.000,857500.000,857500.000,274000.000,274000.000,274000.000,183000.000,183000.000,404000.000,,,,,
DeferredTaxAssetsNet,,,,,,396042.000,1249142.000,1171132.000,1176479.000,1188752.000,1384732.000,1393044.000,,,,1832000.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,3403796.000,3248185.000,2761949.000,2633373.000,2663913.000,2757288.000,2431944.000,2560688.000,,,,1799777.000,,,,2164760.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,7665000.000,7208000.000,5778000.000,6043000.000,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,9354000.000,9351000.000,9344000.000,6871000.000,,,,,,,,,,,,,
DeferredTaxAssetsOther,,,,,,33543.000,67597.000,2076.000,2279.000,2279.000,73572.000,73589.000,,,,143884.000,,,,159847.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,,65529.000,65529.000,65529.000,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,219240.000,44566.000,-43037.000,-29372.000,26666.000,64165.000,24610.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,1242114.000,1269244.000,1301353.000,1333152.000,1358665.000,1410019.000,1449907.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,18850.000,20563.000,20563.000,20563.000,20563.000,16279.000,12852.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReturnsAndAllowances,,,,,,25704.000,27846.000,32130.000,32130.000,32130.000,32130.000,32130.000,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,-4643109.000,4575806.000,3207803.000,3106035.000,3176895.000,3339548.000,2885252.000,2995410.000,,,,,,,,,
DeferredTaxLiabilities,,,,,,,,,,,,,,,,338150.000,,,,352893.000,
DepositAssets,,,,,,,,,,,,11102.000,11102.000,,,,,,,,
DepositLiabilityCurrent,,,,,,,,,,,,,,167332.000,50784.000,7722.000,,,,,
DepositsAssetsNoncurrent,11354.000,11354.000,11354.000,11354.000,11354.000,11354.000,10204.000,10204.000,10204.000,10204.000,10204.000,21306.000,21306.000,23104.000,21306.000,21306.000,25036.000,44909.000,,451582.000,739680.000
EmployeeRelatedLiabilitiesCurrentAndNoncurrent,,,,,165936.000,,,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,206418.000,328223.000,270825.000,246416.000,289648.000,335226.000,573470.000,816827.000,664994.000,648865.000,517921.000,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,28072.000,29924.000,31915.000,33966.000,36039.000,38166.000,40318.000,42496.000,44692.000,46941.000,51383.000,53782.000,56171.000,63328.000,65711.000,68094.000,71186.000,74425.000,,81260.000,85441.000
FiniteLivedIntangibleAssetsFairValueDisclosure,,,,,,,,,,,,126525.000,126525.000,126890.000,126890.000,126890.000,182512.000,182698.000,,,239667.000
FiniteLivedIntangibleAssetsGross,,,,,107603.000,111043.000,172486.000,113368.000,117268.000,121106.000,122325.000,,,,,,,,,,
FiniteLivedIntangibleAssetsNet,114488.000,126903.000,131412.000,131261.000,131188.000,132501.000,132168.000,133090.000,132694.000,137664.000,138041.000,139842.000,137453.000,130661.000,128279.000,125895.000,164985.000,182897.000,,235738.000,231557.000
FiniteLivedPatentsGross,,,,,,,,24835.000,24835.000,24835.000,24835.000,24835.000,24835.000,,,,,,,,
FiniteLivedTrademarksGross,,,,,,,,150751.000,152551.000,159770.000,164589.000,168789.000,168789.000,,,193989.000,236171.000,257322.000,,316998.000,316998.000
FurnitureAndFixturesGross,183930.000,186430.000,162871.000,165547.000,176763.000,187893.000,179835.000,187270.000,220490.000,220178.000,199134.000,201016.000,247917.000,264030.000,295586.000,308398.000,286131.000,290203.000,,343499.000,379752.000
GainContingencyUnrecordedAmount,,,,,,,,,165000.000,165000.000,,,,,,,,,,,
IncomeTaxReceivable,,,,,,,,,184196.000,184196.000,,,,,,,,,,,
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,,59624.000,59624.000,,62218.000,,63499.000,67099.000,67099.000,67099.000,67099.000,67098.000,67099.000,53659.000,74624.000,,,77331.000
IntangibleAssetsNetExcludingGoodwill,,,,,,132501.000,,,,,,,,,,,,,,,
InventoryAdjustments,,,,,197064.000,,,,,,,,,,,,,,,,
InventoryFinishedGoods,,,,,4321262.000,,,,8119175.000,7758348.000,4995136.000,5501227.000,5921908.000,8878889.000,7555430.000,7229515.000,,,,8930864.000,7959774.000
InventoryFinishedGoodsAndWorkInProcess,,,,,,,,,,,,,,,,218189.000,,,,78684.000,
InventoryFinishedGoodsNetOfReserves,3712465.000,4878201.000,4449315.000,3900716.000,4321262.000,5430946.000,5281445.000,7286047.000,8119175.000,7758348.000,,,,,,,,,,,
