,2011-06-30
ComprehensiveIncomeNetOfTax,15803000.000
CostOfGoodsAndServicesSoldDepreciationAndAmortization,254000.000
CostOfGoodsSoldDepreciationAndAmortization,114331000.000
DepreciationAndAmortization,2971000.000
EarningsPerShareBasic,0.070
EarningsPerShareDiluted,0.070
GeneralAndAdministrativeExpense,21274000.000
GrossProfit,42008000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,9148000.000
IncomeTaxExpenseBenefit,3182000.000
InterestExpense,6436000.000
InvestmentIncomeInterest,222000.000
NetIncomeLoss,5966000.000
OperatingIncomeLoss,14647000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,9837000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,15803000.000
OtherIncome,715000.000
ProfitLoss,5966000.000
Revenues,156339000.000
SalesRevenueNet,155624000.000
SellingAndMarketingExpense,3116000.000
WeightedAverageNumberOfDilutedSharesOutstanding,89709000.000
WeightedAverageNumberOfSharesOutstandingBasic,84833000.000
