,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2014-03-31,2014-06-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
IncomeLossFromContinuingOperations,,,,,,,,,,,,,,,,,,-26878.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,-64029.000,-42418.000,-23393.000,18059.000,25451.000,-8319.000,48788.000,-150053.000,-26878.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,,,,,,,,,,-0.002
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,,,,,,,15301.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,,,,,,,0.001
IncomeLossFromExtraordinaryItemsNetOfTaxPerBasicAndDilutedShare,,,,,,,0.000,,,,,,,,,,,
IncreaseDecreaseInAccountsAndOtherReceivables,,,,,,,,,,,,,,,,,,4641.000
IncreaseDecreaseInAccountsPayable,,-4605.000,,,,1815.000,,2940.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,-8035.000,,,,-23791.000,,,,18034.000
IncreaseDecreaseInAccruedLiabilities,,,,,,,,2275.000,,,,,,,,,,
IncreaseDecreaseInDeferredLeasingFees,,,,,,,,,,-17510.000,,,,,,,,
IncreaseDecreaseInDepositOtherAssets,,,,,,,,,,,,,,25035.000,,,,
IncreaseDecreaseInInterestPayableNet,,,,,,,,1206.000,,,,,,,,,,
IncreaseDecreaseInNotesPayableCurrent,,5817.000,,,,4581.000,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,,,-52422.000,,,,-3127.000,,,,
InterestExpense,830.000,967.000,1030.000,1083.000,1169.000,1201.000,1328.000,,7123.000,47459.000,63075.000,71843.000,,,,,,
InterestExpenseRelatedParty,,,,,,,,1205.000,,,,,,68125.000,68125.000,68125.000,,
InterestIncomeExpenseNet,,,,,,,,,,,,,,-3706.000,-2892.000,-1254.000,,
InterestIncomeOperating,,,,,,,,,,,,,,,2139.000,6900.000,,
InterestPaid,,,,,,,,,,45000.000,,,,68125.000,,,,45417.000
NetCashProvidedByUsedInFinancingActivities,,7067.000,,,,4581.000,,900277.000,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,7067.000,,,,4581.000,,900277.000,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,-98393.000,,,,,,,,-135033.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,-98393.000,,,,,,,,-135033.000
NetCashProvidedByUsedInOperatingActivities,,-7236.000,,,,-4450.000,,-7643.000,,37424.000,,,,8364.000,,,,-28550.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-7236.000,,,,-4450.000,,-7643.000,,37424.000,,,,8364.000,,,,-13318.000
NetIncomeLoss,-4041.000,-3192.000,-5975.000,-4850.000,-3840.000,-6563.000,-4251.000,-14064.000,-315824.000,-64029.000,-42418.000,-23393.000,18059.000,25451.000,-8319.000,48788.000,28629.000,-11577.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,-0.001,,,,,,,,,,,,
OperatingExpenses,,,,,,,,,,149374.000,135226.000,121429.000,77404.000,71591.000,108562.000,70231.000,-157117.000,26878.000
OperatingIncomeLoss,,,,,,,,,,-16570.000,20657.000,48450.000,89894.000,97282.000,62698.000,118167.000,-362375.000,-26878.000
OperatingLeasesIncomeStatementLeaseRevenue,,,,,,,,,,132804.000,155883.000,169879.000,167298.000,168873.000,169121.000,181498.000,,
OperatingLeasesIncomeStatementMinimumLeaseRevenue,,,,,,,,,,111254.000,129270.000,140195.000,140194.000,142113.000,142939.000,144666.000,,
PaymentsToAcquireRealEstate,,,,,,,,,,98393.000,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,1250.000,,,,,,895000.000,,,,,,,,,,
ProceedsFromRelatedPartyDebt,,,,,,,,5277.000,,,,,,,,,,
RealEstateRevenueNet,,,,,,,,,,,,,,,169121.000,181498.000,,
Revenues,,,,,,,0.000,,4428.000,132804.000,155883.000,169879.000,167298.000,168873.000,171260.000,188398.000,-519492.000,
SalesRevenueNet,,,,,,,0.000,,4428.000,132804.000,155883.000,169879.000,167298.000,168873.000,171260.000,188398.000,-519492.000,
ShareBasedCompensation,,,,,,,,,,20000.000,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,12260983.000,13813403.000,13885227.000,13912690.000,14006419.000,-27845744.000,14027939.000,14027939.000,14027939.000,-28055878.000,12427939.000
WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,12193315.000,12218315.000,12218315.000,,,,,,,,,,,,,,,
WeightedAverageNumberOfSharesIssuedBasic,,,,12218315.000,,12218205.000,12218315.000,,,,,,,,,,,
