,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrent,,,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,,
AccountsPayableRelatedPartiesCurrent,150.000,150.000,3666.000,4066.000,4066.000,4066.000,4066.000,4066.000,4066.000,4066.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,445.000,495.000
AdditionalPaidInCapital,,39000.000,39000.000,39000.000,39000.000,39000.000,39000.000,39000.000,39000.000,39000.000
Assets,24251.000,16715.000,14083.000,10222.000,7948.000,8626.000,8778.000,7820.000,7602.000,7919.000
AssetsCurrent,16336.000,8899.000,6317.000,2504.000,280.000,1008.000,1209.000,301.000,133.000,499.000
AssetsNoncurrent,7915.000,7816.000,7767.000,7717.000,7668.000,7618.000,7569.000,7519.000,7470.000,7420.000
Cash,16336.000,8899.000,6317.000,2504.000,280.000,1008.000,1209.000,301.000,133.000,499.000
CashAndCashEquivalentsAtCarryingValue,16336.000,8899.000,6317.000,2504.000,280.000,1008.000,1209.000,301.000,133.000,499.000
CommercialPaper,,,,,,,,,1605.000,1605.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000
CommonStockSharesIssued,4000000.000,5000000.000,5000000.000,5000000.000,5000000.000,55000000.000,55000000.000,55000000.000,70000000.000,70000000.000
CommonStockSharesOutstanding,4000000.000,5000000.000,5000000.000,5000000.000,5000000.000,55000000.000,55000000.000,55000000.000,70000000.000,70000000.000
CommonStockValue,4000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,20000.000,20000.000
LiabilitiesAndStockholdersEquity,24251.000,16715.000,14083.000,10222.000,7948.000,8626.000,8778.000,7820.000,7602.000,7919.000
LiabilitiesCurrent,150.000,150.000,8666.000,9066.000,9066.000,9066.000,9066.000,9066.000,5671.000,5671.000
LoansPayable,,150.000,,,,,,,,
PropertyPlantAndEquipmentNet,7915.000,7915.000,7915.000,7717.000,7668.000,7618.000,7569.000,7519.000,7915.000,7915.000
RetainedEarningsAccumulatedDeficit,20101.000,-27435.000,-38583.000,-42844.000,-45118.000,-44440.000,-44288.000,-45246.000,-57069.000,-56752.000
StockholdersEquity,24101.000,16565.000,5417.000,1156.000,-1118.000,-440.000,-288.000,-1246.000,1931.000,2248.000
