,2011-12-31,2012-12-31,2013-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-9659.000,-5807.000,9645.000
Communication,10406.000,21866.000,16904.000
CostsAndExpenses,3084988.000,632477.000,53130.000
Depreciation,1374.000,,
EarningsPerShareBasicAndDiluted,-0.040,-0.010,0.000
FairValueInputsDiscountRate,0.100,0.100,0.100
GeneralAndAdministrativeExpense,111712.000,70244.000,35659.000
ImpairmentOfOilAndGasProperties,2832519.000,415367.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-3084694.000,-632310.000,-52985.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,128890.000,70366.000,-380481.000
InterestAndOtherIncome,294.000,167.000,145.000
LegalFees,5351.000,,
NetCashProvidedByUsedInFinancingActivities,194999.000,140937.000,463522.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,194999.000,140937.000,463522.000
NetCashProvidedByUsedInInvestingActivities,-51466.000,-167.000,-145.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-51466.000,-167.000,-145.000
NetCashProvidedByUsedInOperatingActivities,-153192.000,-146577.000,-453732.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-153192.000,-146577.000,-453732.000
NetIncomeLoss,-3084694.000,-632310.000,-52985.000
NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,,415367.000,
NoninterestExpenseDirectorsFees,25000.000,25000.000,25000.000
OfficersCompensation,125000.000,125000.000,20833.000
PaymentsToAcquireOilAndGasProperty,51172.000,,
PaymentsToAcquireRestrictedCertificatesOfDeposit,294.000,167.000,145.000
ProceedsFromIssuanceOfCommonStock,194999.000,140937.000,463522.000
RecoveryOfDirectCosts,,,20266.000
ResultsOfOperationsImpairmentOfOilAndGasProperties,2801238.000,415367.000,
Revenues,294.000,167.000,145.000
SalesRevenueNet,294.000,167.000,145.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,71742784.000,76062570.000,83690928.000
