,2012-05-31,2013-05-31,2014-05-31,2015-05-31,2016-05-31
CashAndCashEquivalentsPeriodIncreaseDecrease,4101.000,5217.000,-9703.000,281463.000,-12786.000
Depletion,,,,,11556.000
EarningsPerShareBasic,-0.001,-0.016,-0.052,0.045,0.124
ExplorationCosts,0.000,,,,
GainLossOnSaleOfEquityInvestments,3161.000,3394.000,-3943.000,4905.000,-1502.000
GainLossOnSaleOfMortgageLoans,-3161.000,-3394.000,3943.000,-4905.000,2223.000
GeneralAndAdministrativeExpense,-22113.000,-34631.000,-173479.000,-201424.000,-317831.000
IncomeLossFromContinuingOperations,-22113.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-323200.000,273789.000,746888.000
IncomeTaxExpenseBenefit,128.000,133.000,444.000,100.000,0.000
IncomeTaxesPaid,128.000,133.000,444.000,0.000,0.000
IncreaseDecreaseInAccountsPayable,,68844.000,256419.000,-22975.000,-755526.000
IncreaseDecreaseInAccountsReceivable,,,,,45573.000
IncreaseDecreaseInInterestAndDividendsReceivable,0.000,,0.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-16240.000,-260.000,3102.000,0.000
IncreaseDecreaseInPrepaidTaxes,,,,,-63500.000
InterestAndDividendIncomeOperating,12293.000,4865.000,7408.000,3080.000,966.000
InterestExpense,0.000,0.000,0.000,0.000,0.000
InterestPaid,0.000,,0.000,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,0.000,,0.000,0.000,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,0.000,0.000,0.000
NetCashProvidedByUsedInInvestingActivities,14049.000,55283.000,53839.000,32552.000,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,14049.000,55283.000,53839.000,32552.000,0.000
NetCashProvidedByUsedInOperatingActivities,-9948.000,-50066.000,-63542.000,248911.000,-12786.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-9948.000,-50066.000,-63542.000,248911.000,-12786.000
NetIncomeLoss,-6787.000,-97812.000,-323644.000,273689.000,746888.000
OperatingExpenses,-22113.000,-105938.000,-326665.000,-291107.000,-505331.000
OtherNonoperatingIncomeExpense,15454.000,8259.000,3465.000,7985.000,-536.000
PaymentsToAcquireTradingSecuritiesHeldforinvestment,0.000,,0.000,0.000,0.000
ProceedsFromSaleOfSecuritiesOperatingActivities,14049.000,55283.000,53839.000,32552.000,0.000
ProfessionalAndContractServicesExpense,,-71307.000,-153186.000,-89683.000,-187500.000
ProfessionalFees,,24728.000,70873.000,165281.000,187500.000
Revenues,,0.000,0.000,556911.000,1252755.000
RoyaltyRevenue,0.000,0.000,0.000,556911.000,1252755.000
SalesRevenueNet,,0.000,0.000,556911.000,1252755.000
StockIssued1,,,,,0.000
WeightedAverageNumberOfSharesOutstandingBasic,6319307.000,6012361.000,6012361.000,6012361.000,6012361.000
