,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-11-06,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,57700000000.000,57853000000.000,54572000000.000,57067000000.000,59084000000.000,51322000000.000,,50728000000.000,53978000000.000,52619000000.000,51260000000.000,48085000000.000,52109000000.000,52363000000.000,49272000000.000,42227000000.000,38144000000.000,39914000000.000,36681000000.000,32412000000.000,32294000000.000,33801000000.000,30027000000.000,31193000000.000,32069000000.000
AccountsPayableOtherCurrent,,,,10422000000.000,,,,6695000000.000,,,,6695000000.000,,,,7062000000.000,,,,6762000000.000,,,,5991000000.000,
AccountsPayableTradeCurrent,,,,33969000000.000,,,,33789000000.000,,,,30920000000.000,,,,25286000000.000,,,,18074000000.000,,,,17801000000.000,
AccountsReceivableNetCurrent,,,,30044000000.000,,,,28373000000.000,,,,25993000000.000,,,,18541000000.000,,,,13243000000.000,,,,16033000000.000,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,7123000000.000,,,,4130000000.000,,,,3883000000.000,,,,3290000000.000,,,,2937000000.000,,,,2653000000.000,
AccruedIncomeTaxesCurrent,12316000000.000,12315000000.000,12968000000.000,12727000000.000,14491000000.000,12110000000.000,,9758000000.000,10169000000.000,8208000000.000,7600000000.000,7831000000.000,8776000000.000,7218000000.000,6469000000.000,4938000000.000,4512000000.000,4049000000.000,3674000000.000,2802000000.000,2892000000.000,2731000000.000,2755000000.000,2615000000.000,2822000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,179331000000.000,,,,182365000000.000,,,,190867000000.000,,,,194121000000.000,,,,195732000000.000,,,,209691000000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,39000000.000,32000000.000,29000000.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,9955000000.000,9781000000.000,9258000000.000,13291000000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,6260000000.000,6950000000.000,3901000000.000,4168000000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,1482000000.000,-7998000000.000,-10659000000.000,,-12184000000.000,-12767000000.000,-14381000000.000,-13051000000.000,-10725000000.000,-11040000000.000,-9311000000.000,-12196000000.000,-18957000000.000,-22595000000.000,-21493000000.000,-24336000000.000,-23511000000.000,-20384000000.000,-20744000000.000,-20466000000.000,-22239000000.000,-20679000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,128000000.000,,,,109000000.000,,,,112000000.000,,,,113000000.000,,,,107000000.000,,,,75000000.000,
AllowanceForNotesAndLoansReceivableCurrent,,,,39000000.000,,,,36000000.000,,,,28000000.000,,,,48000000.000,,,,4000000.000,,,,627000000.000,
AssetRetirementObligation,,,,10578000000.000,,,,11973000000.000,,,,12988000000.000,,,,13424000000.000,,,,13704000000.000,,,,13243000000.000,
Assets,319533000000.000,326204000000.000,323227000000.000,331052000000.000,345152000000.000,329645000000.000,,333795000000.000,339639000000.000,341615000000.000,347564000000.000,346808000000.000,353033000000.000,358586000000.000,352764000000.000,349493000000.000,342961000000.000,348260000000.000,340662000000.000,336758000000.000,342789000000.000,342473000000.000,339386000000.000,330314000000.000,344209000000.000
AssetsCurrent,72022000000.000,72305000000.000,69376000000.000,72963000000.000,76160000000.000,72797000000.000,,64460000000.000,62594000000.000,62844000000.000,61303000000.000,59308000000.000,61864000000.000,64013000000.000,58595000000.000,52910000000.000,50658000000.000,51647000000.000,47234000000.000,42623000000.000,44251000000.000,45828000000.000,42945000000.000,41416000000.000,43131000000.000
AssetsHeldForSaleAtCarryingValue,,,,,11429000000.000,,,,,,,,,,,,,,,,,,,,
CapitalizedExploratoryWellCosts,,,,2881000000.000,,,,2679000000.000,,,,2707000000.000,,,,3587000000.000,,,,4372000000.000,,,,4477000000.000,
CapitalizedExploratoryWellCostsThatHaveBeenCapitalizedForPeriodGreaterThanOneYear,,,,,,,,,,,,,,,,,,,,3525000000.000,,,,4297000000.000,
CapitalizedExploratoryWellCostsThatHaveBeenCapitalizedForPeriodOfOneYearOrLess,,,,310000000.000,,,,866000000.000,,,,293000000.000,,,,1095000000.000,,,,847000000.000,,,,180000000.000,
