,2011-06-30,2011-09-30
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,190654000.000,169904000.000
CostsAndExpenses,234506000.000,229277000.000
DepreciationDepletionAndAmortization,12485000.000,11525000.000
ForeignCurrencyTransactionGainLossBeforeTax,-474000.000,-1768000.000
GoodwillImpairmentLoss,,18072000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-4901000.000,-31455000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,-31811000.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,2486000.000
IncomeTaxExpenseBenefit,9000.000,356000.000
InterestExpense,12084000.000,12405000.000
NetIncomeLoss,-4910000.000,-29325000.000
OperatingIncomeLoss,7657000.000,-17282000.000
OtherOperatingIncomeExpenseNet,-182000.000,-3823000.000
SalesRevenueGoodsNet,242163000.000,211995000.000
SellingGeneralAndAdministrativeExpense,31185000.000,25953000.000
