,2011-06-30
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-4322956.000
CostOfServices,1847550.000
CostOfServicesLicensesAndMaintenanceAgreements,1808037.000
DepreciationAndAmortization,15629.000
EarningsPerShareBasic,-0.070
EarningsPerShareDiluted,-0.070
ForeignCurrencyTransactionGainLossBeforeTax,629643.000
GeneralAndAdministrativeExpense,967503.000
GrossProfit,-1601633.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-5263170.000
IncomeTaxExpenseBenefit,-872000.000
InterestExpense,22595.000
InvestmentIncomeInterestAndDividend,9382.000
LicenseAndMaintenanceRevenue,245917.000
NonoperatingIncomeExpense,616430.000
OperatingExpenses,4277967.000
OperatingIncomeLoss,-5879600.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,68214.000
OtherCostOfServices,39513.000
ProfitLoss,-4391170.000
ProvisionForDoubtfulAccounts,2167493.000
ResearchAndDevelopmentExpense,655795.000
SalesRevenueServicesNet,245917.000
SellingAndMarketingExpense,471547.000
WeightedAverageNumberOfDilutedSharesOutstanding,66457282.000
WeightedAverageNumberOfSharesOutstandingBasic,66457282.000
