,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
ComprehensiveIncomeNetOfTax,570200000.000,377100000.000,115000000.000,272700000.000,441000000.000,30000000.000,491000000.000,321000000.000,192000000.000,227000000.000,218000000.000,472000000.000,106000000.000,91000000.000,-248000000.000,80000000.000,-43000000.000,482000000.000,203000000.000,412000000.000,419000000.000,407000000.000,350000000.000,349000000.000,530000000.000,476000000.000
CostOfGoodsSold,688900000.000,712800000.000,669000000.000,740300000.000,709000000.000,672000000.000,655000000.000,745000000.000,713000000.000,730000000.000,682000000.000,852000000.000,769000000.000,808000000.000,822000000.000,892000000.000,826000000.000,827000000.000,796000000.000,895000000.000,801000000.000,998000000.000,960000000.000,1071000000.000,993000000.000,1022000000.000
DefinedBenefitPlanActuarialNetGainsLosses,300000.000,300000.000,,,,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,-100000.000,,,,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanContributionsByEmployer,6900000.000,,,,,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,2200000.000,2300000.000,2000000.000,-16500000.000,,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanInterestCost,3100000.000,3100000.000,3000000.000,-22200000.000,,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanNetPeriodicBenefitCost,5900000.000,6000000.000,6000000.000,-42900000.000,,,,,,,,,,,,,,,,,,,,,,
DefinedBenefitPlanServiceCost,4700000.000,5000000.000,5000000.000,-34700000.000,,,,,,,,,,,,,,,,,,,,,,
Depreciation,39800000.000,39000000.000,40000000.000,41200000.000,39000000.000,38000000.000,38000000.000,39000000.000,38000000.000,43000000.000,42000000.000,46000000.000,46000000.000,47000000.000,47000000.000,50000000.000,45000000.000,,,,49000000.000,,,,62000000.000,
DividendsCash,69900000.000,,,,81000000.000,,,,101000000.000,,,,116000000.000,,,,131000000.000,,,,142000000.000,,,,160000000.000,
EarningsPerShareBasic,0.790,0.800,0.850,1.040,0.920,0.850,0.930,0.710,0.800,0.560,0.270,1.030,0.190,0.340,0.160,0.670,0.590,1.040,0.800,1.390,1.080,1.020,0.950,1.350,1.190,1.040
EarningsPerShareDiluted,0.780,0.790,0.840,1.040,0.910,0.850,0.920,0.710,0.790,0.560,0.270,1.010,0.180,0.330,0.160,0.670,0.580,1.030,0.790,1.380,1.070,1.000,0.940,1.340,1.170,1.030
EffectOfExchangeRateOnCashAndCashEquivalents,39900000.000,6400000.000,-24000000.000,-13300000.000,1000000.000,10000000.000,-1000000.000,8000000.000,-9000000.000,-7000000.000,-10000000.000,1000000.000,1000000.000,-1000000.000,-7000000.000,-70000000.000,-93000000.000,,,,19000000.000,,,,29000000.000,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,,,0.866,,0.406,0.022,0.128,-0.206,0.164,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,3300000.000,1500000.000,1000000.000,,,,,,,,,,,,,,,,,,,,,,-52000000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,3300000.000,1500000.000,1000000.000,,,,,,,,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,-600000.000,,,,,,,,,,,,,,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,-1000000.000,-2000000.000,-2000000.000,-2000000.000,0.000,-3000000.000,0.000,,,,,,,,,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,,,,,,,,,,,,,,4000000.000,,,,,
GrossProfit,1326300000.000,1332700000.000,1362000000.000,1475000000.000,1452000000.000,1434000000.000,1397000000.000,1593000000.000,1477000000.000,1482000000.000,1469000000.000,1616000000.000,1536000000.000,1555000000.000,1567000000.000,1726000000.000,1553000000.000,1605000000.000,1624000000.000,1820000000.000,1694000000.000,1842000000.000,1873000000.000,2086000000.000,1962000000.000,1990000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,411800000.000,410000000.000,431000000.000,433200000.000,468000000.000,435000000.000,444000000.000,358000000.000,375000000.000,269000000.000,137000000.000,431000000.000,107000000.000,167000000.000,425000000.000,461000000.000,377000000.000,401000000.000,345000000.000,612000000.000,481000000.000,433000000.000,419000000.000,588000000.000,499000000.000,444000000.000
IncomeTaxExpenseBenefit,104400000.000,100900000.000,104000000.000,31700000.000,118000000.000,110000000.000,91000000.000,88000000.000,71000000.000,56000000.000,34000000.000,45000000.000,37000000.000,39000000.000,368000000.000,201000000.000,153000000.000,9000000.000,44000000.000,90000000.000,79000000.000,53000000.000,64000000.000,78000000.000,55000000.000,53000000.000
IncreaseDecreaseInAccountsPayableTrade,-4900000.000,9400000.000,-24000000.000,63500000.000,-35000000.000,-9000000.000,-21000000.000,17000000.000,-9000000.000,-21000000.000,-1000000.000,32000000.000,30000000.000,-19000000.000,4000000.000,-2000000.000,8000000.000,,,,17000000.000,,,,23000000.000,
IncreaseDecreaseInAccountsReceivable,27600000.000,14600000.000,-8000000.000,117800000.000,48000000.000,-73000000.000,-27000000.000,72000000.000,-7000000.000,18000000.000,-57000000.000,135000000.000,-93000000.000,40000000.000,65000000.000,77000000.000,-12000000.000,,,,-86000000.000,,,,-112000000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,9400000.000,-155700000.000,-2000000.000,53300000.000,-43000000.000,-84000000.000,19000000.000,-51000000.000,-9000000.000,-141000000.000,34000000.000,-8000000.000,-56000000.000,-81000000.000,306000000.000,-36000000.000,27000000.000,,,,-16000000.000,,,,-3000000.000,
IncreaseDecreaseInAccruedLiabilities,-111400000.000,45100000.000,10000000.000,214300000.000,-202000000.000,19000000.000,95000000.000,268000000.000,-112000000.000,269000000.000,381000000.000,119000000.000,89000000.000,57000000.000,179000000.000,-233000000.000,-142000000.000,,,,-254000000.000,,,,-323000000.000,
IncreaseDecreaseInInventories,68900000.000,71800000.000,33000000.000,-7700000.000,29000000.000,1000000.000,10000000.000,-58000000.000,38000000.000,25000000.000,43000000.000,-29000000.000,61000000.000,59000000.000,97000000.000,-44000000.000,42000000.000,,,,109000000.000,,,,114000000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,46600000.000,104800000.000,-59000000.000,-34400000.000,74000000.000,-28000000.000,-12000000.000,-16000000.000,11000000.000,36000000.000,26000000.000,-101000000.000,81000000.000,,6000000.000,,-134000000.000,,,,-36000000.000,,,,102000000.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,2800000.000,11100000.000,,,,,,,,,,,,,,,,,,,,
InterestIncomeExpenseNet,,,,,,,,,,,,,1000000.000,,,,,,,,,,,,,
InventoryWriteDown,54900000.000,54700000.000,18000000.000,15400000.000,12000000.000,,,,,,,,,,,,,,,,,,,,,
InvestmentIncomeNonoperating,,,,,,13000000.000,12000000.000,,5000000.000,5000000.000,7000000.000,7000000.000,6000000.000,5000000.000,10000000.000,-20999972.000,,,,,,,,,,
LossContingencyAccrualCarryingValueProvision,,,,,,,,,40000000.000,,,,,,,,,,,,,,,,,
LossContingencyDamagesPaidValue,,,,,,,3750000.000,,,,,,,,,,,,,,,,,,,
MarketableSecuritiesGainLoss,,,,,,,,,,,,,5000000.000,,,,6000000.000,5000000.000,1000000.000,2000000.000,5000000.000,7000000.000,7000000.000,10000000.000,11000000.000,12000000.000
NetCashProvidedByUsedInFinancingActivities,-388900000.000,-21100000.000,388000000.000,-139000000.000,-128000000.000,-148000000.000,-110000000.000,-63000000.000,651000000.000,-93000000.000,-105000000.000,-153000000.000,186000000.000,588000000.000,-67000000.000,-78000000.000,-734000000.000,,,,3318000000.000,,,,-137000000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-388900000.000,-21100000.000,388000000.000,-139000000.000,-128000000.000,-148000000.000,-110000000.000,-63000000.000,651000000.000,-93000000.000,-105000000.000,-153000000.000,186000000.000,588000000.000,-67000000.000,-78000000.000,-734000000.000,,,,3318000000.000,,,,-137000000.000,
NetCashProvidedByUsedInInvestingActivities,-878000000.000,-379500000.000,-497000000.000,-380500000.000,-123000000.000,384000000.000,-428000000.000,-569000000.000,-360000000.000,-1198000000.000,-368000000.000,-291000000.000,-351000000.000,-1015000000.000,-424000000.000,-88000000.000,326000000.000,,,,57000000.000,,,,-146000000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-878000000.000,-379500000.000,-497000000.000,-380500000.000,-123000000.000,384000000.000,-428000000.000,-569000000.000,-360000000.000,-1198000000.000,-368000000.000,-291000000.000,-351000000.000,-1015000000.000,-424000000.000,-88000000.000,326000000.000,,,,57000000.000,,,,-146000000.000,
NetCashProvidedByUsedInOperatingActivities,204500000.000,156200000.000,446000000.000,627300000.000,35000000.000,457000000.000,569000000.000,596000000.000,236000000.000,356000000.000,622000000.000,672000000.000,206000000.000,366000000.000,535000000.000,675000000.000,380000000.000,,,,203000000.000,,,,151000000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,204500000.000,156200000.000,446000000.000,627300000.000,35000000.000,457000000.000,569000000.000,596000000.000,236000000.000,356000000.000,622000000.000,672000000.000,206000000.000,366000000.000,535000000.000,675000000.000,380000000.000,,,,203000000.000,,,,151000000.000,
NetIncomeLoss,307400000.000,309100000.000,327000000.000,401500000.000,350000000.000,325000000.000,353000000.000,270000000.000,304000000.000,213000000.000,103000000.000,386000000.000,70000000.000,128000000.000,57000000.000,260000000.000,224000000.000,392000000.000,301000000.000,522000000.000,402000000.000,380000000.000,355000000.000,510000000.000,444000000.000,391000000.000
NonoperatingIncomeExpense,-11700000.000,9700000.000,-13000000.000,,-8000000.000,-10000000.000,-6000000.000,-12000000.000,-11000000.000,-21000000.000,-13000000.000,1000000.000,-24000000.000,-30000000.000,-25000000.000,-7000000.000,-29000000.000,-28000000.000,-33000000.000,-36000000.000,-38000000.000,-67000000.000,-67000000.000,-73000000.000,-55000000.000,-57000000.000
OperatingExpenses,902800000.000,932400000.000,918000000.000,1056800000.000,976000000.000,989000000.000,947000000.000,1223000000.000,1091000000.000,1192000000.000,1319000000.000,1186000000.000,1405000000.000,1358000000.000,1117000000.000,1258000000.000,1147000000.000,1176000000.000,1246000000.000,1172000000.000,1175000000.000,1342000000.000,1387000000.000,1425000000.000,1408000000.000,1489000000.000
OperatingIncomeLoss,423500000.000,400300000.000,444000000.000,418200000.000,476000000.000,445000000.000,450000000.000,370000000.000,386000000.000,290000000.000,150000000.000,430000000.000,131000000.000,197000000.000,450000000.000,468000000.000,406000000.000,429000000.000,378000000.000,648000000.000,519000000.000,500000000.000,486000000.000,661000000.000,554000000.000,501000000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,-1400000.000,,,,-1000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,270900000.000,,,,85000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,-1000000.000,-5000000.000,3000000.000,,3000000.000,4000000.000,-3000000.000,,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,,120000000.000,,37000000.000,-38000000.000,-302000000.000,,,100000000.000,-100000000.000,,5000000.000,28000000.000,-15000000.000,-112000000.000,65000000.000,63000000.000
OtherComprehensiveIncomeLossBeforeReclassificationsTax,,,,,,,,,,,,,,,,,,,4000000.000,,15000000.000,1000000.000,7000000.000,-53000000.000,16000000.000,19000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,,,,,,,,-3000000.000,-9000000.000,5000000.000,13000000.000,1000000.000,10000000.000,-15000000.000,-5000000.000,-20000000.000,-15000000.000,0.000,55000000.000,-6000000.000,5000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,,,,,,,,,,,,2000000.000,,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,-293000000.000,134000000.000,,-114000000.000,20000000.000,115000000.000,59000000.000,37000000.000,-33000000.000,-312000000.000,-132000000.000,-282000000.000,87000000.000,-83000000.000,-112000000.000,38000000.000,44000000.000,-4000000.000,-207000000.000,96000000.000,86000000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,-295000000.000,138000000.000,,-112000000.000,14000000.000,115000000.000,86000000.000,36000000.000,-37000000.000,-305000000.000,-180000000.000,-267000000.000,90000000.000,-98000000.000,-110000000.000,17000000.000,27000000.000,-5000000.000,-161000000.000,86000000.000,85000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,,,91000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,,,-112000000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,-1000000.000,,,-3000000.000,1000000.000,3000000.000,-21000000.000,1000000.000,-1000000.000,-5000000.000,60000000.000,-13000000.000,3000000.000,0.000,-7000000.000,1000000.000,2000000.000,1000000.000,9000000.000,4000000.000,6000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,,,,,,-1000000.000,0.000,-1000000.000,-13000000.000,0.000,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,,,,,,,,,,,,-3000000.000,-2000000.000,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-6700000.000,,,,7000000.000,-3000000.000,4000000.000,-4000000.000,,,,,,,,,1000000.000,-4000000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,,,,,,,0.000,2000000.000,-1000000.000,0.000,0.000,,,,,,,,,,,,,
OtherNoncashIncomeExpense,,-1300000.000,8000000.000,,,,,,,,,,,,,,,,,,,,,,,
PaymentsForRepurchaseOfCommonStock,250100000.000,,289000000.000,,50000000.000,39000000.000,19000000.000,0.000,250000000.000,,2000000.000,,,60000000.000,40000000.000,,130000000.000,,,,13000000.000,,,,230000000.000,
PaymentsForRestructuring,,,,,,,,,,,,,8000000.000,,,,,,,,,,,,,
PaymentsOfDebtIssuanceCosts,,,1000000.000,,,,,,,,,,,,,,,,,,,,,,,
PaymentsOfDividends,70400000.000,69800000.000,70000000.000,68800000.000,81000000.000,81000000.000,81000000.000,81000000.000,101000000.000,100000000.000,100000000.000,100000000.000,115000000.000,116000000.000,115000000.000,116000000.000,131000000.000,,,,142000000.000,,,,159000000.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,1455400000.000,322200000.000,144000000.000,144400000.000,9000000.000,1000000.000,37000000.000,107000000.000,600000000.000,62000000.000,24000000.000,1634000000.000,272000000.000,185000000.000,368000000.000,91000000.000,84000000.000,,,,23000000.000,,,,9000000.000,
PaymentsToAcquireMarketableSecurities,903200000.000,2611200000.000,1767000000.000,1497600000.000,1214000000.000,356000000.000,744000000.000,1166000000.000,773000000.000,1843000000.000,1160000000.000,782000000.000,1017000000.000,1580000000.000,1038000000.000,730000000.000,631000000.000,,,,94000000.000,,,,12000000.000,
PaymentsToAcquirePropertyPlantAndEquipment,54700000.000,50700000.000,57000000.000,63600000.000,52000000.000,51000000.000,58000000.000,49000000.000,49000000.000,47000000.000,43000000.000,56000000.000,70000000.000,54000000.000,48000000.000,61000000.000,46000000.000,,,,115000000.000,,,,139000000.000,
ProceedsFromIssuanceOfDebt,,,,,,,,,,,,,,,,,,,,,3500000000.000,,,,500000000.000,
ProceedsFromIssuanceOfLongTermDebt,,,749000000.000,,,,,,,,,,,,,,,,,,,,,,,
ProceedsFromPaymentsForOtherFinancingActivities,-77300000.000,66000000.000,-20000000.000,34300000.000,-3000000.000,-23000000.000,-11000000.000,24000000.000,-7000000.000,5000000.000,-6000000.000,21000000.000,12000000.000,-40000000.000,-14000000.000,74000000.000,27000000.000,,,,18000000.000,,,,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,1475300000.000,2598000000.000,1470000000.000,1325700000.000,1152000000.000,792000000.000,411000000.000,753000000.000,1062000000.000,754000000.000,859000000.000,2181000000.000,1008000000.000,804000000.000,1030000000.000,794000000.000,1087000000.000,,,,289000000.000,,,,14000000.000,
ProceedsFromSaleOfPropertyPlantAndEquipment,60000000.000,6600000.000,1000000.000,-600000.000,,,,,,,,,,,,,,,,,,,,,,
ProceedsFromShortTermDebt,32700000.000,1700000.000,39000000.000,104600000.000,44000000.000,50000000.000,37000000.000,47000000.000,1060000000.000,102000000.000,110000000.000,-903000000.000,344000000.000,1469000000.000,395000000.000,-607000000.000,581000000.000,,,,3508000000.000,,,,658000000.000,
ProceedsFromStockOptionsExercised,4000000.000,1000000.000,2000000.000,,,,,,,,,,,,,,,,,,,,,,,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,,,5000000.000,,1000000.000,,,,-1000000.000,-3000000.000,-2000000.000,,,,,,,
RepaymentsOfShortTermDebt,31100000.000,21500000.000,23000000.000,114400000.000,38000000.000,55000000.000,36000000.000,53000000.000,51000000.000,100000000.000,107000000.000,97000000.000,55000000.000,665000000.000,293000000.000,415000000.000,1081000000.000,,,,53000000.000,,,,354000000.000,
ResearchAndDevelopmentExpense,110900000.000,114500000.000,122000000.000,114600000.000,112000000.000,116000000.000,114000000.000,129000000.000,129000000.000,132000000.000,136000000.000,139000000.000,150000000.000,158000000.000,153000000.000,153000000.000,152000000.000,154000000.000,155000000.000,164000000.000,159000000.000,183000000.000,184000000.000,189000000.000,192000000.000,192000000.000
RestructuringCharges,,,,,14000000.000,19000000.000,12000000.000,30000000.000,14000000.000,10000000.000,14000000.000,12000000.000,5000000.000,5000000.000,4000000.000,,,,,,,,,,,45000000.000
RestructuringReserveSettledWithCash,,,,,-11000000.000,,,,15000000.000,,,,,,,,,,,,,,,,,
RestructuringReserveSettledWithoutCash,,,,,-7000000.000,,,,,,,,,,,,,,,,,,,,,
RestructuringReserveTranslationAndOtherAdjustment,,,,,,,,,1000000.000,,,,-1000000.000,,,,,,,,,,,,,
Revenues,2015200000.000,2045500000.000,2031000000.000,2215300000.000,2161000000.000,2106000000.000,2052000000.000,2338000000.000,2190000000.000,2212000000.000,2151000000.000,2468000000.000,2305000000.000,2363000000.000,2389000000.000,2618000000.000,2379000000.000,2432000000.000,2420000000.000,2715000000.000,2495000000.000,2840000000.000,2833000000.000,3157000000.000,2955000000.000,3012000000.000
SalesRevenueNet,2015200000.000,2045500000.000,2031000000.000,2215300000.000,2161000000.000,2106000000.000,2052000000.000,2338000000.000,2190000000.000,2212000000.000,2151000000.000,2468000000.000,2305000000.000,2363000000.000,2389000000.000,2618000000.000,2379000000.000,2432000000.000,2420000000.000,2715000000.000,2495000000.000,2840000000.000,2833000000.000,3157000000.000,2955000000.000,3012000000.000
SegmentReportingSegmentOperatingProfitLoss,353400000.000,,,,,,,,,,,,,,,,,,,,,,,,,
SellingGeneralAndAdministrativeExpense,765200000.000,785800000.000,765000000.000,834000000.000,819000000.000,823000000.000,791000000.000,1033000000.000,916000000.000,1015000000.000,1136000000.000,999000000.000,1205000000.000,1148000000.000,910000000.000,312000000.000,892000000.000,861000000.000,887000000.000,970000000.000,944000000.000,1043000000.000,1057000000.000,1093000000.000,1102000000.000,1130000000.000
ShareBasedCompensation,19600000.000,19100000.000,19000000.000,17300000.000,21000000.000,18000000.000,18000000.000,18000000.000,20000000.000,18000000.000,19000000.000,19000000.000,21000000.000,20000000.000,17000000.000,19000000.000,23000000.000,,,,28000000.000,,,,32000000.000,
StockIssuedDuringPeriodSharesNewIssues,900000.000,,,,1000000.000,,,,,,,,,,,,,,,,,,,,,
StockIssuedDuringPeriodSharesShareBasedCompensation,,,,,,,,,1200000.000,,,,1400000.000,,,,1200000.000,,,,1100000.000,1400000.000,,,1100000.000,
StockIssuedDuringPeriodValueNewIssues,9000000.000,,,,8000000.000,,,,,,,,,,,,,,,,,,,,,
StockIssuedDuringPeriodValueShareBasedCompensation,,,,,,,,,-2000000.000,,,,5000000.000,,,,7000000.000,,,,5000000.000,,,,-18000000.000,
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount,,,,,,,,,750000000.000,,,,683000000.000,,,,,,,,,,,,,
StockRepurchasedAndRetiredDuringPeriodShares,4000000.000,,,,1000000.000,,,,3600000.000,,,,0.000,,,,1400000.000,,,,100000.000,100000.000,,,1900000.000,
StockRepurchasedAndRetiredDuringPeriodValue,250100000.000,,,,-50000000.000,,,,250000000.000,,,,,,,,130000000.000,,,,13000000.000,,,,230000000.000,
StockRepurchasedDuringPeriodShares,,,,,,,,,,,,,,,,,,,,,,,,,1900000.000,
TaxAdjustmentsSettlementsAndUnusualProvisions,,,,,,,,,,,,,-8000000.000,,300000000.000,,84000000.000,,-6000000.000,,,,,,,
TaxBenefitFromStockOptionsExercised,14100000.000,8000000.000,4000000.000,,,,,,,,,,,,,,,,,,,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,9600000.000,2300000.000,2300000.000,-11800000.000,3300000.000,3000000.000,3400000.000,-6200000.000,4400000.000,3900000.000,4100000.000,-8100000.000,4600000.000,4100000.000,4400000.000,-8800000.000,4200000.000,4300000.000,4600000.000,-8700000.000,5900000.000,5900000.000
WeightedAverageNumberOfDilutedSharesOutstanding,394200000.000,392000000.000,388000000.000,-784700000.000,383800000.000,383300000.000,382500000.000,-766600000.000,383000000.000,381000000.000,381700000.000,-763600000.000,382600000.000,382700000.000,382500000.000,-765000000.000,383500000.000,381100000.000,380700000.000,-764400000.000,377400000.000,378500000.000,379000000.000,-756400000.000,379300000.000,379800000.000
WeightedAverageNumberOfSharesOutstandingBasic,390000000.000,388200000.000,386000000.000,-777700000.000,381000000.000,381000000.000,380200000.000,-761600000.000,379700000.000,378000000.000,378300000.000,-757400000.000,378200000.000,378800000.000,378400000.000,-756900000.000,378900000.000,377000000.000,376300000.000,-755600000.000,373200000.000,374200000.000,374400000.000,-747700000.000,373400000.000,373900000.000
