,2011-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,234000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1773000.000
ComprehensiveIncomeNetOfTax,3130000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,316000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,3446000.000
CostOfServices,19991000.000
DepreciationDepletionAndAmortization,4958000.000
EffectOfExchangeRateOnCashAndCashEquivalents,1574000.000
GrossProfit,15969000.000
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerBasicShare,0.060
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerDilutedShare,0.060
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,1085000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,1162000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.060
IncomeLossFromContinuingOperationsPerDilutedShare,0.060
IncomeLossFromDiscontinuedOperationsNetOfTax,-4000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.000
IncomeTaxExpenseBenefit,-77000.000
IncomeTaxesPaid,412000.000
IncreaseDecreaseInAccountsPayable,2267000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,97000.000
IncreaseDecreaseInDeferredIncomeTaxes,539000.000
IncreaseDecreaseInInventories,3501000.000
InterestExpense,0.000
InterestPaid,0.000
InvestmentIncomeInterest,80000.000
NetCashProvidedByUsedInFinancingActivities,-436000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-436000.000
NetCashProvidedByUsedInInvestingActivities,-2651000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2651000.000
NetCashProvidedByUsedInOperatingActivities,3286000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,3286000.000
NetIncomeLoss,1158000.000
NetIncomeLossAttributableToNoncontrollingInterest,0.000
NonoperatingIncomeExpense,1633000.000
OperatingExpenses,16517000.000
OperatingIncomeLoss,-548000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,2288000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,2288000.000
OtherNonoperatingExpense,2000.000
PaymentsForRepurchaseOfCommonStock,40000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,2010000.000
PaymentsToAcquireIntangibleAssets,6000.000
PaymentsToAcquirePropertyPlantAndEquipment,635000.000
ProceedsFromRelatedPartyDebt,118000.000
ProceedsFromStockOptionsExercised,0.000
ProfitLoss,1158000.000
ProvisionForDoubtfulAccounts,5713000.000
RepaymentsOfRelatedPartyDebt,514000.000
ResearchAndDevelopmentExpense,3597000.000
SalesRevenueServicesNet,35960000.000
SellingGeneralAndAdministrativeExpense,12920000.000
ShareBasedCompensation,234000.000
StockIssuedDuringPeriodValueShareBasedCompensation,78000.000
StockholdersEquityOther,0.000
TreasuryStockValueAcquiredCostMethod,-119000.000
WeightedAverageNumberOfDilutedSharesOutstanding,20448659.000
WeightedAverageNumberOfSharesOutstandingBasic,20413826.000
