,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
DeferredTaxAssetsGrossCurrent,,,,,,4773000.000,,,,5303000.000,,,,6748000.000,,,
DeferredTaxAssetsGrossNoncurrent,,,,,,15388000.000,,,,13580000.000,,,,14466000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,-1881000.000,,,,1417000.000,,,,5256000.000,,,
DeferredTaxAssetsNetCurrent,4728000.000,4357000.000,4357000.000,4357000.000,4357000.000,4606000.000,4606000.000,4606000.000,2954000.000,3846000.000,3944000.000,3944000.000,3944000.000,4951000.000,4951000.000,4951000.000,6325000.000
DeferredTaxAssetsNetNoncurrent,,,,,,9210000.000,,,,8597000.000,,,,9243000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,758000.000,,,,2026000.000,,,,938000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,36800000.000,,,,36000000.000,,,,31000000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,128200000.000,,,,123900000.000,,,,141500000.000,,,
DeferredTaxAssetsOther,,,,,,104000.000,,,,,,,,-1000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,100000.000,,,,200000.000,,,,900000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,,,,,800000.000,,,,1000000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,,,3413000.000,,,,2829000.000,,,,2249000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,1566000.000,,,,1520000.000,,,,1452000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,2449000.000,,,,1757000.000,,,,3105000.000,,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,167000.000,,,,1457000.000,,,,1797000.000,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,6178000.000,,,,4983000.000,,,,5223000.000,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,11063000.000,,,,7253000.000,,,,6318000.000,,,
DeferredTaxLiabilitiesNoncurrent,9876000.000,5722000.000,5722000.000,5722000.000,5722000.000,6488000.000,6488000.000,6488000.000,1112000.000,2429000.000,5235000.000,4510000.000,4510000.000,,,,
DeferredTaxLiabilitiesOther,,,,,,927000.000,,,,1659000.000,,,,557000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,2504000.000,,,,1230000.000,,,,-2137000.000,,,
DeferredTaxLiabilitiesZeroCouponNotes,,,,,,1203000.000,,,,884000.000,,,,4200000.000,,,
DefinedBenefitPlanWeightedAverageAssetAllocations,,,,,,1.000,,,,1.000,,,,1.000,,,
DueFromRelatedPartiesCurrent,,,,10420000.000,8440000.000,6100000.000,8011000.000,5287000.000,3386000.000,6406000.000,5879000.000,4721000.000,3930000.000,3828000.000,15836000.000,23436000.000,24254000.000
DueToRelatedPartiesCurrent,3519000.000,2049000.000,4029000.000,2992000.000,1412000.000,54000.000,2000000.000,943000.000,3049000.000,146000.000,782000.000,398000.000,4150000.000,4842000.000,1214000.000,8193000.000,16934000.000
EmployeeRelatedLiabilitiesCurrent,5436000.000,5328000.000,7603000.000,6270000.000,7963000.000,6325000.000,6984000.000,5867000.000,6585000.000,5985000.000,6929000.000,5735000.000,7045000.000,6350000.000,6738000.000,5473000.000,5744000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,19057000.000,20215000.000,21374000.000,24321000.000,27269000.000,30242000.000,33198000.000,34289000.000,35379000.000,36391000.000,37403000.000,38416000.000,39428000.000,40440000.000
FiniteLivedIntangibleAssetsGross,,,,60500000.000,60500000.000,60500000.000,61500000.000,61500000.000,61500000.000,61500000.000,61500000.000,61500000.000,61500000.000,61500000.000,61500000.000,61500000.000,61500000.000
Goodwill,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000,7000000.000
IntangibleAssetsNetExcludingGoodwill,44919000.000,43760000.000,42602000.000,41443000.000,40285000.000,39126000.000,37179000.000,34231000.000,31258000.000,28302000.000,27211000.000,26121000.000,25109000.000,24097000.000,23084000.000,22072000.000,21060000.000
InterestPayableCurrent,2581000.000,3764000.000,1912000.000,3784000.000,1954000.000,,,,,,,,,,,,
InventoryFinishedGoods,,,,7250000.000,10619000.000,,,,,,,,,,,,
InventoryFinishedGoodsNetOfReserves,,,,,,10510000.000,7513000.000,8704000.000,8394000.000,6245000.000,4490000.000,3500000.000,2639000.000,1002000.000,1212000.000,1150000.000,1055000.000
InventoryNet,26466000.000,25376000.000,23935000.000,23080000.000,23714000.000,24020000.000,23847000.000,30110000.000,30156000.000,26297000.000,25984000.000,29952000.000,30762000.000,30794000.000,34164000.000,31499000.000,35413000.000
InventoryRawMaterials,,,,3526000.000,4438000.000,,,,,,,,,,,,
InventoryRawMaterialsNetOfReserves,,,,,,4144000.000,4142000.000,5417000.000,5593000.000,4434000.000,4130000.000,3585000.000,3268000.000,5493000.000,6875000.000,4575000.000,9461000.000
InventoryWorkInProcess,,,,12304000.000,8657000.000,,,,,,,,,,,,
InventoryWorkInProcessNetOfReserves,,,,,,9366000.000,12192000.000,15989000.000,16169000.000,15618000.000,17364000.000,22867000.000,24855000.000,24299000.000,26077000.000,25774000.000,24897000.000
Liabilities,186218000.000,148224000.000,154639000.000,155560000.000,154335000.000,148010000.000,149502000.000,154294000.000,149477000.000,147013000.000,155324000.000,156707000.000,163816000.000,169881000.000,110884000.000,120830000.000,132724000.000
LiabilitiesAndStockholdersEquity,285510000.000,244700000.000,249283000.000,248874000.000,246700000.000,240159000.000,238877000.000,240101000.000,231889000.000,230816000.000,241024000.000,240639000.000,248667000.000,250598000.000,207361000.000,221219000.000,239280000.000
LiabilitiesCurrent,71236000.000,35515000.000,40454000.000,39825000.000,47409000.000,46744000.000,46802000.000,49978000.000,48973000.000,28972000.000,31259000.000,75508000.000,82094000.000,88663000.000,42112000.000,51557000.000,63064000.000
LineOfCreditFacilityAmountOutstanding,,,,19100000.000,19100000.000,19000000.000,19100000.000,19100000.000,19100000.000,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,45000000.000,,,,,,,,,,,
LineOfCreditFacilityRemainingBorrowingCapacity,,,,28000000.000,28200000.000,27000000.000,27500000.000,26700000.000,26500000.000,,,,,,,,
LongTermInvestments,,,,,,,,,,778000.000,921000.000,1071000.000,1336000.000,,,,
LongTermLineOfCredit,10000000.000,10000000.000,10000000.000,10000000.000,,,,,,19100000.000,19100000.000,19100000.000,19100000.000,19100000.000,19100000.000,19100000.000,19100000.000
LongTermNotesPayable,67823000.000,69061000.000,70342000.000,71682000.000,73100000.000,74584000.000,76101000.000,77706000.000,79404000.000,81181000.000,84261000.000,41596000.000,42229000.000,42889000.000,43577000.000,44295000.000,45044000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,8093000.000,,,,7575000.000,,,,6986000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,2237000.000,,,,1898000.000,,,,2665000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,372000.000,,,,383000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,1833000.000,,,,693000.000,,,,413000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,1833000.000,,,,2108000.000,,,,851000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,1833000.000,,,,2096000.000,,,,2674000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,357000.000,,,,408000.000,,,,0.000,,,
OtherAssetsCurrent,,,,,,2896000.000,,,,1303000.000,,,,1245000.000,1713000.000,1463000.000,3693000.000
OtherAssetsNoncurrent,2423000.000,2350000.000,2276000.000,2201000.000,2123000.000,1903000.000,1655000.000,4977000.000,1488000.000,1647000.000,1904000.000,4140000.000,3887000.000,3945000.000,15733000.000,23480000.000,23245000.000
OtherLiabilitiesCurrent,3510000.000,4427000.000,3481000.000,3150000.000,2793000.000,6816000.000,2270000.000,4084000.000,2645000.000,5205000.000,2949000.000,4430000.000,6861000.000,9031000.000,5755000.000,15572000.000,23584000.000
OtherLiabilitiesNoncurrent,14507000.000,15699000.000,16240000.000,16485000.000,16357000.000,12602000.000,12309000.000,12463000.000,12619000.000,12780000.000,12918000.000,13442000.000,13332000.000,14842000.000,1858000.000,1807000.000,1717000.000
OtherReceivablesNetCurrent,7394000.000,4485000.000,2691000.000,2730000.000,1609000.000,1727000.000,3585000.000,3610000.000,5271000.000,9835000.000,6566000.000,4532000.000,4723000.000,3301000.000,2803000.000,2645000.000,2898000.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,12776000.000,12227000.000,11881000.000,11846000.000,11747000.000,7592000.000,7802000.000,7659000.000,7369000.000,2551000.000,2551000.000,2551000.000,2551000.000,4387000.000,4237000.000,4071000.000,3799000.000
PrepaidExpenseAndOtherAssetsCurrent,4319000.000,4147000.000,4102000.000,4025000.000,5245000.000,,1249000.000,1702000.000,1954000.000,,1208000.000,1223000.000,1990000.000,,,,
PropertyPlantAndEquipmentGross,,,,183148000.000,188790000.000,201531000.000,203958000.000,207594000.000,214347000.000,223621000.000,229815000.000,238018000.000,248512000.000,256905000.000,265232000.000,279165000.000,296874000.000
PropertyPlantAndEquipmentNet,102916000.000,101537000.000,97703000.000,95119000.000,93739000.000,91464000.000,86530000.000,82366000.000,80646000.000,78345000.000,75138000.000,73331000.000,73690000.000,71527000.000,69429000.000,75700000.000,86179000.000
RetainedEarningsAccumulatedDeficit,36349000.000,32794000.000,30806000.000,29316000.000,28248000.000,25473000.000,23052000.000,19929000.000,16937000.000,14697000.000,5567000.000,4238000.000,5565000.000,3432000.000,19282000.000,23108000.000,29064000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,251000.000,,,,203000.000,,,,185000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,13.070,,,,12.080,,,,14.820,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,364000.000,,,,1124000.000,,,,1130000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,15.510,,,,6.300,,,,6.890,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,,251000.000,,,,203.000,,,,185000.000,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,,,364000.000,,,,1124.000,,,,1130000.000,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,,,,13.070,,,,12.080,,,,14.820,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,,,15.510,,,,6.300,,,,6.890,,,
ShortTermBorrowings,,,,,,19100000.000,,,,,,,,,,,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,,,,,,9700000.000,,,,,,,,,,,
StockholdersEquity,99292000.000,96476000.000,94644000.000,93314000.000,92365000.000,92149000.000,89375000.000,85807000.000,82412000.000,83803000.000,85700000.000,83932000.000,84851000.000,80717000.000,96477000.000,100389000.000,106556000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,99292000.000,96476000.000,94644000.000,93314000.000,92365000.000,92149000.000,89375000.000,85807000.000,82412000.000,83803000.000,85700000.000,83932000.000,84851000.000,80717000.000,96477000.000,100389000.000,106556000.000
UnrecognizedTaxBenefits,,,,,,19721000.000,,,,19362000.000,,,,19413000.000,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,19100000.000,,,,19000000.000,,,,19100000.000,,,
