,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AmortizationOfDeferredCharges,,11000.000,18000.000,8000.000,14000.000,
AmortizationOfFinancingCosts,,,,,,20100.000
AssetImpairmentCharges,,0.000,0.000,0.000,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-446055.000,1506018.000,-1431141.000,208124.000,-499402.000,458459.000
CostsAndExpenses,26822224.000,30578312.000,25420109.000,29583492.000,30510570.000,32140437.000
DebtInstrumentBasisSpreadOnVariableRate1,,,0.025,0.032,,
DebtInstrumentPeriodicPaymentPrincipal,,,48111.000,,,
Depreciation,1914836.000,1850328.000,1870670.000,1851716.000,1847987.000,1940932.000
DepreciationDepletionAndAmortization,1926008.000,1861500.000,1888346.000,1862539.000,1862110.000,1960998.000
GainLossOnSaleOfPropertyPlantEquipment,428.000,41185.000,657935.000,-1942.000,454618.000,
GeneralAndAdministrativeExpense,3005103.000,3429026.000,3110010.000,3061212.000,3063598.000,3138615.000
IncomeTaxExpenseBenefit,,0.000,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayable,-57247.000,-148818.000,234578.000,-212322.000,-14537.000,162871.000
IncreaseDecreaseInAccountsReceivable,-399297.000,-183505.000,206831.000,-147251.000,-14171.000,277697.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,-305754.000,25314.000,-265433.000,226297.000,-204761.000,-74715.000
IncreaseDecreaseInCustomerDeposits,,,,,-40268.000,567940.000
IncreaseDecreaseInDeferredRevenue,-216605.000,-248462.000,-117261.000,-90891.000,-75206.000,-34923.000
IncreaseDecreaseInDueFromRelatedParties,-5344912.000,,,,,
IncreaseDecreaseInDueFromRelatedPartiesCurrent,,-2564421.000,-979254.000,,,
IncreaseDecreaseInInventories,-49085.000,-209643.000,-42926.000,-70879.000,17542.000,-85936.000
IncreaseDecreaseInOtherDeposits,-160135.000,7867.000,317978.000,679189.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,38367.000,-4265.000,-28001.000,149908.000,157240.000,53298.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,-394161.000,42090.000,-16895.000,-113407.000,269082.000,11959.000
InterestExpense,252197.000,182388.000,195603.000,205556.000,231536.000,322822.000
InterestExpenseLesseeAssetsUnderCapitalLease,,3000.000,,,,
InterestPaid,241025.000,241025.000,177924.000,194732.000,217413.000,302757.000
InvestmentIncomeInterest,766.000,610.000,,,,
LeaseAndRentalExpense,,69000.000,69000.000,,70000.000,77100.000
LineOfCreditFacilityIncreaseAdditionalBorrowings,,1500000.000,,,,
MalpracticeInsuranceDeductible1,,,100000.000,100000.000,,
NetCashProvidedByUsedInFinancingActivities,2190396.000,3386235.000,-1173317.000,2564753.000,642625.000,415758.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2190396.000,3386235.000,-1173317.000,2564753.000,642625.000,415758.000
NetCashProvidedByUsedInInvestingActivities,-1007799.000,-980075.000,-581235.000,-2254241.000,-1864711.000,-1145682.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1007799.000,-980075.000,-581235.000,-2254241.000,-1864711.000,-1145682.000
NetCashProvidedByUsedInOperatingActivities,-1628652.000,-900142.000,323411.000,-102388.000,722684.000,1188383.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1628652.000,-900142.000,323411.000,-102388.000,722684.000,1188383.000
NetIncomeLoss,-3243991.000,-2722140.000,-823084.000,-2765475.000,-596899.000,-1235434.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,,,,0.000,,
NonoperatingIncomeExpense,-203158.000,-158919.000,-150110.000,-131170.000,-181415.000,-130911.000
OperatingCostsAndExpenses,20525718.000,23673524.000,19749513.000,22334017.000,23878116.000,24736251.000
OperatingIncomeLoss,-3040833.000,-2563221.000,-672974.000,-2634305.000,-415484.000,-1366345.000
OtherNonoperatingIncomeExpense,48273.000,22859.000,45493.000,74386.000,50121.000,-453733.000
PaymentsForCommissions,,97000.000,96000.000,50000.000,,
PaymentsOfDebtIssuanceCosts,,,6506.000,68383.000,31944.000,
PaymentsToAcquirePropertyPlantAndEquipment,1009599.000,982410.000,881235.000,2254241.000,1864711.000,1145682.000
ProceedsFromInsuranceSettlementInvestingActivities,,,,650000.000,354618.000,
ProceedsFromIssuanceOfLongTermDebt,,,,5000000.000,2000000.000,
ProceedsFromLinesOfCredit,,1500000.000,,,,
ProceedsFromRepaymentsOfLinesOfCredit,,,-1500000.000,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,2270865.000,-1087567.000,889330.000
ProceedsFromSaleOfPropertyPlantAndEquipment,1800.000,2335.000,,,,
ProvisionForDoubtfulAccounts,-2162.000,12734.000,11900.000,,-9594.000,-12035.000
RepaymentsOfLongTermCapitalLeaseObligations,94516.000,100853.000,68734.000,107395.000,112864.000,121008.000
RepaymentsOfLongTermDebt,3060000.000,577333.000,577331.000,4530334.000,125000.000,352564.000
Revenues,23781391.000,28015091.000,24747135.000,26949187.000,30095086.000,30774092.000
SalesRevenueNet,23781391.000,28015091.000,24747135.000,26949187.000,30095086.000,30774092.000
SellingAndMarketingExpense,1376567.000,1666619.000,1347851.000,2334605.000,2175487.000,2324639.000
