,2011-06-30,2011-09-30,2013-03-31,2013-06-30,2013-09-30
AmortizationOfFinancingCostsAndDiscounts,,,26300000.000,,
AmortizationOfIntangibleAssets,,,31700000.000,32800000.000,30200000.000
AssetImpairmentCharges,1000000.000,100000.000,900000.000,0.000,200000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,0.000,0.000,0.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,13200000.000,0.000,0.000,0.000,0.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,19500000.000,0.000,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-20100000.000,,
ComprehensiveIncomeNetOfTax,,,13200000.000,-22900000.000,419900000.000
CostOfGoodsSold,197600000.000,196500000.000,184800000.000,189300000.000,197400000.000
CostOfRevenue,236800000.000,238000000.000,250100000.000,254500000.000,238800000.000
CostOfServices,39200000.000,41500000.000,65300000.000,65200000.000,41400000.000
DeferredIncomeTaxExpenseBenefit,,,-13000000.000,,
DefinedBenefitPlanInterestCost,,,100000.000,100000.000,100000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,100000.000,100000.000,100000.000
Depreciation,,,15200000.000,,
DepreciationDepletionAndAmortization,,,46900000.000,48000000.000,
GainsLossesOnExtinguishmentOfDebt,,,,-61000000.000,0.000
GoodwillTranslationAdjustments,,,-300000.000,,
GrossProfit,168900000.000,169700000.000,179400000.000,182800000.000,139000000.000
IncomeLossFromContinuingOperations,,,,,7600000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,22000000.000,-38000000.000,11000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,50900000.000,60300000.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,412300000.000
IncomeLossFromEquityMethodInvestments,,,-200000.000,-200000.000,-100000.000
