,2011-10-31
CashAndCashEquivalentsPeriodIncreaseDecrease,128059.000
CommonStockDividendsPerShareDeclared,0.400
CostsAndExpenses,25550.000
EarningsPerShareBasicAndDiluted,0.480
EffectOfExchangeRateOnCashAndCashEquivalents,128058.000
ForeignCurrencyTransactionGainLossUnrealized,478.000
IncreaseDecreaseInAccruedInterestReceivableNet,19265.000
InvestmentIncomeInterest,114917.000
NetCashProvidedByUsedInFinancingActivities,-72705.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-72705.000
NetCashProvidedByUsedInOperatingActivities,72706.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,72706.000
NetIncomeLoss,89367.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,1166.000
OtherComprehensiveIncomeOtherNetOfTax,90533.000
PaymentsForOperatingActivities,25534.000
PaymentsForRepurchaseOfEquity,5108568.000
PaymentsOfCapitalDistribution,74412.000
Revenues,114917.000
SalesRevenueNet,114917.000
SponsorFees,25550.000
