,2013-06-30,2013-09-30,2014-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,1942.000
CostOfGoodsSold,14514.000,,
CostOfRevenue,,22434.000,32946.000
CostOfServices,,22434.000,
Depreciation,17212.000,9879.000,9535.000
EarningsPerShareBasicAndDiluted,-0.000,0.000,-0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,,7560.000
EffectiveIncomeTaxRateContinuingOperations,,,0.500
GeneralAndAdministrativeExpense,95133.000,90022.000,68542.000
GrossProfit,105728.000,86726.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-11863.000,-16135.000,-23771.000
IncreaseDecreaseInAccountsPayable,,,9679.000
IncreaseDecreaseInAccountsReceivable,,,-3528.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,-25915.000
IncreaseDecreaseInAccruedSalaries,,,-2336.000
IncreaseDecreaseInDeferredRevenue,,,23747.000
IncreaseDecreaseInIncomeTaxesReceivable,,,1487.000
IncreaseDecreaseInPrepaidExpense,,,6360.000
InterestExpenseOther,11677.000,12738.000,15669.000
InterestIncomeOther,263.000,143.000,42.000
InterestPaid,,,15669.000
LeaseAndRentalExpense,,,7236.000
MarketingAndAdvertisingExpense,,,1047.000
NetCashProvidedByUsedInFinancingActivities,,,17757.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,17757.000
NetCashProvidedByUsedInInvestingActivities,,,-47155.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-47155.000
NetCashProvidedByUsedInOperatingActivities,,,23780.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,23780.000
NetIncomeLoss,-11863.000,-16135.000,-23771.000
OperatingExpenses,112345.000,99901.000,111023.000
OperatingIncomeLoss,-6617.000,-13176.000,-29216.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,7853.000
OtherComprehensiveIncomeLossNetOfTax,,,-15918.000
OtherIncome,,,12903.000
OtherNonoperatingIncomeExpense,-5245.000,2959.000,5445.000
ProceedsFromIssuanceInitialPublicOffering,,,5000000.000
ProceedsFromRepaymentsOfBankOverdrafts,,,-2072.000
ProceedsFromRepaymentsOfLinesOfCredit,,,-8016.000
ProceedsFromRepaymentsOfSecuredDebt,,,-4851.000
ProceedsFromSaleOfProductiveAssets,,,-47155.000
Revenues,120242.000,109160.000,81807.000
SalesRevenueNet,120242.000,109160.000,68904.000
SalesRevenueServicesNet,,109160.000,81807.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,30450000.000,30450000.000,30450000.000
