,2011-06-30,2011-09-30
CostOfServices,148669.000,151063.000
EarningsPerShareBasic,-0.000,-0.000
EarningsPerShareDiluted,-0.000,-0.000
GainsLossesOnExtinguishmentOfDebt,0.000,0.000
GeneralAndAdministrativeExpense,173087.000,210446.000
GrossProfit,101777.000,215737.000
IncomeLossFromContinuingOperations,-100429.000,-23558.000
InterestExpense,-12064.000,-11866.000
NetIncomeLoss,-112493.000,-35424.000
OperatingCostsAndExpenses,202206.000,239295.000
SalesRevenueServicesNet,250446.000,366800.000
SellingExpense,29119.000,28849.000
WeightedAverageNumberOfDilutedSharesOutstanding,2437676200.000,2423545765.000
WeightedAverageNumberOfSharesOutstandingBasic,2437676200.000,2423545765.000
