,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-5202.000
EffectOfExchangeRateOnCashAndCashEquivalents,23.000
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,5225.000
GeneralAndAdministrativeExpense,1002.000
IncreaseDecreaseInAccruedLiabilities,-3500.000
NetCashProvidedByUsedInFinancingActivities,3550.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,3550.000
NetCashProvidedByUsedInOperatingActivities,-8752.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-8752.000
NetIncomeLoss,-5252.000
OperatingExpenses,5252.000
ProfessionalFees,4250.000
ProfitLoss,-5252.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,3550.000
WeightedAverageNumberOfSharesOutstandingBasic,11744250.000
