,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,331500.000,622200.000,952100.000,1231300.000,1593300.000
AccruedLiabilitiesCurrent,25600.000,21200.000,8600.000,22300.000,22400.000,10200.000,1100.000,3400.000,2400.000,12900.000,9900.000,20900.000,9200.000,13000.000,13900.000,15600.000,8400.000,16200.000,13000.000,18700.000,10300.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,384900.000,325200.000,35500.000,28200.000,22200.000,4300.000,-17700.000,-24400.000,-18000.000,-11400.000,-6400.000,-11900.000,-13700.000,-10100.000,9800.000,7700.000,5500.000,3600.000,2200.000,1600.000,900.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
AssetRetirementObligation,4578200.000,4644900.000,4836500.000,4878100.000,4938900.000,5000500.000,4902600.000,4947700.000,5014200.000,5076500.000,4718000.000,4788000.000,4857400.000,4927400.000,6896200.000,6994800.000,7093400.000,6932400.000,7000700.000,7056500.000,7112600.000
Assets,12851600.000,12527000.000,11044400.000,10558800.000,10043200.000,9715200.000,8956400.000,8597300.000,8257000.000,7904000.000,7353100.000,7297300.000,7282100.000,6872800.000,4665800.000,4542700.000,4694700.000,3470700.000,3631700.000,3786800.000,3982300.000
AssetsCurrent,1315000.000,1349900.000,995300.000,808600.000,571500.000,550900.000,661500.000,637000.000,660000.000,678200.000,633900.000,649400.000,719900.000,388000.000,271100.000,194600.000,401200.000,567200.000,147000.000,118200.000,131100.000
AssetsFairValueDisclosureNonrecurring,,,,,,,,0.000,,,,0.000,0.000,0.000,,0.000,0.000,0.000,,,
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,,,,81961700.000,,,,82767400.000,,,,86991700.000,,,,86464200.000,,
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,,,,8273700.000,,,,6704700.000,,,,4376900.000,,,,2892500.000,,
CapitalizedCostsSupportEquipmentAndFacilities,,,,,,,1811000.000,,,,1805800.000,,,,1805800.000,,,,1748200.000,,
CapitalizedCostsWellsAndRelatedEquipmentAndFacilities,,,,,,,88424400.000,,,,87666300.000,,,,89562800.000,,,,87608500.000,,
Cash,,,,,,,,,,,,,,,,,,,,0.000,0.000
