,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-10710.000,,,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,442328.000,,399454.000,424382.000,689232.000,518932.000,,,,,659000.000,647000.000,645000.000,692000.000,461000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,,336824.000,359543.000,,351556.000,365137.000,,,,,,,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,,,,,,169000.000,,,,104000.000
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,,,,,,,250000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,,,,,,,,,-7532447.000,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,-7516795.000,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,,2000.000,,,,,,,,
CapitalLeaseObligationsIncurred,,,,,,,,,,,,,,,33000.000,,,,,,,,
CashAcquiredFromAcquisition,,,,,,,,,,,3534480.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-8518670.000,,,,-1090517.000,,,,4167060.000,,,,-7874000.000,,,,469000.000,,,,-771000.000
ComprehensiveIncomeNetOfTax,,,-4152378.000,-4211299.000,-3198977.000,-3996731.000,-5589315.000,-4939368.000,-5273415.000,-5696731.000,-6376028.000,-7143617.000,-7873261.000,-7313094.000,-9593000.000,-10139000.000,-9913000.000,-10189000.000,-11185000.000,-10704000.000,-8155000.000,-6038000.000,-5870000.000
DepreciationAndAmortization,10366.000,8498.000,30192.000,36739.000,10638.000,12478.000,9795.000,8879.000,10064.000,10779.000,11450.000,22538.000,25775.000,25237.000,30000.000,37000.000,38000.000,41000.000,32000.000,30000.000,24000.000,13000.000,11000.000
DepreciationDepletionAndAmortization,,,,,,,9795.000,,,,11450.000,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.170,-0.130,-0.090,-0.090,-0.070,-0.080,-0.120,-0.090,-0.050,-0.020,-0.060,-0.060,-0.060,-0.050,-0.060,-0.060,-0.060,-0.070,-0.060,-0.050,-0.040,-0.020,-1.610
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,-2428.000,,,,,,,,,,,,,,,,
FairValueAdjustmentOfWarrants,,,,,,,,,,,,,,,,,,,26000.000,,,,
FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInTradingRevenue,,,,,,,-27500.000,,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,,,,-27500.000,,,,,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,-4503.000,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,,,,,,,,,,,,,,,,,-127000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-533492.000,,,,563439.000,,,,-61996.000,,,,733000.000,,,,-1134000.000,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,,,,,,,,,,,,,,,1726000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,34078.000,,,,-140213.000,,,,-202314.000,,,,-438000.000,,,,-153000.000,,,,-515000.000
InterestExpense,,272.000,10710.000,,,,,,,,,,,,0.000,1000.000,101000.000,501000.000,519000.000,512000.000,948000.000,153000.000,178000.000
InterestPaid,,,,,,,,,,,,,,,,,,,288000.000,,,,76000.000
InvestmentIncomeInterest,10998.000,7343.000,29378.000,19285.000,18347.000,6550.000,14416.000,10895.000,17327.000,17630.000,15346.000,16872.000,17376.000,19406.000,30000.000,32000.000,32000.000,36000.000,39000.000,36000.000,31000.000,16000.000,11000.000
MarketableSecuritiesRealizedGainLoss,,,,,,,0.000,0.000,0.000,,,,,,,,,,,,,,
MarketableSecuritiesUnrealizedGainLoss,,,,,76.000,,8486.000,,,,-24029.000,,,,2000.000,,,,5000.000,,,,
NetCashProvidedByUsedInFinancingActivities,,,-47742.000,,,,,,,,7977523.000,,,,-6000.000,,,,7419000.000,,,,-421000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-47742.000,,,,,,,,7977523.000,,,,-6000.000,,,,7419000.000,,,,-421000.000
NetCashProvidedByUsedInInvestingActivities,,,-4059363.000,,,,3400275.000,,,,2461840.000,,,,-519000.000,,,,4378000.000,,,,2829000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-4059363.000,,,,3400275.000,,,,2461840.000,,,,-519000.000,,,,4378000.000,,,,2829000.000
NetCashProvidedByUsedInOperatingActivities,,,-4411565.000,,,,-4488364.000,,,,-6272303.000,,,,-7349000.000,,,,-11328000.000,,,,-3179000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-4411565.000,,,,-4488364.000,,,,-6272303.000,,,,-7349000.000,,,,-11328000.000,,,,-3179000.000
NetIncomeLoss,-4392190.000,-3539326.000,-4152517.000,-4211163.000,-3199053.000,-3996756.000,-5580867.000,-4941172.000,-5253531.000,-5704715.000,-6370581.000,-7151889.000,-7866497.000,-7313033.000,-9616000.000,-10151000.000,-9912000.000,-10163000.000,-11207000.000,-10706000.000,-8152000.000,-6035000.000,-5869000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-4392190.000,-3539326.000,-4152517.000,-4211163.000,-3199053.000,-3996756.000,-5580867.000,-4941172.000,-5253531.000,-5704715.000,-6370581.000,,,,,,,,,,,,
NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,,,,,,,,,,,3160000.000,,,,,,,,,,,,
