,2011-06-30,2011-09-30,2012-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-10000.000
CommonStockDividendsPerShareDeclared,,0.230,0.230
ComprehensiveIncomeNetOfTax,736000.000,-8646000.000,8876000.000
DeferredIncomeTaxesAndTaxCredits,,,4855000.000
Depreciation,,,4346000.000
DividendsCommonStock,,,3100000.000
DividendsPreferredStock,,92000.000,92000.000
EarningsPerShareBasic,,-0.650,0.650
EarningsPerShareDiluted,,-0.650,0.650
ElectricProductionExpense,,2931000.000,2576000.000
EquityMethodInvestmentDividendsOrDistributions,,,4943000.000
IncomeLossFromEquityMethodInvestments,,6821000.000,6800000.000
IncomeTaxExpenseBenefit,,1762000.000,3138000.000
IncreaseDecreaseInAccountsPayable,,,-2956000.000
IncreaseDecreaseInOtherCurrentAssets,,,1424000.000
IncreaseDecreaseInOtherCurrentLiabilities,,,-2338000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,1104000.000
IncreaseDecreaseInReceivables,,,1717000.000
InterestExpense,,3548000.000,3580000.000
InterestExpenseLongTermDebt,,3478000.000,3502000.000
InterestExpenseOther,,150000.000,122000.000
NetCashProvidedByUsedInFinancingActivities,,,-13196000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-13196000.000
NetCashProvidedByUsedInInvestingActivities,,,-4978000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-4978000.000
NetCashProvidedByUsedInOperatingActivities,,,18164000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,18164000.000
NetIncomeLoss,736000.000,-8646000.000,8875000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,-8738000.000,8783000.000
NonoperatingIncomeExpense,,-9523000.000,4710000.000
OperatingIncomeLoss,,4425000.000,7745000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,0.000,0.000,0.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,,,0.000
OtherComprehensiveIncomeDefinedBenefitPlansTaxPortionAttributableToNoncontrollingInterest,,0.000,1000.000
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostTaxEffect,,0.000,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,1000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,0.000,0.000,1000.000
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,0.000,0.000,1000.000
OtherNoncashIncomeExpense,,,-1146000.000
OtherNonoperatingExpense,,24163000.000,434000.000
OtherNonoperatingIncome,,698000.000,726000.000
OtherTaxExpenseBenefit,,-7140000.000,2220000.000
PaymentOfFinancingAndStockIssuanceCosts,,,0.000
PaymentsForProceedsFromOtherInvestingActivities,,,505000.000
PaymentsOfDividends,,,3192000.000
PaymentsToAcquireMarketableSecurities,,,288000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,9590000.000
ProceedsFromCollaborators,,,1058000.000
ProceedsFromIssuanceOfCommonStock,,,1771000.000
ProceedsFromLinesOfCredit,,,41199000.000
ProceedsFromSaleOfAvailableForSaleSecurities,,,208000.000
PublicUtilitiesAllowanceForFundsUsedDuringConstructionCapitalizedCostOfEquity,,-19000.000,80000.000
PublicUtilitiesAllowanceForFundsUsedDuringConstructionCapitalizedInterest,,-80000.000,-44000.000
RegulatedOperatingRevenue,,88051000.000,96242000.000
RepaymentsOfLinesOfCredit,,,53329000.000
RepaymentsOfLongTermCapitalLeaseObligations,,,-355000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,,,590000.000
StockIssuedDuringPeriodValueDividendReinvestmentPlan,,,255000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,1516000.000
UtilitiesOperatingExpense,,83626000.000,88497000.000
UtilitiesOperatingExpenseDepreciationAndAmortization,,4849000.000,4346000.000
UtilitiesOperatingExpenseMaintenance,,17375000.000,6280000.000
UtilitiesOperatingExpenseOther,,5893000.000,15030000.000
UtilitiesOperatingExpenseTaxes,,4876000.000,5296000.000
WeightedAverageNumberOfDilutedSharesOutstanding,,13425986.000,13570720.000
WeightedAverageNumberOfSharesOutstandingBasic,,13425986.000,13491377.000
