,2011-12-31,2012-12-31,2013-12-31
AmortizationOfDebtDiscountPremium,-4077.000,-1626.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,1674362.000,3945476.000,-3750782.000
DerivativeGainLossOnDerivativeNet,,,-2542045.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,-1633508.000,
GainLossOnInvestments,1098237.000,361769.000,-2761430.000
GainLossOnSaleOfDerivatives,5588766.000,-1633508.000,-2542045.000
IncomeLossAttributableToParent,-1614516.000,1469447.000,-3957609.000
IncreaseDecreaseDueFromAffiliates,-5599.000,,
IncreaseDecreaseInBrokerageReceivables,4700166.000,-3952949.000,-5696276.000
IncreaseDecreaseInFinancialInstrumentsSoldNotYetPurchased,-728288.000,223352.000,9494.000
IncreaseDecreaseInFinancialInstrumentsUsedInOperatingActivities,-5070283.000,2177820.000,-129489.000
InvestmentIncomeInterest,11848.000,3425.000,2297.000
InvestmentIncomeNet,-2712753.000,-1831216.000,-1196179.000
ManagementFeeExpense,,,403544.000
NetCashProvidedByUsedInFinancingActivities,591931.000,-2813186.000,-5672777.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,591931.000,-2813186.000,-5672777.000
NetCashProvidedByUsedInOperatingActivities,1082431.000,6758662.000,1921995.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1082431.000,6758662.000,1921995.000
NetRealizedOrUnrealizedGainLossOnTradingSecurities,,361769.000,-2761430.000
OperatingExpenses,223546.000,197922.000,134518.000
OperatingIncomeLoss,,,2360.000
OtherIncome,,970.000,63.000
OtherNonoperatingExpense,16766.000,18874.000,17792.000
PartnersCapitalAccountPeriodIncreaseDecrease,-1315779.000,-2992757.000,9700282.000
PartnersCapitalAccountRedemptions,10437522.000,5333399.000,8117904.000
PartnersCapitalAccountSaleOfUnits,10736259.000,3810089.000,2375231.000
PaymentsForBrokerageFees,-541338.000,,
PaymentsForFees,-670647.000,,
PropertyManagementFeePercentFee,,0.022,0.022
Revenues,11848.000,4395.000,
SalesCommissionsAndFees,428612.000,375206.000,238293.000
SalesRevenueNet,11848.000,3425.000,
TradingSecuritiesRealizedGainLoss,,-1633508.000,-2542045.000
TradingSecuritiesUnrealizedHoldingGainLoss,,1995277.000,-219385.000
UnrealizedGainLossOnDerivativesAndCommodityContracts,-4490529.000,1995277.000,-219385.000
