,2011-07-30,2011-10-29,2012-04-28,2012-07-28,2012-10-27,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-238000000.000,-523000000.000,261000000.000,-158000000.000,-487000000.000,-301000000.000,-97000000.000,-549000000.000,-25000000.000,-445000000.000,-549000000.000,-469000000.000,-222000000.000,-285000000.000,-13000000.000,-439000000.000,-648000000.000,-456000000.000,-382000000.000,-737000000.000,-820000000.000,172000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,194000000.000,-133000000.000,-498000000.000,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,1.780,-1.250,-4.700,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,,1.780,-1.250,-4.700,,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,0.000,,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,0.000,,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,0.000,,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,0.000,,,,,,,,,,,,,,,,,
IncomeLossFromEquityMethodInvestments,,,,,,,,,,,,,,,,,,-1000000.000,,,,-5000000.000
IncomeTaxExpenseBenefit,-94000000.000,-98000000.000,67000000.000,-25000000.000,11000000.000,-9000000.000,30000000.000,-2000000.000,125000000.000,-3000000.000,32000000.000,159000000.000,-63000000.000,18000000.000,-221000000.000,14000000.000,-68000000.000,15000000.000,13000000.000,11000000.000,-213000000.000,-72000000.000
IncomeTaxesPaidNet,,,1000000.000,,,16000000.000,,,,76000000.000,,,,18000000.000,,,,9000000.000,,,,15000000.000
IncreaseDecreaseInAccountsPayableTrade,,,338000000.000,,,105000000.000,,,,153000000.000,,,,64000000.000,,,,-237000000.000,,,,-87000000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,-72000000.000,,,1000000.000,,,,25000000.000,,,,-3000000.000,,,,1000000.000,,,,-182000000.000
IncreaseDecreaseInInventories,,,394000000.000,,,350000000.000,,,,37000000.000,,,,111000000.000,,,,-144000000.000,,,,-58000000.000
IncreaseDecreaseInOtherOperatingAssets,,,-19000000.000,,,-18000000.000,,,,44000000.000,,,,48000000.000,,,,6000000.000,,,,-4000000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,17000000.000,,,-229000000.000,,,,-91000000.000,,,,-96000000.000,,,,-120000000.000,,,,-276000000.000
InterestExpense,77000000.000,75000000.000,66000000.000,65000000.000,68000000.000,61000000.000,59000000.000,61000000.000,73000000.000,71000000.000,72000000.000,78000000.000,92000000.000,90000000.000,85000000.000,74000000.000,74000000.000,85000000.000,99000000.000,105000000.000,115000000.000,128000000.000
InterestIncomeExpenseNonoperatingNet,1000000.000,2000000.000,,-2000000.000,1000000.000,2000000.000,2000000.000,2000000.000,-4000000.000,2000000.000,1000000.000,,,-2000000.000,1000000.000,2000000.000,3000000.000,1000000.000,2000000.000,1000000.000,-1000000.000,2000000.000
InterestPaid,,,71000000.000,,,68000000.000,,,,84000000.000,,,,80000000.000,,,,58000000.000,,,,99000000.000
InvestmentIncomeNet,12000000.000,6000000.000,12000000.000,9000000.000,7000000.000,7000000.000,14000000.000,8000000.000,178000000.000,4000000.000,32000000.000,97000000.000,-1000000.000,-18000000.000,-26000000.000,17000000.000,-35000000.000,-4000000.000,-13000000.000,-8000000.000,-1000000.000,-2000000.000
MinorityInterestPeriodIncreaseDecrease,,,-3000000.000,,,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,-285000000.000,,,633000000.000,,,,351000000.000,,,,507000000.000,,,,772000000.000,,,,115000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-285000000.000,,,633000000.000,,,,351000000.000,,,,507000000.000,,,,772000000.000,,,,115000000.000
NetCashProvidedByUsedInInvestingActivities,,,367000000.000,,,-56000000.000,,,,7000000.000,,,,64000000.000,,,,-2000000.000,,,,743000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,367000000.000,,,-56000000.000,,,,7000000.000,,,,64000000.000,,,,-2000000.000,,,,743000000.000
NetCashProvidedByUsedInOperatingActivities,,,-59000000.000,,,-713000000.000,,,,-560000000.000,,,,-535000000.000,,,,-722000000.000,,,,-880000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-59000000.000,,,-713000000.000,,,,-560000000.000,,,,-535000000.000,,,,-722000000.000,,,,-880000000.000
NetIncomeLoss,-146000000.000,-421000000.000,189000000.000,-132000000.000,-498000000.000,-279000000.000,-194000000.000,-534000000.000,-358000000.000,-402000000.000,-573000000.000,-548000000.000,-159000000.000,-303000000.000,208000000.000,-454000000.000,-580000000.000,-471000000.000,-395000000.000,-748000000.000,-607000000.000,244000000.000
NetIncomeLossAttributableToNoncontrollingInterest,2000000.000,-4000000.000,5000000.000,-1000000.000,0.000,-13000000.000,67000000.000,-13000000.000,208000000.000,-40000000.000,-8000000.000,-80000000.000,0.000,0.000,0.000,1000000.000,0.000,,,0.000,,
OperatingIncomeLoss,-177000000.000,-459000000.000,315000000.000,-103000000.000,-428000000.000,-247000000.000,-51000000.000,-497000000.000,-132000000.000,-375000000.000,-514000000.000,-490000000.000,-129000000.000,-178000000.000,99000000.000,-382000000.000,-539000000.000,-368000000.000,-269000000.000,-624000000.000,-717000000.000,302000000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,,,46000000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,-6000000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
OtherComprehensiveIncomeLossBeforeTax,,,,55000000.000,53000000.000,,29000000.000,51000000.000,,42000000.000,39000000.000,-167000000.000,-1135000000.000,65000000.000,66000000.000,65000000.000,-84000000.000,64000000.000,64000000.000,64000000.000,238000000.000,51000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,3000000.000,0.000,,0.000,2000000.000,,-1000000.000,-1000000.000,0.000,0.000,0.000,0.000,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,,5000000.000,5000000.000,,-20000000.000,1000000.000,,12000000.000,3000000.000,-11000000.000,0.000,0.000,0.000,0.000,-1000000.000,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,6000000.000,4000000.000,-7000000.000,-20000000.000,0.000,-44000000.000,11000000.000,3000000.000,-11000000.000,0.000,0.000,0.000,0.000,-1000000.000,,,,,1000000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,1000000.000,-1000000.000,,0.000,-1000000.000,,-1000000.000,0.000,0.000,2000000.000,0.000,0.000,0.000,0.000,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,55000000.000,50000000.000,39000000.000,28000000.000,48000000.000,238000000.000,40000000.000,37000000.000,-167000000.000,-1135000000.000,65000000.000,66000000.000,65000000.000,-84000000.000,64000000.000,64000000.000,64000000.000,167000000.000,51000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,42000000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,,,,,,,,,,,,,64000000.000,64000000.000,,51000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,,,,-47000000.000,-48000000.000,,-49000000.000,-48000000.000,,-31000000.000,-37000000.000,-30000000.000,1135000000.000,-65000000.000,-66000000.000,-65000000.000,83000000.000,-64000000.000,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,-46000000.000,-46000000.000,-46000000.000,-48000000.000,-46000000.000,-282000000.000,-30000000.000,-35000000.000,-30000000.000,1135000000.000,-65000000.000,-66000000.000,-65000000.000,83000000.000,-64000000.000,-64000000.000,-64000000.000,-174000000.000,-50000000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,1000000.000,2000000.000,,1000000.000,2000000.000,,1000000.000,2000000.000,0.000,-6000000.000,0.000,0.000,0.000,0.000,0.000,,,,
OtherComprehensiveIncomeLossTax,,,,,-3000000.000,,-1000000.000,-3000000.000,,-2000000.000,-2000000.000,0.000,8000000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71000000.000,0.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,,,,3000000.000,0.000,,0.000,2000000.000,,-1000000.000,-1000000.000,0.000,0.000,0.000,0.000,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,2000000.000,3000000.000,0.000,0.000,0.000,2000000.000,0.000,-1000000.000,-1000000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,,,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
OtherNonoperatingIncomeExpense,4000000.000,5000000.000,,1000000.000,2000000.000,,-1000000.000,1000000.000,,-3000000.000,5000000.000,2000000.000,0.000,1000000.000,-1000000.000,0.000,0.000,1000000.000,-1000000.000,,,0.000
PaymentsForProceedsFromBusinessesAndInterestInAffiliates,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000
PaymentsForProceedsFromInvestments,,,-1000000.000,,,1000000.000,,,,0.000,,,,,,,,,,,,
PaymentsForRestructuring,,,,,,,,,,34000000.000,65000000.000,116000000.000,-71000000.000,-31000000.000,,,,27000000.000,,,,69000000.000
PaymentsOfDebtIssuanceCosts,,,,,,,,,,11000000.000,,,,0.000,,,,21000000.000,,,,6000000.000
PaymentsToAcquirePropertyPlantAndEquipment,90000000.000,127000000.000,80000000.000,81000000.000,96000000.000,60000000.000,56000000.000,85000000.000,128000000.000,72000000.000,54000000.000,76000000.000,68000000.000,44000000.000,42000000.000,66000000.000,59000000.000,40000000.000,35000000.000,40000000.000,27000000.000,22000000.000
PaymentsToMinorityShareholders,,,3000000.000,,,0.000,,,,,,,,,,,,,,,,
PensionAndOtherPostretirementBenefitContributions,,,86000000.000,,,89000000.000,,,,102000000.000,,,,67000000.000,,,,76000000.000,,,,68000000.000
ProceedsFromDebtNetOfIssuanceCosts,,,,,,,,,,,,,,,,,,1228000000.000,,,,
ProceedsFromDivestitureOfInterestInSubsidiariesAndAffiliates,,,,,,,,,,,,,,0.000,,,,,,,,
ProceedsFromIssuanceOfDebt,,,,,,,,,,,,,,,,,,1228000000.000,,,,0.000
ProceedsFromIssuanceOfLongTermDebt,,,1000000.000,,,1000000.000,,,,0.000,,,,,,,,,,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000
ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,,,-72000000.000,,,660000000.000,,,,-102000000.000,,,,299000000.000,,,,-417000000.000,,,,551000000.000
ProceedsFromSaleOfRealEstate,,,,,,,,,,,,,,,,,,,,,,133000000.000
ProceedsFromSaleOfRealEstateHeldforinvestment,,,,,,,,,,,,,,,,,,,,,,28000000.000
ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets,,,,,,,,,,,,,,,,,,,,,,572000000.000
ProfitLoss,-144000000.000,-425000000.000,194000000.000,-133000000.000,-498000000.000,-292000000.000,-127000000.000,-547000000.000,-150000000.000,-442000000.000,-581000000.000,-628000000.000,-159000000.000,-303000000.000,208000000.000,-453000000.000,-580000000.000,-471000000.000,-395000000.000,-748000000.000,-607000000.000,244000000.000
RepaymentsOfDebt,,,,,,,,,,,,,,218000000.000,,,,18000000.000,,,,430000000.000
RepaymentsOfLongTermDebt,,,211000000.000,,,28000000.000,,,,20000000.000,,,,218000000.000,,,,18000000.000,,,,
RestructuringAndRelatedCostExpectedCost,,,,,,,,,,15000000.000,,,,,,,,,,,,
RestructuringAndRelatedCostIncurredCost,,,,,,,,,,,,,,,,,,91000000.000,-17000000.000,115000000.000,,82000000.000
RestructuringCharges,,,,25000000.000,47000000.000,22000000.000,11000000.000,8000000.000,96000000.000,24000000.000,45000000.000,75000000.000,106000000.000,39000000.000,0.000,-1000000.000,63000000.000,30000000.000,,,,74000000.000
RestructuringReservePeriodExpense,,,34000000.000,,,,,,,,,,,,,,,,,,,
RestructuringReservePeriodIncreaseDecrease,,,,,,5000000.000,,,,15000000.000,41000000.000,70000000.000,26000000.000,33000000.000,,,,,,,,
RestructuringReserveSettledWithCash,,,101000000.000,,,29000000.000,,,,,,,,,,,,,,,,
Revenues,10333000000.000,9565000000.000,9270000000.000,9467000000.000,8857000000.000,8452000000.000,8871000000.000,8272000000.000,10593000000.000,7879000000.000,8013000000.000,7207000000.000,8099000000.000,5882000000.000,6211000000.000,5750000000.000,7303000000.000,5394000000.000,5663000000.000,5029000000.000,6052000000.000,4301000000.000
SaleLeasebackTransactionCurrentPeriodGainRecognized,,,,,,,,,,,,,,,508000000.000,,,,,,,
SaleLeasebackTransactionGrossProceedsFinancingActivities,,,,,,,,,,,,,,429000000.000,,,,,,,,
SaleLeasebackTransactionNetProceedsFinancingActivities,,,,,,,,,,,,,,426000000.000,,,,0.000,,,,
SaleLeasebackTransactionRentExpense,,,,,,,,,,,,,,,,,,24000000.000,26000000.000,22000000.000,24000000.000,22000000.000
SalesRevenueNet,10333000000.000,9565000000.000,9270000000.000,9467000000.000,8857000000.000,8452000000.000,8871000000.000,8272000000.000,10593000000.000,7879000000.000,8013000000.000,7207000000.000,8099000000.000,5882000000.000,6211000000.000,5750000000.000,7303000000.000,5394000000.000,5663000000.000,5029000000.000,6052000000.000,4301000000.000
SellingGeneralAndAdministrativeExpense,2644000000.000,2676000000.000,2445000000.000,2437000000.000,2496000000.000,2218000000.000,2291000000.000,2262000000.000,2613000000.000,2089000000.000,2118000000.000,2011000000.000,2002000000.000,1681000000.000,1694000000.000,1630000000.000,1852000000.000,1503000000.000,1484000000.000,1543000000.000,1579000000.000,1267000000.000
StockIssuedDuringPeriodValueShareBasedCompensation,,,3000000.000,,,1000000.000,,,,1000000.000,,,,0.000,,,,1000000.000,,,,1000000.000
StockIssuedDuringPeriodValueTreasuryStockReissued,,,1000000.000,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,2000000.000,,,,1000000.000
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount,,,504000000.000,,,504000000.000,,,,504000000.000,,,,,,,,,,,,
StockRepurchasedDuringPeriodShares,800000.000,200000.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
StockRepurchasedDuringPeriodValue,53000000.000,9000000.000,,,,,,,,,,,,,,,,,,,,
TreasuryStockAcquiredAverageCostPerShare,68.690,52.580,,,,,,,,,,,,,,,,,,,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,10000000.000,2000000.000,31000000.000,,2000000.000,10000000.000,9000000.000,,,9000000.000,0.000,21000000.000,-25000000.000,,,,,,,,,
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,,,,,,,,,,,,,,3000000.000,4000000.000,4000000.000,,4000000.000,3000000.000,4000000.000,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,100000000.000,,,,,,,,,,152000000.000,,149000000.000,,,,,,,,278000000.000
ValuationAllowancesAndReservesChargedToCostAndExpense,,,,,,,,,,,,152000000.000,,,,,,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,,,,,,,,,,,6800000.000,,,,0.000,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,106100000.000,105900000.000,105900000.000,106000000.000,106100000.000,106100000.000,-212100000.000,106200000.000,106300000.000,106400000.000,-212600000.000,106500000.000,113300000.000,106600000.000,-219800000.000,106800000.000,106900000.000,107000000.000,-213800000.000,107200000.000
WeightedAverageNumberOfSharesOutstandingBasic,,,105900000.000,105900000.000,105900000.000,106000000.000,106100000.000,106100000.000,-212100000.000,106200000.000,106300000.000,106400000.000,-212600000.000,106500000.000,106500000.000,106600000.000,-213000000.000,106800000.000,106900000.000,107000000.000,-213800000.000,107200000.000
