,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,,,,,,,,,,266954.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,,,,,,,,,,,,,,,,,,153853.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,191634.000,,,,331031.000,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,,350530.000,,,,,,,,-615888.000,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,331031.000,,,,,,,,153853.000,,,,
AmortizationOfDebtDiscountPremium,,,,,34600.000,,1237662.000,,,,,,,,,,,,,,,,
AmortizationOfFinancingCosts,,,,,24710.000,,52939.000,,,,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,182952.000,,,,,,,,14311.000,,,,0.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-2431259.000,,,,7242332.000,,,,-3985017.000,,,,-333493.000,,,,-2628315.000,,,,-622275.000
ContractsRevenue,,,,,,,220100.000,348837.000,348837.000,348837.000,348837.000,307686.000,307686.000,307686.000,377453.000,726292.000,726291.000,726293.000,726291.000,726291.000,726291.000,726292.000,0.000
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,,141829.000,,,,,,,,,,,,,,,,
DebtInstrumentDecreaseRepayments,,,,,,,450000.000,,,,,,,,,,,,,,,,
DebtInstrumentIncreaseAdditionalBorrowings,,,,,,,550000.000,,,,,,,,,,,,,,,,
Depreciation,,,,,,,78311.000,,,,95586.000,,,,96982.000,,,,72589.000,,,,0.000
DepreciationAndAmortization,70732.000,56888.000,67355.000,76496.000,81514.000,78312.000,78311.000,88898.000,90935.000,77453.000,95586.000,98658.000,97364.000,96171.000,96982.000,94002.000,89018.000,71401.000,72589.000,65653.000,52045.000,47840.000,0.000
EarningsPerShareBasicAndDiluted,-0.060,-0.060,-0.100,-0.090,-0.100,-1.250,-0.580,-0.370,-0.390,0.090,-0.130,-0.150,-0.140,-0.120,-0.120,-0.070,-0.420,-1.440,-0.310,-0.300,-0.280,-0.240,-0.120
