,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
EarningsPerShareBasic,1.340,-16.970,0.750,0.470,1.090,1.010,-0.030,-14.770,10.140,-5.180,5.830,5.840,-17.770,-9.270,-7.980,-5.160,-16.480,-3.720,9.610,2.100,3.080,-13.300,2.700
FairValueOfAssetsAcquired,81522033.000,153294200.000,118126933.000,,,,,,,,,,,,,,,,,,,,
GainLossOnSaleOfTrustAssetsToPayExpenses,,,,,,,,,,,29000.000,69000.000,83000.000,-68000.000,-107000.000,-160000.000,-241000.000,-283000.000,-299000.000,-215000.000,-154000.000,-201000.000,-219000.000
GrossProfit,107611.000,69541.000,82931.000,118974.000,17895.000,155200.000,130000.000,54000.000,-13000.000,-20000.000,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableRelatedParties,-38677.000,-14648.000,114688.000,-82982.000,101269.000,-46975.000,47000.000,-34000.000,-15000.000,-13000.000,,,,,,,,,,,,,
IncreaseDecreaseInOtherAccountsPayable,-531312.000,-9591400.000,8090848.000,-8090848.000,0.000,,0.000,12898000.000,-12898000.000,13259000.000,,,,,,,,,,,,,
IncreaseDecreaseInReceivables,0.000,0.000,0.000,0.000,0.000,7480000.000,-7480000.000,0.000,0.000,0.000,,,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
NetIncomeLoss,5930502.000,-77840020.000,3633106.000,2262562.000,5614397.000,5052935.000,-180000.000,-86730000.000,60347000.000,-29456000.000,31184000.000,31380000.000,-96740000.000,-48835000.000,-41290000.000,-26753000.000,-85142000.000,-16106000.000,46405000.000,10682000.000,16159000.000,-65558000.000,15144000.000
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfChangeOnNetIncome,,,,,,,,,,,0.000,,,,,,,,,,,,
OperatingExpenses,1162433.000,1173726.000,1150921.000,1076102.000,1163758.000,1198219.000,1266000.000,1231000.000,1303000.000,1173000.000,1097000.000,1152000.000,1129000.000,998000.000,885000.000,849000.000,739000.000,650000.000,640000.000,737000.000,820000.000,745000.000,773000.000
OtherCostAndExpenseOperating,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PaymentsForOperatingActivities,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
PaymentsForRepurchaseOfCommonStock,-96895464.000,-117618573.000,40660637.000,29938714.000,55850310.000,48188339.000,7984000.000,27096000.000,86903000.000,40816000.000,,,,,,,,,,,,,
ProceedsFromCustomers,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,81522033.000,153294200.000,118126937.000,21464302.000,111869757.000,23321004.000,96251000.000,107851000.000,0.000,6706000.000,,,,,,,,,,,,,
RealizedInvestmentGainsLosses,,,,,,,,,,,1637000.000,,,,-3549000.000,,,,-8862000.000,,,,-5029000.000
SponsorFees,1162433.000,1173726.000,1150921.000,1076102.000,1163758.000,1197829.000,1266253.000,1230786.000,1303343.000,1172961.000,1097108.000,1151603.000,1128575.000,998896.000,885125.000,848577.000,739213.000,650360.000,640270.000,736833.000,820346.000,744349.000,773634.000
StockIssuedDuringPeriodSharesNewIssues,,,,,,,600000.000,,,,100000.000,,,,150000.000,,,,450000.000,,,,500000.000
StockIssuedDuringPeriodValueNewIssues,,,,,,,96251000.000,,,,13629000.000,,,,17347000.000,,,,41460000.000,,,,47124000.000
StockRedeemedOrCalledDuringPeriodShares,,,,,,,,,,,200000.000,,,,150000.000,,,,150000.000,,,,200000.000
StockRedeemedOrCalledDuringPeriodValue,,,,,,,,,,,28112000.000,,,,17797000.000,,,,12697000.000,,,,18751000.000
StockRepurchasedDuringPeriodShares,,,,,,,50000.000,,,,,,,,,,,,,,,,
StockRepurchasedDuringPeriodValue,,,,,,,7984000.000,,,,,,,,,,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,4415385.000,4586413.000,4873077.000,4856593.000,5137500.000,-9877416.000,5350000.000,5871978.000,5952174.000,-11480179.000,5348333.000,5370330.000,5442935.000,-10760776.000,5175000.000,5187912.000,5166304.000,-10451545.000,4831319.000,5087912.000,5240761.000,-10015183.000,5615000.000
