,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
CommonStockSharesOutstanding,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000
CommonStockValue,,,,0.000,0.000,0.000,0.000,64000000.000,64000000.000,64000000.000,64000000.000,64000000.000,0.000
ConstructionInProgressGross,,,,,,,,466000000.000,,,,,
ContractualObligationDueInFifthYear,,,,,,,,,,,,217000000.000,
ContractualObligationDueInFourthYear,,,,,,,,,,,,227000000.000,
ContractualObligationDueInNextTwelveMonths,,,,,,,,,,,,517000000.000,
ContractualObligationDueInSecondYear,,,,,,,,,,,,294000000.000,
ContractualObligationDueInThirdYear,,,,,,,,,,,,285000000.000,
DeferredFinanceCostsNoncurrentNet,,,,,,,,44000000.000,40000000.000,34000000.000,35000000.000,34000000.000,
DeferredIncomeTaxLiabilities,,,,,,,,1021000000.000,,,,1092000000.000,
DeferredRevenueAndCreditsNoncurrent,,,,,,,,533000000.000,526000000.000,519000000.000,513000000.000,506000000.000,
DeferredTaxAssetsGross,,,,,,,,1384000000.000,,,,1786000000.000,
DeferredTaxAssetsHedgingTransactions,,,,,,,,49000000.000,,,,15000000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,-81000000.000,,,,-58000000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,0.000,,,,0.000,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,-165000000.000,0.000,,,,-81000000.000,-81000000.000,-82000000.000,-53000000.000,-58000000.000,
DeferredTaxAssetsNet,,,,,,87000000.000,,940000000.000,,,,1034000000.000,
DeferredTaxAssetsNetCurrent,2000000.000,,2000000.000,14000000.000,14000000.000,3000000.000,0.000,,,,,,
DeferredTaxAssetsNetNoncurrent,,,,42000000.000,42000000.000,84000000.000,0.000,0.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,841000000.000,,,,1202000000.000,
DeferredTaxAssetsOther,,,,,,,,6000000.000,,,,5000000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,,,254000000.000,,,,332000000.000,
DeferredTaxAssetsTaxDeferredExpense,,,,,,,,234000000.000,,,,232000000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,444000000.000,503000000.000,549000000.000,742000000.000,752000000.000,745000000.000
DeferredTaxLiabilitiesCurrent,,9000000.000,,,,,,,,,,,
DeferredTaxLiabilitiesNoncurrent,146000000.000,162000000.000,,,,,,,,,,,
DeferredTaxLiabilitiesOther,,,,,,,,0.000,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,989000000.000,,,,1069000000.000,
DerivativeAssets,,,,,,31000000.000,16000000.000,90000000.000,75000000.000,63000000.000,56000000.000,62000000.000,
DerivativeAssetsCurrent,32000000.000,19000000.000,15000000.000,43000000.000,60000000.000,29000000.000,15000000.000,53000000.000,46000000.000,41000000.000,35000000.000,44000000.000,
DerivativeAssetsLiabilitiesAtFairValueNet,,,,,,30000000.000,9000000.000,-28000000.000,,,,,
DerivativeAssetsNoncurrent,8000000.000,,3000000.000,1000000.000,3000000.000,2000000.000,1000000.000,37000000.000,29000000.000,22000000.000,21000000.000,18000000.000,
DerivativeCollateralRightToReclaimCash,,,,,,,,61000000.000,,,,,
DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,,,,,,,,0.000,,,,,
DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral,,,,,,,,9000000.000,,,,,
DerivativeLiabilities,,,,,,1000000.000,7000000.000,118000000.000,107000000.000,68000000.000,69000000.000,56000000.000,
DerivativeLiabilitiesCurrent,4000000.000,4000000.000,3000000.000,2000000.000,1000000.000,1000000.000,7000000.000,0.000,,,,,
DerivativeLiabilitiesNoncurrent,1000000.000,1000000.000,,0.000,,0.000,0.000,118000000.000,107000000.000,68000000.000,69000000.000,56000000.000,
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,,,,,,,,2000000.000,0.000,0.000,0.000,0.000,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,,,,,,,,7000000.000,7000000.000,0.000,0.000,0.000,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets,,,,,,,,0.000,,,,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentLiabilities,,,,,,,,0.000,,,,,
DueFromAffiliateCurrent,115000000.000,147000000.000,109000000.000,109000000.000,69000000.000,64000000.000,55000000.000,8000000.000,4000000.000,6000000.000,6000000.000,3000000.000,65000000.000
DueFromRelatedPartiesNoncurrent,1329000000.000,1329000000.000,1323000000.000,1323000000.000,1317000000.000,1317000000.000,1311000000.000,,,,,,
DueToAffiliateCurrent,43000000.000,5000000.000,46000000.000,18000000.000,22000000.000,8000000.000,6000000.000,34000000.000,31000000.000,32000000.000,32000000.000,16000000.000,3000000.000
EnergyRelatedInventory,99000000.000,99000000.000,97000000.000,159000000.000,168000000.000,117000000.000,116000000.000,123000000.000,64000000.000,62000000.000,60000000.000,50000000.000,29000000.000
GoodFaithAndMarginDepositsWithBrokerDealers,,,,,,,,61000000.000,59000000.000,89000000.000,85000000.000,71000000.000,
IntangibleAssetsCurrent,,,,0.000,,,,,,,,,
InterestPayableCurrent,10000000.000,20000000.000,9000000.000,19000000.000,8000000.000,16000000.000,7000000.000,1000000.000,6000000.000,2000000.000,7000000.000,2000000.000,0.000
InventoryNet,,,,,,163000000.000,161000000.000,175000000.000,118000000.000,121000000.000,121000000.000,114000000.000,75000000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,,,,,534000000.000,529000000.000,522000000.000,543000000.000,513000000.000,
Liabilities,1146000000.000,1153000000.000,1085000000.000,921000000.000,860000000.000,850000000.000,774000000.000,6788000000.000,6805000000.000,6846000000.000,6795000000.000,6712000000.000,732000000.000
LiabilitiesAndStockholdersEquity,4942000000.000,4857000000.000,4850000000.000,4190000000.000,4129000000.000,4062000000.000,3872000000.000,7520000000.000,7545000000.000,7525000000.000,7054000000.000,6973000000.000,1944000000.000
LiabilitiesCurrent,278000000.000,268000000.000,259000000.000,239000000.000,234000000.000,224000000.000,216000000.000,820000000.000,872000000.000,287000000.000,238000000.000,529000000.000,82000000.000
LiabilitiesFairValueDisclosure,,,,,,1000000.000,7000000.000,118000000.000,107000000.000,68000000.000,69000000.000,56000000.000,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,0.000,,,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,0.000,,,,,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,0.000,,,,,
LiabilitiesSubjectToCompromise,,,,,,,,3959000000.000,3955000000.000,3981000000.000,3979000000.000,4015000000.000,536000000.000
LiabilitiesSubjectToCompromiseAccountsPayableAndAccruedLiabilities,,,,,,,,32000000.000,29000000.000,55000000.000,52000000.000,53000000.000,43000000.000
LiabilitiesSubjectToCompromiseOtherLiabilities,,,,,,,,73000000.000,72000000.000,72000000.000,73000000.000,108000000.000,53000000.000
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,500000000.000,,,,,,,
LongTermDebt,,,,,,,,1056000000.000,1049000000.000,1522000000.000,1523000000.000,1494000000.000,
LongTermDebtCurrent,,,,,,,,307000000.000,308000000.000,118000000.000,90000000.000,323000000.000,
LongTermDebtFairValue,,,,,,,,1057000000.000,1048000000.000,1517000000.000,1520000000.000,1491000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,70000000.000,,,,323000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,112000000.000,,,,91000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,69000000.000,,,,141000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,75000000.000,,,,91000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,297000000.000,,,,93000000.000,
LongTermDebtNoncurrent,,,,,,,,749000000.000,741000000.000,1404000000.000,1433000000.000,1171000000.000,
LossContingencyRangeOfPossibleLossMaximum,,,,,,,,,,,,52000000.000,
LossContingencyRangeOfPossibleLossMinimum,,,,,,,,,,,,17000000.000,
LossContingencyRelatedReceivableCarryingValue,,,,,,,,3000000.000,,,,1000000.000,
LossContingencySettlementAgreementConsideration1,,,,,,,,,,,,22000000.000,
MinorityInterest,,,,,,,,288000000.000,389000000.000,390000000.000,392000000.000,382000000.000,
MoneyMarketFundsAtCarryingValue,,,,,,160000000.000,125000000.000,615000000.000,862000000.000,856000000.000,948000000.000,983000000.000,273000000.000
NonRecourseDebt,,,,,,,,1400000000.000,,,,,
NotesReceivableRelatedParties,,,,,,1329000000.000,1323000000.000,,,,,,
NotesReceivableRelatedPartiesCurrent,,,,,,,,,,,,,280000000.000
OtherAssetsNoncurrent,11000000.000,10000000.000,28000000.000,29000000.000,27000000.000,24000000.000,28000000.000,128000000.000,109000000.000,96000000.000,94000000.000,103000000.000,10000000.000
OtherInventorySupplies,39000000.000,39000000.000,42000000.000,,,,,,,,,,
OtherLiabilitiesNoncurrent,222000000.000,223000000.000,222000000.000,243000000.000,248000000.000,245000000.000,241000000.000,528000000.000,523000000.000,505000000.000,510000000.000,377000000.000,114000000.000
PrepaidExpenseAndOtherAssetsCurrent,,,19000000.000,17000000.000,12000000.000,9000000.000,22000000.000,54000000.000,41000000.000,48000000.000,44000000.000,37000000.000,6000000.000
PropertyPlantAndEquipmentGross,,,,,,,,5947000000.000,,,,5191000000.000,
PropertyPlantAndEquipmentNet,2898000000.000,2869000000.000,2852000000.000,2185000000.000,2160000000.000,2135000000.000,2110000000.000,4516000000.000,4494000000.000,4465000000.000,3934000000.000,3877000000.000,1504000000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,,,,11000000.000,15000000.000,14000000.000,15000000.000,7000000.000,
RestrictedCashAndInvestmentsNoncurrent,,,,,,,,102000000.000,95000000.000,113000000.000,103000000.000,102000000.000,
RetainedEarningsAccumulatedDeficit,293000000.000,215000000.000,271000000.000,-225000000.000,-234000000.000,-276000000.000,-288000000.000,-577000000.000,-675000000.000,-770000000.000,-1225000000.000,-1261000000.000,-2172000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,1286055.000,,,,926385.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,38.300,,,,38.920,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,2700234.000,,,,1752815.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,38.230,,,,39.550,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,,,,,20000000.000,,,,12000000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,,,,,2586910.000,,,,1686929.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,,,,,38.230,,,,39.520,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,,10000000.000,,,,8000000.000,
ShortTermBorrowings,,,,,,,,382000000.000,420000000.000,0.000,0.000,4000000.000,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeUpperBound,,,,,,,,1000000.000,,,,66000000.000,
StockholdersEquity,3796000000.000,3704000000.000,3765000000.000,3269000000.000,3269000000.000,3212000000.000,3098000000.000,444000000.000,351000000.000,289000000.000,-133000000.000,-121000000.000,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3796000000.000,3704000000.000,3765000000.000,3269000000.000,3269000000.000,3212000000.000,3098000000.000,732000000.000,740000000.000,679000000.000,259000000.000,261000000.000,1212000000.000
UnrecognizedTaxBenefits,,,,,,,,159000000.000,,,,159000000.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,,65000000.000,,,,76000000.000,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,,154000000.000,,,,154000000.000,
UnrecordedUnconditionalPurchaseObligationBalanceOnFifthAnniversary,,,,,,,,229000000.000,,,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnFirstAnniversary,,,,,,,,560000000.000,,,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnFourthAnniversary,,,,,,,,281000000.000,,,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnSecondAnniversary,,,,,,,,476000000.000,,,,,
UnrecordedUnconditionalPurchaseObligationBalanceOnThirdAnniversary,,,,,,,,302000000.000,,,,,
ValuationAllowanceAmount,,,,,,,,,,,167000000.000,,
ValuationAllowancesAndReservesBalance,,,,,,,,449000000.000,,,,757000000.000,
VariableInterestEntityConsolidatedCarryingAmountAssets,,,,,,,,0.000,,,,,
VariableInterestEntityConsolidatedCarryingAmountLiabilities,,,,,,,,0.000,,,,,
VariableInterestEntityNonconsolidatedCarryingAmountAssets,,,,,,,,0.000,,,,,
VariableInterestEntityNonconsolidatedCarryingAmountLiabilities,,,,,,,,0.000,,,,,
