,2011-06-30,2011-12-31
AmortizationOfFinancingCosts,,45132.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,1381962.000
CostOfGoodsAndServicesSold,6935287.000,6407862.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,0.000
EarningsPerShareBasic,0.030,0.050
EarningsPerShareDiluted,0.030,0.050
GainLossOnSaleOfPropertyPlantEquipment,,1200.000
GrossProfit,4093335.000,4959961.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,1022422.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,488400.000,
IncomeTaxExpenseBenefit,-34891.000,11132.000
IncreaseDecreaseInAccountsPayable,,236097.000
IncreaseDecreaseInAccountsReceivable,,378187.000
IncreaseDecreaseInAccruedLiabilities,,189578.000
IncreaseDecreaseInInventories,,712556.000
IncreaseDecreaseInOtherOperatingAssets,,-18928.000
InterestIncomeExpenseNet,-36532.000,-34478.000
InventoryWriteDown,,196758.000
NetCashProvidedByUsedInFinancingActivities,,430985.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,430985.000
NetCashProvidedByUsedInInvestingActivities,,-141460.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-141460.000
NetCashProvidedByUsedInOperatingActivities,,1092437.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,1092437.000
NetIncomeLoss,523291.000,1011290.000
OperatingIncomeLoss,524882.000,1055700.000
OtherNonoperatingIncomeExpense,50.000,1200.000
PaymentsOfFinancingCosts,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,,142660.000
ProceedsFromDivestitureOfBusinesses,,0.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,1200.000
ProceedsFromStockOptionsExercised,,495500.000
ReorganizationItems,0.000,0.000
RepaymentsOfOtherLongTermDebt,,5949.000
ResearchAndDevelopmentExpense,303778.000,412234.000
Revenues,11028622.000,11367823.000
SalesRevenueNet,11028622.000,11367823.000
SellingGeneralAndAdministrativeExpense,3264675.000,3087723.000
ShareBasedCompensation,,244465.000
WeightedAverageNumberOfDilutedSharesOutstanding,19280640.000,19415105.000
WeightedAverageNumberOfSharesOutstandingBasic,18928878.000,19257840.000
